kills,assists,dpm,damageshare,damagetakenperminute,earned gpm,cspm,goldat15,csat15,killsat15,assistsat15
6,9,677.5678,0.282007,364.4781,316.9102,8.5491,6218,146,2,0
1,1,322.8914,0.20199,810.0626,265.3967,10.0522,5198,148,0,0
1,7,506.4274,0.27038,329.3964,307.602,9.7879,5538,160,0,0
1,2,352.7569,0.270523,466.3948,233.1811,8.9723,5528,153,0,0
7,6,725.5038,0.320266,360.9925,281.7519,8.2556,5157,140,1,1
0,11,631.4662,0.303571,472.9624,299.6391,9.1353,5942,146,0,2
4,6,413.8251,0.167737,326.8055,322.9149,8.8876,6141,148,1,0
3,2,537.2873,0.36516,740.4164,241.4277,8.3165,5142,143,0,0
0,1,162.8936,0.140189,445.6413,223.4772,9.8116,5290,151,0,1
2,9,351.6109,0.198505,289.459,341.617,10.3587,6120,156,0,2
0,3,325.7857,0.18374,342.9761,246.9628,9.9278,5417,159,0,0
3,4,547.0961,0.285893,394.5475,277.0461,9.7279,5310,148,0,2
1,4,333.2006,0.172027,584.6861,289.8009,10.1378,5358,151,0,0
1,4,801.1639,0.386478,345.8499,305.4824,10.1685,6211,159,0,3
6,7,643.5779,0.315957,292.2122,459.4131,12.7314,8123,180,3,0
1,1,350.8239,0.242954,610.2935,261.0948,9.9549,6001,165,1,0
1,3,356.1101,0.301884,466.5672,268.153,9.291,5577,160,0,0
2,5,360.1399,0.245442,325.9981,277.1922,9.459,5348,157,0,0
2,4,353.0902,0.2409,489.2418,261.1036,8.4933,4824,137,0,0
0,6,431.833,0.212069,430.7102,249.2418,8.9251,5279,141,0,2
4,7,372.8115,0.182154,340,286.1521,8.7982,5232,155,0,0
1,12,395.7883,0.198584,493.3848,236.4939,8.1588,5737,151,1,1
1,2,354.2499,0.190445,277.5113,227.5665,8.4295,5376,156,0,0
2,9,326.4626,0.184071,418.1937,275.6448,8.7306,5902,148,2,2
0,9,577.9699,0.256755,964.5489,237.1053,8.3835,5460,142,0,0
1,1,410.6015,0.258956,532.7444,226.5038,8.9098,5259,150,0,0
0,1,365.6172,0.267228,445.7143,190.1526,9.0707,4736,130,0,1
3,5,321.4702,0.167009,457.3232,268.835,9.4036,5604,144,1,1
1,0,375.963,0.230378,373.1868,202.9034,8.502,5540,151,1,0
11,6,667.461,0.30901,294.9335,381.5153,9.7166,6449,152,3,2
3,7,573.816,0.257744,438.0392,270.6486,7.994,5517,146,1,0
1,9,425.641,0.224057,458.9442,234.359,9.0196,4978,131,0,3
1,2,572.829,0.268989,545.0227,319.5764,9.6823,5697,138,0,2
2,2,302.8139,0.204537,687.7458,192.2844,6.7474,4915,116,1,1
0,2,358.6792,0.258949,741.2075,196.4906,8.3019,5555,141,0,2
7,6,654.7547,0.248692,550.6038,425.2075,11.1321,5783,161,1,0
2,1,466.8284,0.336675,546.5858,247.0588,9.0237,5832,141,2,0
2,10,823.6628,0.353593,365.1668,294.3238,10.0424,5577,159,0,2
1,6,410.153,0.193179,395.5251,272.0422,8.9288,6323,148,1,2
0,6,440.2639,0.19868,596.6438,234.9657,7.6306,5125,139,0,0
2,7,405.8416,0.183042,405.6529,219.8007,7.3938,6128,152,1,2
1,10,442.7163,0.210206,668.0545,225.3068,7.1106,5441,141,0,2
2,5,515.1375,0.247165,527.7019,285.9184,8.7045,5106,142,0,0
1,6,787.1872,0.301552,473.3718,266.9654,9.8758,5294,151,0,0
5,4,736.1081,0.281814,337.3575,323.7569,10.3335,4789,127,0,1
1,5,556.6906,0.237355,516.3951,253.9299,8.1807,5897,158,0,0
0,0,595.2984,0.34433,403.5805,171.3924,7.7758,4995,140,0,0
5,12,614.6112,0.299713,875.2622,305.208,7.7396,5724,148,2,1
5,7,815.5899,0.320138,280.1544,314.2227,8.5998,5344,131,1,2
2,3,540.86,0.260146,847.7398,207.6185,7.6406,4918,137,0,1
2,3,176.8631,0.118967,342.8897,226.1692,7.8707,5144,147,0,0
0,5,416.1502,0.266495,291.5304,261.9297,7.9563,6016,161,0,1
6,7,894.0913,0.346839,505.6042,373.1589,10.3045,5429,157,0,2
4,8,607.3359,0.28736,455.509,320.1522,9.3911,6241,156,1,4
1,0,412.8149,0.346256,371.944,265.8787,10.3888,5539,143,1,0
8,3,431.5086,0.284044,544.0124,395.2722,10.5132,7133,140,4,0
1,11,516.8408,0.196253,598.8568,246.8961,8.0025,5463,127,1,5
6,1,610.4733,0.286159,754.665,264.3762,8.1131,5825,112,4,1
1,3,396.2645,0.273262,464.8737,238.509,8.2485,5298,155,0,0
3,5,624.6974,0.27621,328.8577,301.01,10.1964,5641,175,0,0
1,5,427.6663,0.224208,659.6199,223.3369,8.5533,4861,121,1,1
4,3,619.7043,0.249096,543.9282,288.944,9.5987,5498,137,1,2
2,6,1134.3403,0.42248,308.3104,328.9075,8.991,5436,140,0,1
1,5,210.4119,0.137674,934.0657,182.7224,7.0925,5422,138,1,1
1,0,639.435,0.4607,439.8934,260.2132,8.8273,5567,136,0,0
2,7,384.5629,0.203828,635.7889,234.0192,7.6439,4884,114,1,0
1,7,475.3411,0.273261,451.8404,265.3797,8.4427,6069,150,0,2
2,10,243.1403,0.122145,536.6023,237.0142,8.1596,4939,140,0,1
2,9,515.5279,0.230464,761.5737,217.3103,7.6837,4761,133,0,0
1,4,426.3107,0.227927,431.4412,202.2561,7.491,4798,130,0,0
4,9,752.331,0.2727,483.3905,298.6377,8.8698,5185,134,1,1
2,3,468.6781,0.239167,697.5681,286.1049,9.2634,4940,130,0,0
0,2,283.9865,0.227472,478.1419,182.5338,7.7027,4959,127,0,1
1,8,660.0338,0.363452,371.7568,261.5878,9.2905,5516,156,0,1
2,3,458.6217,0.209114,730.8504,286.5982,10.1173,5318,144,1,0
3,1,718.5337,0.385415,428.2991,264.4282,9.0909,5234,146,0,0
2,2,521.7516,0.346363,489.862,265.6989,9.6461,5466,154,0,1
3,8,645.9628,0.303236,296.5447,261.4157,8.2064,5083,140,0,0
1,3,613.3176,0.34576,535.7497,234.0142,8.6777,5698,148,0,0
5,11,698.7131,0.27073,630.6375,298.9728,8.7131,4873,136,0,0
1,7,396.0107,0.14473,586.9589,260.3936,9.2576,5319,155,0,1
1,5,855.3757,0.36084,521.4043,243.7567,8.6136,5695,150,0,0
6,5,799.3333,0.339383,459.1795,318.1026,9.1026,4955,131,0,0
0,6,564.5897,0.295062,493.7179,264.8205,9.7692,5500,147,0,2
0,7,362.6072,0.170306,580.312,230.507,8.624,5204,148,0,0
1,0,710.2396,0.390036,397.1365,274.3955,10.5627,5718,159,0,0
1,14,518.3198,0.266419,572.6113,242.7632,8.7146,4880,133,0,3
1,2,427.9555,0.266664,609.6862,182.004,6.832,5059,128,0,2
1,3,522.0575,0.266181,703.7827,200.2812,8.3578,5354,144,1,0
5,6,650.9521,0.269469,871.5144,331.5144,9.6613,5337,143,0,2
5,3,633.7542,0.249262,358.9609,352.7933,10.8268,6364,152,2,1
0,0,233.4972,0.173876,627.1844,205.2067,9.352,4819,131,0,0
2,3,425.585,0.249502,660.624,292.6677,9.4228,5746,151,1,1
0,1,407.3011,0.277573,392.0749,193.6973,8.1435,5060,134,0,0
2,5,698.643,0.35924,442.3263,325.4281,10.5008,5523,152,0,2
0,0,544.2649,0.373205,563.4572,244.0388,9.5638,5280,139,0,0
4,11,738.0377,0.297031,432.5283,326.6415,9.5094,5283,155,0,0
1,2,456.6792,0.286018,620.1132,230.3019,9.1321,5576,156,0,0
0,11,592.8786,0.281929,364.9946,291.2352,9.6992,5352,147,0,4
3,3,342.4382,0.247537,519.5704,232.2342,8.9259,6282,143,3,2
0,0,338.9117,0.240201,434.5253,196.2576,8.362,5247,150,0,0
3,7,379.4892,0.186729,502.4542,329.2837,9.3948,5882,152,0,0
3,8,585.2922,0.27831,519.7625,257.6722,9.0356,5307,152,0,0
0,1,486.7553,0.234606,366.4133,241.3967,9.4062,5382,151,0,0
6,12,691.9782,0.261091,648.3924,365.5586,9.2207,6027,149,0,1
2,5,801.4169,0.309247,635.6076,270.5395,8.861,5265,146,0,0
3,7,494.2373,0.235736,579.0763,243.2034,7.8559,5816,149,2,0
4,4,702.8898,0.295636,505.1949,322.1695,9.839,5362,150,0,0
1,3,190.3346,0.160545,372.6056,297.6961,13.0664,5647,156,1,0
0,1,443.8618,0.379631,293.3187,267.8442,11.5524,5823,159,0,1
2,7,325.9477,0.189102,805.8628,241.9943,7.4894,4905,139,0,0
1,3,905.6223,0.388141,372.3904,274.4342,8.9109,5761,151,0,0
1,2,283.5499,0.168452,653.2171,183.8035,6.6244,4909,135,0,0
5,10,931.1569,0.391123,297.2108,392.8685,12.71,6630,165,1,0
1,4,345.6624,0.134025,601.9067,223.6566,8.2707,4750,129,0,1
2,3,910.1279,0.424637,590.9121,309.286,10.9203,5369,145,0,0
2,0,368.3994,0.204203,556.1549,199.3467,8.5954,5083,143,0,0
4,4,466.2249,0.197371,692.6738,265.5063,8.0075,5144,136,0,1
2,9,588.5836,0.260067,558.8242,242.822,7.7926,4974,134,0,0
6,5,873.0305,0.358149,587.5254,310.0374,8.7867,4782,132,0,0
0,9,442.4348,0.197294,479.7592,251.0368,8.709,5403,140,0,1
0,3,467.7191,0.312331,548.3478,190.1538,8.5886,5148,145,0,0
2,1,643.3113,0.346627,364.7321,271.4991,9.3558,5647,147,1,0
6,5,651.4028,0.290766,425.9241,369.4281,9.717,5960,140,2,2
4,3,930.8402,0.427126,340.5272,381.7463,10.6755,6196,159,1,1
0,2,244.9753,0.167806,710.4778,188.1054,8.2372,5002,144,0,0
2,6,554.5714,0.299366,407.9341,298.3516,9.6593,5529,150,0,0
5,0,413.967,0.264247,591.1978,283.0549,9.6923,5659,160,1,0
0,1,522.3437,0.339467,366.3374,250.9406,9.5849,5205,139,0,0
1,6,323.6784,0.143653,406.4425,208.8807,7.2832,5158,130,0,2
1,7,386.906,0.27347,310.9402,266.4274,9.1966,5021,136,0,1
0,3,520.8205,0.312897,275.6239,195.2479,8.1026,5078,141,0,0
1,8,431.7746,0.268485,378.9249,285.3109,9.5596,5376,144,0,0
2,3,195.3497,0.168307,516.5285,247.3057,9.2876,5996,139,2,2
2,11,526.3348,0.256227,558.7632,246.7873,8.356,5158,125,0,5
2,4,351.5837,0.210015,576.3198,255.9879,8.9593,5036,123,1,0
3,1,556.3191,0.319095,589.039,268.2593,9.6827,5144,152,0,0
4,7,993.9166,0.477468,351.4053,349.5014,10.7162,5216,147,0,0
1,5,485.0733,0.296794,501.4092,205.7384,8.0496,5286,144,0,0
5,5,494.1037,0.235796,483.5851,360.1691,10.4848,5516,149,0,0
1,7,292.8673,0.173008,465.5924,244.7393,8.7915,5412,157,0,0
2,11,560.6161,0.201674,363.9336,290.1422,9.4313,5550,171,0,0
2,3,433.0155,0.247007,537.211,213.7187,8.6889,5536,140,2,1
7,8,735.2324,0.259572,238.4267,345.6257,11.0131,6096,146,1,3
0,13,368.4677,0.14089,521.3167,209.8751,8.4222,5337,153,0,0
2,4,673.0079,0.254549,591.7821,303.2009,9.8751,5701,159,0,0
0,3,257.8324,0.171055,461.4972,165.6201,7.2402,5180,150,0,1
0,5,248.8156,0.118314,608.648,323.6983,12.0335,5355,148,0,0
5,4,505.2991,0.261505,462.906,283.0769,9.1624,5284,138,1,0
1,5,465.3333,0.326536,472.547,208,8.7521,5213,138,1,0
2,5,283.2911,0.176884,545.7806,226.4557,7.5527,5084,128,1,0
5,8,439.1139,0.185717,575.3586,360.2532,9.4515,6076,141,1,3
2,3,465.3748,0.29004,440.6221,277.9398,9.2402,5645,152,0,1
2,4,363.3962,0.154983,278.5824,265.0586,8.4753,5553,158,0,0
3,10,524.5442,0.263556,481.0884,269.0068,7.7279,5476,153,0,1
2,5,550.449,0.290551,510.5306,236.381,7.8367,5402,140,0,1
3,3,712.4466,0.356124,413.8259,427.1921,11.2972,7172,153,0,2
1,1,301.7734,0.204336,475.1067,224.4335,8.7028,5024,125,1,0
2,3,423.983,0.187664,624.7149,332.6809,10.1617,5950,141,2,2
1,0,458.1957,0.361523,606.4851,187.0468,7.7106,5039,122,1,0
3,7,580.3388,0.257852,593.271,264.9533,8.7617,5675,154,1,3
3,9,557.5234,0.171057,506.9509,350.6425,9.0771,5333,140,0,0
5,0,541.3219,0.237427,576.4504,280.3182,9.3023,5167,150,0,0
0,5,786.4871,0.274109,438.8005,274.2717,9.6206,5303,141,0,1
1,8,446.8942,0.203938,728.4396,215.2888,6.9992,4515,114,0,0
4,2,621.4479,0.284277,532.1455,277.5394,9.3623,5983,161,1,1
4,3,542.4533,0.255771,571.6822,240.6308,8.4463,5085,127,1,0
2,7,453.3995,0.185296,676.4369,272.8738,8.4813,5120,138,0,1
3,6,1220.4505,0.411488,314.4858,364.3781,9.9608,6492,167,0,0
0,0,263.6827,0.163813,810.1469,209.2067,9.2556,5377,159,0,0
1,3,313.743,0.205298,405.2514,244.5065,8.9013,5522,137,1,1
1,7,238.8827,0.169871,253.7058,260.6704,7.5605,5176,132,0,2
6,3,624.3385,0.335345,489.3677,347.4805,9.6304,5929,135,0,2
2,6,632.714,0.313876,535.7685,255.5837,8.2879,4958,139,0,0
1,2,551.4706,0.378952,353.5714,282.1954,10.1786,5739,154,0,0
4,6,447.1639,0.229207,432.1954,329.8424,10.3992,5881,168,0,0
5,7,1067.7474,0.391483,405.3242,379.4198,10.8532,5905,149,0,3
0,0,297.5085,0.18879,671.2969,154.9488,7.2355,5057,147,0,0
0,1,502.6386,0.375715,366.0803,176.673,8.0688,5035,144,0,0
5,3,563.2122,0.293878,567.2658,297.8967,9.1778,5217,144,0,0
3,6,668.3168,0.284741,832.1109,259.7228,8.2218,5131,129,0,1
1,3,549.2673,0.252916,686.3525,185.5366,7.3188,5176,134,1,0
1,4,341.5313,0.221371,370.8639,233.6058,9.374,5177,151,0,0
1,14,541.8934,0.26582,489.5603,268.6498,8.9705,5881,153,1,3
1,0,511.2059,0.315371,472.7273,238.6271,9.0167,5652,157,0,0
2,10,675.102,0.281201,389.7588,255.8071,8.4972,5241,155,0,0
5,4,357.8838,0.215457,795.4979,288.61,8.278,5689,128,2,2
5,7,900.4046,0.346839,327.8216,362.583,9.6784,5508,149,0,0
2,7,706.0792,0.339529,363.1121,304.8187,10.6748,5665,159,0,0
0,0,565.198,0.375742,655.1478,210.7529,9.1355,5392,159,0,0
2,1,594.3005,0.3461,589.1537,243.5924,8.5665,5835,155,0,0
2,6,446.4249,0.203929,415.1641,305.734,10.7081,5401,152,0,0
2,5,715.9264,0.320598,639.632,392.0939,11.0025,6141,170,0,0
0,4,586.6751,0.350889,338.1472,188.0711,8.2234,5208,146,0,1
0,2,271.0854,0.180176,674.5441,161.809,7.424,4930,137,0,0
4,14,553.1983,0.201706,561.6208,376.4978,10.8538,5891,152,1,3
2,5,488.5937,0.256393,666.4764,315.8173,10.0259,5478,128,2,0
0,1,273.0358,0.160778,546.0716,196.4401,8.7805,5372,150,0,1
3,9,849.017,0.347889,482.5322,363.3659,12.352,6187,160,1,1
4,5,560.1338,0.241609,621.3381,217.8281,7.7509,5508,129,2,1
1,8,523.8189,0.284707,677.622,208.4409,8.6693,5633,156,1,0
8,14,1109.5984,0.428242,438.9449,332.126,9.8976,5502,152,0,0
0,1,506.9848,0.394004,385.3004,220.5615,9.2981,5406,160,0,0
6,6,705.8843,0.329046,339.3487,331.5665,11.151,5917,168,1,0
0,2,360.8345,0.278713,325.1144,214.5895,9.3943,5303,156,0,0
6,1,335.4509,0.176386,307.86,293.4859,9.0444,6089,171,1,1
1,1,390.324,0.254919,377.8186,219.2981,8.7149,5557,145,1,0
6,6,375.9071,0.226586,382.419,317.3326,8.9417,5135,132,0,3
2,4,400.3188,0.175678,303.9486,322.8278,9.4704,5651,151,0,1
6,2,392.2674,0.211612,370.8895,270.2005,8.6684,5809,151,2,0
3,7,521.2235,0.268949,310.1124,304.3945,9.3633,4983,133,0,0
3,4,442.7216,0.265788,426.6417,237.1785,8.2896,5553,150,1,0
1,2,397.4222,0.220241,474.036,196.876,7.8973,5373,160,0,0
0,6,692.8017,0.299564,427.8973,273.4571,8.6838,5440,156,0,0
1,1,326.015,0.192403,436.9925,206.015,6.797,5490,136,0,0
2,4,674.7669,0.356563,440.3008,286.8872,9.4737,5587,156,0,2
4,10,631.9182,0.263092,548.5166,238.133,7.954,5403,147,1,0
7,3,811.4578,0.243462,525.3708,286.9821,7.7749,6198,166,0,1
2,7,797.7221,0.303589,667.7493,260.6322,8.5668,5321,129,0,1
4,6,417.5477,0.135958,522.4741,324.5886,9.5477,6039,121,4,2
4,6,481.7483,0.250813,604.5381,310.7874,8.8531,5211,140,0,0
0,2,363.1618,0.199538,411.6305,219.8016,9.783,5282,156,0,1
5,1,533.0697,0.23371,804.8964,344.5198,10.0188,5533,137,1,0
0,0,453.371,0.277927,495.4802,211.6384,9.1149,4903,134,0,0
3,13,540.4114,0.196633,435.4114,254.8734,7.2152,6024,141,2,3
2,5,715,0.286435,443.2595,274.8418,8.2911,6040,149,1,1
5,7,515.6748,0.24208,522.7914,366.7178,10.2147,5543,149,0,3
2,1,506.1043,0.275461,463.4663,281.4724,9.5706,5900,157,0,0
5,4,642.7083,0.324561,887.9167,305.5357,8.869,5261,137,1,0
3,2,758.3333,0.379336,501.131,315,10.3571,6069,148,1,0
2,5,454.3386,0.276287,456.0317,254.5767,8.9153,5412,137,1,1
2,13,373.9683,0.163913,479.5238,215.8201,6.746,5104,126,1,2
1,12,458.3246,0.183446,866.0733,284.7016,8.9529,4788,126,0,1
0,1,553.6335,0.263383,481.6963,200.5445,8.7958,5505,151,0,1
11,9,994.8977,0.399523,463.9791,354.6597,8.8529,5355,158,0,1
2,4,488.1675,0.258448,726.0543,211.6421,7.9391,5290,132,1,0
3,6,438.226,0.236733,649.1774,236.7592,8.0278,5495,132,2,0
0,2,540.0595,0.280829,347.78,231.5263,8.9495,5400,146,0,0
1,4,585.0079,0.353519,401.6938,201.1468,7.859,4989,141,0,0
10,5,697.9695,0.353739,540.3472,329.7317,8.7112,5880,148,2,0
6,3,848.9723,0.317352,783.1423,270.9486,7.0751,5632,141,1,1
2,7,611.6008,0.28225,436.5415,254.4269,9.3083,5548,138,1,3
0,1,473.9734,0.27231,409.9778,204.6393,9.4895,4892,141,0,0
1,6,498.7458,0.190053,352.3418,307.3585,11.4872,5675,170,0,0
2,2,390.3484,0.254608,438.9895,215.9233,8.1882,5651,149,1,0
3,4,479.2334,0.258636,507.7003,326.0279,10.7317,5328,153,0,1
2,4,240.8219,0.12257,571.1342,247.8575,8.2521,5133,127,1,0
0,1,378.0493,0.240439,514.7836,193.3151,8.5151,5164,147,0,1
2,8,467.8088,0.219857,509.0737,307.7092,10.0697,5530,161,0,0
2,4,284.7012,0.184694,613.1773,189.2928,6.992,5281,141,0,1
1,11,602.3316,0.274803,422.7358,282.4974,9.1088,5156,132,0,1
3,4,345.7927,0.229876,601.5233,260.2694,9.4508,5897,141,2,2
4,3,619.4118,0.293125,328.2857,222.6555,7.3361,6278,159,2,0
1,1,282.6303,0.144856,574.1345,175.2857,6.1513,5092,145,0,0
6,7,474.1035,0.20857,464.7412,294.1485,8.102,5720,136,2,4
0,1,324.2161,0.227375,622.7307,221.9955,8.3271,4928,130,0,1
0,0,323.8988,0.244657,461.0643,252.3604,10.3372,5582,163,0,0
1,10,291.4015,0.161688,415.6375,245.5954,7.8082,4887,126,0,3
1,2,487.8302,0.227864,553.0189,234.6541,8.7421,5362,153,0,1
4,9,500.6918,0.242769,474.2138,246.0063,7.7044,5234,152,0,0
4,5,553.5207,0.293518,679.7686,316.9917,8.8264,6020,137,2,2
2,5,394.5785,0.211414,442.7769,260.562,9.2231,5394,151,0,2
4,7,567.3246,0.225186,435.6243,243.3175,7.17,6247,138,3,3
1,2,222.2354,0.163376,457.8835,171.6171,7.4197,5047,136,0,1
7,5,602.7648,0.288436,364.2185,326.5938,10.0048,5909,168,1,0
2,1,675.62,0.371433,348.114,230.7078,9.1496,5254,155,0,0
2,4,413.8172,0.24908,335.3019,239.2022,8.7091,4970,136,1,0
10,8,681.5069,0.258309,336.0332,389.5845,10.8033,7393,159,4,3
3,9,526.4465,0.308247,565.0932,261.2573,8.1833,6082,149,1,2
0,6,522.0671,0.31297,347.7251,223.5376,9.0144,5379,151,0,1
2,8,363.3933,0.266923,501.8652,247.4831,8.1124,5279,146,0,3
5,6,430.764,0.25443,221.7303,277.1236,8.5169,5540,156,1,1
1,2,340.1874,0.233408,629.7892,173.3677,7.2506,4911,135,0,0
3,12,422.5855,0.208277,279.2881,232.8337,7.5316,5286,143,0,3
3,10,389.817,0.142113,456.3186,229.9677,7.3628,6111,138,2,3
4,6,587.1259,0.246342,602.7341,283.8967,8.5684,5584,144,1,3
5,2,471.0647,0.213466,598.5971,265.1007,8.3309,5768,133,2,0
3,9,800.0935,0.274161,565.2734,222.7338,7.7698,5564,138,1,4
2,6,460.5026,0.197611,528.7566,238.2275,8.2011,5515,137,1,1
3,5,642.9894,0.281324,516.1376,332.5926,10.0794,5701,155,1,1
2,7,457.6151,0.226727,442.7532,254.8619,8.6541,6021,153,1,0
4,2,574.406,0.289347,564.463,252.3367,8.8119,5502,147,1,1
2,15,523.3817,0.202404,421.7413,237.7666,6.8896,5222,117,1,4
0,4,370.5237,0.246097,594.4353,167.5836,7.4574,4917,129,0,3
0,5,283.3782,0.220394,290.0325,205.4478,7.0719,5465,137,0,1
2,4,263.0255,0.183323,450.3759,330.7935,11.2761,5174,156,0,0
0,2,615.1406,0.343315,670.2811,236.1847,8.6345,5603,142,0,0
3,11,607.9518,0.248588,429.9598,302.1687,9.5181,5551,154,1,0
4,7,282.9591,0.147886,552.8758,200.3015,6.7354,5003,138,0,0
3,1,793.328,0.361267,369.3296,255.6843,8.3538,5178,146,0,0
3,6,285.2142,0.189139,319.7673,288.2919,9.3284,5294,145,1,0
0,0,129.2649,0.129342,389.9524,171.9408,7.5516,4916,135,0,0
0,3,264.9424,0.221432,363.3306,200.8717,8.0181,5704,161,0,0
3,10,295.7566,0.159987,314.6299,294.9671,9.0543,5335,148,0,1
2,3,394.88,0.273663,524.064,258.08,8.832,5619,142,1,1
5,6,631.264,0.317947,341.28,312.928,8.896,5727,155,1,0
0,0,324.9334,0.285614,402.8982,272.2856,10.357,5378,146,0,0
3,2,380.7459,0.314432,355.8764,345.5514,11.284,5304,137,0,2
4,5,703.4725,0.33393,488.8481,357.7295,10.5843,5355,154,0,1
2,0,327.1452,0.253801,426.2437,258.9649,10.1836,5810,150,1,0
3,5,363.4773,0.178204,751.3614,197.1897,6.8234,5074,143,0,0
2,16,801.684,0.269851,434.8606,306.0689,9.415,5536,166,0,0
1,3,320.1023,0.191627,602.0332,205.9335,8.4399,4748,129,0,1
6,5,690.3836,0.332908,349.1432,369.2455,10.7417,6501,166,2,0
0,1,223.1622,0.205018,550.2669,203.4908,8.2546,4890,127,0,0
2,10,328.1314,0.212851,432.6489,353.6756,9.8152,6331,145,0,2
1,7,398.0704,0.275343,480.6432,286.2175,9.0046,5356,137,1,1
3,5,454.6095,0.266046,592.8637,235.6202,8.4533,4815,121,0,2
1,11,320.2008,0.167266,439.2178,332.6004,10.592,5685,164,0,2
1,2,538.2241,0.358218,518.5941,228.8689,9.26,5098,147,0,0
5,7,628.7462,0.249524,547.6758,311.0398,9.6636,5768,152,2,2
5,3,704.8012,0.339426,941.5902,246.5443,7.5229,5667,127,2,1
2,12,358.2716,0.176282,402.6235,302.716,9.3827,5111,148,0,1
1,0,379.7222,0.279703,426.4815,197.284,7.8395,5154,153,0,0
2,0,269.9643,0.164892,628.25,208.8571,7.9643,5072,148,0,0
3,7,635.7143,0.252715,430.6071,329.7143,9.8929,5502,145,0,1
13,16,1137.0198,0.329026,1052.0176,401.5121,8.6242,5926,152,1,2
8,9,905.5648,0.280514,429.9429,318.4615,8.4923,5473,141,1,2
2,10,423.4006,0.163958,481.0248,241.0947,7.7096,5590,136,1,4
1,5,352.7096,0.164969,489.5963,254.5807,8.6646,5374,153,0,1
7,7,730.5463,0.302098,735.9976,342.3278,8.8005,5749,133,2,1
1,3,519.8694,0.289573,558.9549,220.4751,8.3373,4888,134,0,2
0,2,181.5217,0.161218,581.558,227.3913,9.1304,5022,140,0,0
1,1,566.6304,0.266341,215.3986,330.3986,10.3261,6384,157,0,0
6,15,592.747,0.186356,484.0017,262.4093,7.0779,5857,153,1,2
6,9,765.0438,0.321973,523.5431,368.0283,10.4544,5668,157,0,0
1,6,286.2443,0.149387,327.5115,258.0325,8.6536,5892,154,0,0
4,2,695.3647,0.388668,355.5231,255.1563,7.7782,5248,148,0,0
1,13,334.3906,0.168917,416.4386,242.5827,8.0471,5302,146,0,0
3,5,771.0557,0.396805,452.2972,287.2225,9.3249,6025,167,1,1
5,4,642.635,0.40552,170.054,323.1641,9.5248,6163,145,2,0
0,2,94.0821,0.158273,430.8207,179.7732,7.8078,4887,135,0,0
1,2,242.9602,0.214413,504.4497,171.945,6.6603,5301,134,1,0
5,10,807.4099,0.401941,280.019,347.8748,9.0228,6086,138,2,2
1,2,447.8959,0.243604,662.4434,226.1878,8.8235,5579,153,0,1
6,3,621.5498,0.236481,724.2081,353.2127,10.181,5639,147,1,0
4,11,515.7849,0.266256,608.4411,338.1966,9.1907,5836,135,1,5
0,2,322.9766,0.226437,440.7279,189.4188,8.6692,4679,130,0,0
3,2,702.3529,0.353861,609.3145,291.004,9.1818,4918,134,0,0
3,9,589.9956,0.27394,415.9398,286.6785,9.1022,5628,138,2,1
0,6,238.1756,0.153493,453.1497,205.1979,9.0534,5522,156,0,2
5,7,926.9191,0.414466,487.3322,390.6713,9.8451,5771,157,0,1
10,6,721.2922,0.327768,817.768,336.2702,7.9589,5024,126,1,1
0,1,587.0778,0.270237,632.9222,252.3935,8.605,5383,129,0,1
3,15,682.0478,0.255207,618.4306,321.5024,8.8421,6397,153,1,3
4,2,410.6699,0.179326,670.0766,222.6029,6.9474,4741,123,0,1
2,2,595.3652,0.384483,340.0562,284.4663,10.3371,5034,145,0,1
5,9,554.8315,0.270906,416.0393,336.9382,10.5056,5472,166,0,0
1,4,386.1131,0.248398,320.0912,288.2847,10.7026,5242,148,0,3
4,4,362.2445,0.193669,304.7901,325.4562,10.0182,5060,146,0,0
4,8,611.5351,0.358224,550.564,268.2786,8.7396,5881,143,2,2
3,5,530.0834,0.290792,479.2055,291.9372,9.2104,5864,139,1,1
2,5,755.3703,0.382489,500.0687,226.3168,7.9156,5166,126,1,2
5,9,571.692,0.252112,554.5954,344.8749,10.0049,5530,135,0,2
5,9,537.5082,0.261889,369.0164,350.918,10.5246,6433,148,3,3
2,2,559.3443,0.367593,517.0492,278.3279,9.3115,5488,117,1,1
1,4,410.4555,0.186007,792.9502,186.7694,6.9376,4943,123,0,4
1,7,598.2761,0.230399,488.8297,278.9769,8.9559,5266,131,1,2
1,2,687.7071,0.381622,547.611,263.1453,9.2677,5634,151,0,0
4,6,457.599,0.191238,417.3349,251.5006,7.7311,5523,167,0,0
1,5,575.0837,0.24309,572.5112,227.9706,7.6439,4951,138,0,0
3,13,863.5198,0.291767,455.9902,286.8681,9.6284,5701,155,0,5
1,1,300.3716,0.233643,828.5203,200.7295,8.7956,5240,141,1,1
6,4,782.2299,0.319384,368.011,359.3393,10.5712,6671,152,3,1
0,0,304.1775,0.193876,616.7099,208.8328,9.2969,5460,158,0,0
1,11,594.0205,0.257707,625.1058,271.6997,9.0102,5100,145,0,0
6,8,775.8147,0.302411,351.11,289.5825,8.3401,6557,144,3,2
0,1,240.3971,0.183414,733.4114,177.3727,7.5458,4407,120,0,0
3,3,660.8446,0.301605,810.3441,239.2805,7.8206,5351,136,1,0
4,7,552.6069,0.197317,436.6111,286.1731,7.9145,6100,143,2,0
