gameid,datacompleteness,league,year,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,
ESPORTSTMNT03_3098936,complete,LCK,2023,0,2023/2/4 9:39,1,13.01,5,Blue,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Ashe,1838,1,1,1,12,16,8,0,0,0,0,1,1,0,0,0.5223,0.7835,1,0,11560,377.3667,0.163538,245.2884,123.2644,70,2.2851,18,0.5876,18,120,3.9173,9305,5280,172.3613,0.121158,8025,30,30,0,0.9793,2639,2573,4,2118,2430,15,521,143,-11,1,0,0,0,0,0,4083,3604,13,3887,3955,27,196,-351,-14,1,1,1,1,2,
ESPORTSTMNT03_3098936,complete,LCK,2023,0,2023/2/4 9:39,1,13.01,10,Red,sup,Peter,oe:player:ee051912ad5f9a97aa9ce4980cbb481,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Nautilus,1838,0,1,3,4,8,17,0,0,0,0,0,0,0,0,0.2612,0.7835,0,1,3653,119.2492,0.0690131,336.0718,544.5049,59,1.926,12,0.3917,17,81,2.6442,6660,2635,86.0174,0.0825815,6275,35,35,0,1.1425,2118,2430,15,2639,2573,4,-521,-143,11,0,0,0,1,0,0,3887,3955,27,4083,3604,13,-196,351,14,1,2,0,1,1,
ESPORTSTMNT03_3098971,complete,LCK,2023,0,2023/2/4 10:31,2,13.01,5,Blue,sup,Peter,oe:player:ee051912ad5f9a97aa9ce4980cbb481,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Karma,2014,1,2,1,12,21,8,0,0,0,0,0,0,0,1,0.6256,0.864,0,0,8649,257.6663,0.0964569,469.8411,285.7001,50,1.4896,17,0.5065,17,99,2.9494,8483,4099,122.1152,0.11021,7075,34,34,0,1.0129,2357,2043,3,2573,1476,3,-216,567,0,0,2,1,1,0,1,3441,3219,9,3647,2662,15,-206,557,-6,0,3,1,1,0,
ESPORTSTMNT03_3098971,complete,LCK,2023,0,2023/2/4 10:31,2,13.01,10,Red,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Twitch,2014,0,4,5,1,8,21,0,0,0,0,1,1,0,0,0.2383,0.864,0,0,11444,340.9335,0.121052,395.0645,131.0228,74,2.2046,15,0.4469,19,124,3.6941,8903,4519,134.6276,0.138042,7650,26,26,0,0.7746,2573,1476,3,2357,2043,3,216,-567,0,1,0,1,0,2,1,3647,2662,15,3441,3219,9,206,-557,6,1,0,1,0,3,
ESPORTSTMNT03_3098980,complete,LCK,2023,0,2023/2/4 11:27,3,13.01,5,Blue,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Nami,1701,1,1,0,10,13,4,0,0,0,0,1,0,1,0,0.4586,0.5996,1,0,5481,193.3333,0.074223,219.7531,131.0053,43,1.5168,8,0.2822,16,72,2.5397,8121,4375,154.321,0.112224,7360,11,11,0,0.388,2208,3045,4,2167,2449,0,41,596,4,0,2,0,0,0,0,4245,4305,6,3721,4223,0,524,82,6,1,3,0,0,2,
ESPORTSTMNT03_3098980,complete,LCK,2023,0,2023/2/4 11:27,3,13.01,10,Red,sup,Peter,oe:player:ee051912ad5f9a97aa9ce4980cbb481,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Yuumi,1701,0,0,1,3,4,13,0,0,0,0,0,0,0,0,0.1411,0.5996,0,1,5198,183.351,0.157658,205.9965,110.7937,41,1.4462,3,0.1058,11,59,2.0811,6209,2463,86.8783,0.091664,6125,4,4,0,0.1411,2167,2449,0,2208,3045,4,-41,-596,-4,0,0,0,0,2,0,3721,4223,0,4245,4305,6,-524,-82,-6,0,2,0,1,3,
ESPORTSTMNT03_3099980,complete,LCK,2023,0,2023/2/5 6:08,1,13.01,5,Blue,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Heimerdinger,2273,0,0,2,1,5,11,0,0,0,0,0,0,0,0,0.132,0.4223,0,0,6348,167.5671,0.108361,379.9824,153.1544,67,1.7686,19,0.5015,23,132,3.4844,8570,3657,96.5332,0.0931738,6930,37,37,0,0.9767,2269,2250,5,1937,1923,1,332,327,4,0,0,0,0,0,0,3380,3158,10,2891,3429,3,489,-271,7,0,1,0,0,0,
ESPORTSTMNT03_3099980,complete,LCK,2023,0,2023/2/5 6:08,1,13.01,10,Red,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Yuumi,2273,1,0,1,10,11,5,0,0,0,0,0,0,0,0,0.2904,0.4223,0,0,9220,243.3788,0.128284,133.568,71.1395,57,1.5046,6,0.1584,22,72,1.9006,8625,3712,97.985,0.0789379,7600,7,7,0,0.1848,1937,1923,1,2269,2250,5,-332,-327,-4,0,0,0,0,0,0,2891,3429,3,3380,3158,10,-489,271,-7,0,0,1,0,1,
ESPORTSTMNT03_3099998,complete,LCK,2023,0,2023/2/5 7:13,2,13.01,5,Blue,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Karma,1383,1,0,0,14,22,2,0,0,0,0,1,0,1,0,0.9544,1.0412,0,0,5650,245.1193,0.0919686,158.5249,117.6139,26,1.128,7,0.3037,10,52,2.256,6490,3393,147.2017,0.0946429,5650,32,32,0,1.3883,2428,2586,14,2123,1566,2,305,1020,12,0,4,0,0,0,1,3672,3645,23,3143,3352,6,529,293,17,0,5,0,0,0,
ESPORTSTMNT03_3099998,complete,LCK,2023,0,2023/2/5 7:13,2,13.01,10,Red,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Heimerdinger,1383,0,0,6,1,2,22,0,0,0,0,0,0,0,0,0.0868,1.0412,0,0,6052,262.5597,0.254553,557.6139,194.2733,17,0.7375,8,0.3471,3,53,2.2993,4878,1781,77.2668,0.104509,4775,18,18,0,0.7809,2123,1566,2,2428,2586,14,-305,-1020,-12,0,0,1,0,4,0,3143,3352,6,3672,3645,23,-529,-293,-17,0,0,2,0,5,
ESPORTSTMNT03_3103007,complete,LCK,2023,0,2023/2/5 8:48,1,13.01,5,Blue,sup,Jun,oe:player:054e5f8aeb885db6713f4a3e7328efc,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Lulu,2094,0,0,4,3,5,14,0,0,0,0,0,0,0,0,0.1433,0.5444,0,0,3606,103.3238,0.0579156,382.5215,217.2206,60,1.7192,15,0.4298,18,124,3.553,7684,3137,89.8854,0.0870341,7450,27,27,0,0.7736,2119,2640,2,2801,2322,5,-682,318,-3,0,1,2,1,3,1,3163,4084,7,4040,3621,13,-877,463,-6,0,1,2,1,4,
ESPORTSTMNT03_3103007,complete,LCK,2023,0,2023/2/5 8:48,1,13.01,10,Red,sup,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Heimerdinger,2094,1,1,2,7,14,5,0,0,0,0,0,0,0,0,0.4011,0.5444,0,0,11533,330.4585,0.118688,328.2235,149.1691,65,1.8625,19,0.5444,23,113,3.2378,9585,5038,144.3553,0.109912,8875,41,41,0,1.1748,2801,2322,5,2119,2640,2,682,-318,3,1,3,1,0,1,2,4040,3621,13,3163,4084,7,877,-463,6,1,4,1,0,1,
ESPORTSTMNT03_3103038,complete,LCK,2023,0,2023/2/5 9:44,2,13.01,5,Blue,sup,Jun,oe:player:054e5f8aeb885db6713f4a3e7328efc,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Ashe,2140,1,0,1,9,10,6,0,0,0,0,0,0,0,0,0.2804,0.4486,0,0,8488,237.9813,0.137951,346.4019,144.757,106,2.972,25,0.7009,14,197,5.5234,8640,3999,112.1215,0.0900063,7450,35,35,0,0.9813,2151,2598,3,2358,2481,3,-207,117,0,0,0,1,0,2,0,3238,3380,9,3393,3547,8,-155,-167,1,0,1,1,0,3,
ESPORTSTMNT03_3103038,complete,LCK,2023,0,2023/2/5 9:44,2,13.01,10,Red,sup,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Karma,2140,0,0,3,5,6,10,0,0,0,0,0,0,0,0,0.1682,0.4486,0,0,7012,196.5981,0.0778359,370.5701,295.6262,73,2.0467,15,0.4206,20,102,2.8598,6887,2246,62.972,0.0678285,6635,19,19,0,0.5327,2358,2481,3,2151,2598,3,207,-117,0,0,2,0,0,0,1,3393,3547,8,3238,3380,9,155,167,-1,0,3,0,0,1,
ESPORTSTMNT03_3102090,complete,LCK,2023,0,2023/2/5 10:44,3,13.01,5,Blue,sup,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Heimerdinger,1900,1,1,2,8,15,3,0,0,0,0,0,0,0,1,0.4737,0.5684,0,0,10134,320.0211,0.127004,325.8,118.2632,59,1.8632,15,0.4737,18,111,3.5053,8860,4708,148.6737,0.115019,8185,37,29,8,1.1684,2619,2193,5,2379,2459,15,240,-266,-10,0,1,2,0,2,0,4075,3223,7,3529,3375,27,546,-152,-20,0,2,2,0,2,
ESPORTSTMNT03_3102090,complete,LCK,2023,0,2023/2/5 10:44,3,13.01,10,Red,sup,Jun,oe:player:054e5f8aeb885db6713f4a3e7328efc,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Karma,1900,0,0,2,3,3,15,0,0,0,0,1,0,1,0,0.0947,0.5684,0,0,7634,241.0737,0.0952369,405.6,295.1053,57,1.8,20,0.6316,19,114,3.6,6953,2801,88.4526,0.0974671,6600,47,47,0,1.4842,2379,2459,15,2619,2193,5,-240,266,10,0,2,0,0,1,2,3529,3375,27,4075,3223,7,-546,152,20,0,2,1,0,2,
ESPORTSTMNT01_3304845,complete,LCK,2023,0,2023/2/8 8:06,1,13.01,5,Blue,sup,Kael,oe:player:d24f38ec30ce6f7577066f80e43e4bf,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Karma,2249,0,0,4,8,10,13,0,0,0,0,1,0,1,0,0.2668,0.6136,0,0,5533,147.6123,0.0906648,347.2477,273.6149,72,1.9209,20,0.5336,25,93,2.4811,7400,2536,67.6567,0.0655086,6835,28,28,0,0.747,2262,2632,6,2461,2834,10,-199,-202,-4,0,2,1,0,2,0,3135,3831,11,3623,4228,13,-488,-397,-2,0,2,2,0,4,
ESPORTSTMNT01_3304845,complete,LCK,2023,0,2023/2/8 8:06,1,13.01,10,Red,sup,Jun,oe:player:054e5f8aeb885db6713f4a3e7328efc,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Ashe,2249,1,0,2,10,13,10,0,0,0,0,0,0,0,0,0.3468,0.6136,0,0,13962,372.4855,0.156495,287.3811,149.9867,112,2.988,48,1.2806,15,257,6.8564,10564,5700,152.0676,0.118702,9610,68,66,2,1.8141,2461,2834,10,2262,2632,6,199,202,4,0,2,0,0,2,1,3623,4228,13,3135,3831,11,488,397,2,0,4,0,0,2,
ESPORTSTMNT01_3303961,complete,LCK,2023,0,2023/2/8 9:07,2,13.01,5,Blue,sup,Jun,oe:player:054e5f8aeb885db6713f4a3e7328efc,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Jhin,1880,0,0,1,5,6,11,0,0,0,0,0,0,0,0,0.1915,0.5426,0,0,6495,207.2872,0.16964,258.9574,109.6596,76,2.4255,24,0.766,10,141,4.5,7474,3363,107.3298,0.108006,6550,47,47,0,1.5,2063,2649,8,2428,2758,4,-365,-109,4,0,0,0,0,1,0,3172,4209,17,3383,3448,6,-211,761,11,0,0,0,0,1,
ESPORTSTMNT01_3303961,complete,LCK,2023,0,2023/2/8 9:07,2,13.01,10,Red,sup,Kael,oe:player:d24f38ec30ce6f7577066f80e43e4bf,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Lux,1880,1,0,0,10,11,6,0,0,0,0,1,0,1,0,0.3511,0.5426,0,0,10151,323.9681,0.128252,176.3936,164.0106,49,1.5638,10,0.3191,17,90,2.8723,8002,3891,124.1809,0.0968707,7155,23,19,4,0.734,2428,2758,4,2063,2649,8,365,109,-4,0,1,0,0,0,0,3383,3448,6,3172,4209,17,211,-761,-11,0,1,0,0,0,
ESPORTSTMNT01_3305848,complete,LCK,2023,0,2023/2/8 10:00,3,13.01,5,Blue,sup,Kael,oe:player:d24f38ec30ce6f7577066f80e43e4bf,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Nami,1903,1,1,0,6,8,5,0,0,0,0,0,0,0,0,0.2522,0.4099,0,0,3932,123.9727,0.0519858,162.8166,80.1471,44,1.3873,18,0.5675,16,105,3.3106,8239,4081,128.6705,0.113421,6750,25,25,0,0.7882,2384,2994,6,2333,2783,2,51,211,4,0,0,0,0,0,0,3358,4249,9,3190,4133,3,168,116,6,0,0,0,0,0,
ESPORTSTMNT01_3305848,complete,LCK,2023,0,2023/2/8 10:00,3,13.01,10,Red,sup,Jun,oe:player:054e5f8aeb885db6713f4a3e7328efc,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Lulu,1903,0,1,1,2,5,8,0,0,0,0,0,0,0,0,0.1576,0.4099,0,0,3390,106.8839,0.0982495,250.4362,236.8471,51,1.608,12,0.3783,18,95,2.9953,7027,2869,90.4572,0.0956765,6600,14,14,0,0.4414,2333,2783,2,2384,2994,6,-51,-211,-4,0,0,0,0,0,0,3190,4133,3,3358,4249,9,-168,-116,-6,0,0,0,0,0,
ESPORTSTMNT01_3304899,complete,LCK,2023,0,2023/2/8 11:36,1,13.01,5,Blue,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Ashe,1977,1,2,1,5,12,9,0,0,0,0,0,0,0,0,0.3642,0.6373,1,0,9047,274.5675,0.102145,226.4643,112.0789,80,2.4279,19,0.5766,16,131,3.9757,9072,4763,144.5524,0.109669,7950,32,32,0,0.9712,2480,2124,5,2095,1458,3,385,666,2,0,0,0,0,0,0,3546,3099,15,3590,2603,13,-44,496,2,0,0,1,1,2,
ESPORTSTMNT01_3304899,complete,LCK,2023,0,2023/2/8 11:36,1,13.01,10,Red,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Karma,1977,0,1,3,3,9,12,0,0,0,0,0,0,0,0,0.2731,0.6373,0,1,3720,112.8983,0.0652163,331.1988,203.7026,56,1.6995,25,0.7587,19,121,3.6722,6982,2673,81.1229,0.0754693,6125,33,29,4,1.0015,2095,1458,3,2480,2124,5,-385,-666,-2,0,0,0,0,0,0,3590,2603,13,3546,3099,15,44,-496,-2,1,2,0,0,0,
ESPORTSTMNT01_3304926,complete,LCK,2023,0,2023/2/8 12:32,2,13.01,5,Blue,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Sona,1929,0,2,3,4,9,18,0,0,0,0,1,1,0,0,0.2799,0.8398,0,0,5965,185.5365,0.113164,376.3919,197.0451,69,2.1462,9,0.2799,24,117,3.6392,7530,3319,103.2348,0.106834,6800,11,11,0,0.3421,2892,2640,2,2038,2422,1,854,218,1,1,1,0,0,1,1,3932,3703,4,3214,3748,4,718,-45,0,1,1,0,0,2,
ESPORTSTMNT01_3304926,complete,LCK,2023,0,2023/2/8 12:32,2,13.01,10,Red,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Nami,1929,1,2,1,16,18,9,0,0,0,0,0,0,0,0,0.5599,0.8398,0,0,6727,209.2379,0.0925322,240.8709,109.6112,56,1.7418,9,0.2799,17,90,2.7994,9099,4888,152.0373,0.115443,8475,10,10,0,0.311,2038,2422,1,2892,2640,2,-854,-218,-1,0,1,1,1,1,0,3214,3748,4,3932,3703,4,-718,45,0,0,2,1,1,1,
ESPORTSTMNT01_3306459,complete,LCK,2023,0,2023/2/9 8:08,1,13.01,5,Blue,sup,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Ashe,2134,1,0,0,15,18,5,0,0,0,0,1,0,1,0,0.5061,0.6467,0,0,12982,365.0047,0.108587,221.134,89.522,111,3.1209,31,0.8716,20,199,5.5951,9428,4799,134.9297,0.106754,7900,44,44,0,1.2371,2405,2578,2,2217,2844,20,188,-266,-18,0,0,0,0,0,0,3397,3236,4,3346,4115,31,51,-879,-27,0,1,0,0,0,
ESPORTSTMNT01_3306459,complete,LCK,2023,0,2023/2/9 8:08,1,13.01,10,Red,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Karma,2134,0,0,5,5,5,18,0,0,0,0,0,0,0,1,0.1406,0.6467,0,0,7306,205.4171,0.10463,537.1884,352.5492,67,1.8838,16,0.4499,21,101,2.8397,7180,2551,71.7245,0.0760138,6760,44,44,0,1.2371,2217,2844,20,2405,2578,2,-188,266,18,0,0,0,0,0,0,3346,4115,31,3397,3236,4,-51,879,27,0,0,1,0,1,
ESPORTSTMNT01_3308368,complete,LCK,2023,0,2023/2/9 9:09,2,13.01,5,Blue,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Karma,1862,1,0,1,11,15,3,0,0,0,0,0,0,0,0,0.4834,0.58,0,0,7969,256.7884,0.127528,308.4748,227.3684,55,1.7723,20,0.6445,15,95,3.0612,8209,4135,133.2438,0.104024,6675,24,24,0,0.7734,2420,2459,4,2304,2125,14,116,334,-10,0,3,0,0,1,1,3635,3479,13,3456,2951,21,179,528,-8,0,3,0,0,2,
ESPORTSTMNT01_3308368,complete,LCK,2023,0,2023/2/9 9:09,2,13.01,10,Red,sup,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Pyke,1862,0,0,3,2,3,15,0,0,0,0,1,0,1,0,0.0967,0.58,0,0,2622,84.4898,0.0409048,386.8743,221.7293,74,2.3845,20,0.6445,13,130,4.189,6834,2760,88.9366,0.0964886,6375,40,40,0,1.2889,2304,2125,14,2420,2459,4,-116,-334,10,0,1,1,0,3,0,3456,2951,21,3635,3479,13,-179,-528,8,0,2,1,0,3,
ESPORTSTMNT01_3308372,complete,LCK,2023,0,2023/2/9 10:03,3,13.01,5,Blue,sup,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Lux,1759,0,1,4,3,4,17,0,0,0,0,0,0,0,0,0.1364,0.7163,0,0,8968,305.9011,0.166698,384.2865,223.8999,50,1.7055,12,0.4093,15,88,3.0017,6298,2434,83.0244,0.0938834,6385,18,18,0,0.614,2165,2387,1,1977,2312,3,188,75,-2,0,0,1,0,1,0,3302,2815,7,3583,3521,11,-281,-706,-4,0,0,2,0,6,
ESPORTSTMNT01_3308372,complete,LCK,2023,0,2023/2/9 10:03,3,13.01,10,Red,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Karma,1759,1,0,3,12,17,4,0,0,0,0,0,0,0,0,0.5799,0.7163,0,0,5634,192.1774,0.0844969,379.2382,273.4281,53,1.8078,12,0.4093,15,86,2.9335,7204,3340,113.9284,0.0823193,5850,16,16,0,0.5458,1977,2312,3,2165,2387,1,-188,-75,2,0,1,0,0,0,1,3583,3521,11,3302,2815,7,281,706,4,0,6,0,0,0,
ESPORTSTMNT01_3308381,complete,LCK,2023,0,2023/2/9 11:42,1,13.01,5,Blue,sup,Delight,oe:player:051ca2e31ba25123961b3df95fdef4c,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Ashe,1781,1,1,0,8,11,7,0,0,0,0,0,0,0,0,0.3706,0.6064,0,0,11063,372.7007,0.149631,61.1791,26.8838,84,2.8299,27,0.9096,12,176,5.9293,8300,4391,147.9281,0.115673,6850,32,32,0,1.078,2797,2661,4,2231,2579,15,566,82,-11,1,1,0,0,1,0,3904,3599,11,3195,3546,21,709,53,-10,1,1,0,0,1,
ESPORTSTMNT01_3308381,complete,LCK,2023,0,2023/2/9 11:42,1,13.01,10,Red,sup,Peter,oe:player:ee051912ad5f9a97aa9ce4980cbb481,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Alistar,1781,0,1,2,3,7,11,0,0,0,0,0,0,0,0,0.2358,0.6064,0,0,2005,67.5463,0.0515517,382.4031,437.7878,49,1.6508,11,0.3706,15,81,2.7288,6516,2607,87.8271,0.0912686,5575,31,31,0,1.0444,2231,2579,15,2797,2661,4,-566,-82,11,0,1,0,1,1,0,3195,3546,21,3904,3599,11,-709,-53,10,0,1,0,1,1,
ESPORTSTMNT01_3306514,complete,LCK,2023,0,2023/2/9 12:36,2,13.01,5,Blue,sup,Peter,oe:player:ee051912ad5f9a97aa9ce4980cbb481,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Leona,2104,0,1,3,6,9,15,0,0,0,0,0,0,0,0,0.2567,0.6844,0,0,4579,130.5798,0.0590534,480.7129,608.0989,58,1.654,14,0.3992,22,110,3.1369,8554,3986,113.6692,0.100599,7475,33,33,0,0.9411,2269,2296,14,2375,2474,17,-106,-178,-3,0,3,0,0,2,2,3363,3197,20,3669,3715,26,-306,-518,-6,0,4,1,0,3,
ESPORTSTMNT01_3306514,complete,LCK,2023,0,2023/2/9 12:36,2,13.01,10,Red,sup,Delight,oe:player:051ca2e31ba25123961b3df95fdef4c,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Rakan,2104,1,0,3,10,15,9,0,0,0,0,0,0,0,0,0.4278,0.6844,0,0,2653,75.6559,0.0447839,469.249,538.9449,70,1.9962,19,0.5418,20,126,3.5932,8309,3741,106.6825,0.0798895,7900,47,46,1,1.3403,2375,2474,17,2269,2296,14,106,178,3,0,2,2,0,3,0,3669,3715,26,3363,3197,20,306,518,6,0,3,2,0,4,
ESPORTSTMNT01_3309028,complete,LCK,2023,0,2023/2/10 8:07,1,13.01,5,Blue,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Nami,1968,0,0,0,1,1,8,0,0,0,0,0,0,0,0,0.0305,0.2744,0,0,5665,172.7134,0.106269,243.6585,132.5,61,1.8598,12,0.3659,18,108,3.2927,6455,2165,66.0061,0.0767742,6350,22,18,4,0.6707,2202,2316,2,2298,2424,3,-96,-108,-1,0,0,0,0,1,0,3139,3391,5,3325,3532,9,-186,-141,-4,0,0,0,0,1,
ESPORTSTMNT01_3309028,complete,LCK,2023,0,2023/2/10 8:07,1,13.01,10,Red,sup,Life,oe:player:dea5251e486aed942e1bc06e1d5c116,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Lulu,1968,1,1,0,5,8,1,0,0,0,0,1,0,1,0,0.2439,0.2744,0,0,3110,94.8171,0.0469491,263.2317,164.2073,49,1.4939,19,0.5793,15,99,3.0183,8413,4123,125.7012,0.108095,7950,20,20,0,0.6098,2298,2424,3,2202,2316,2,96,108,1,0,1,0,0,0,0,3325,3532,9,3139,3391,5,186,141,4,0,1,0,0,0,
ESPORTSTMNT01_3309043,complete,LCK,2023,0,2023/2/10 9:01,2,13.01,5,Blue,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Nami,2304,1,1,0,11,15,2,0,0,0,0,1,0,1,0,0.3906,0.4427,1,0,6485,168.8802,0.081285,227.1094,149.9219,67,1.7448,13,0.3385,19,123,3.2031,9682,4706,122.5521,0.0982571,8475,15,15,0,0.3906,2153,2539,2,2097,2770,1,56,-231,1,0,0,0,0,0,0,3475,3339,6,3304,3955,8,171,-616,-2,1,1,0,0,1,
ESPORTSTMNT01_3309043,complete,LCK,2023,0,2023/2/10 9:01,2,13.01,10,Red,sup,Life,oe:player:dea5251e486aed942e1bc06e1d5c116,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Lulu,2304,0,0,3,2,2,15,0,0,0,0,0,0,0,0,0.0521,0.4427,0,1,3446,89.7396,0.0518406,261.1719,130.3385,81,2.1094,10,0.2604,18,113,2.9427,7256,2280,59.375,0.0686484,7250,17,17,0,0.4427,2097,2770,1,2153,2539,2,-56,231,-1,0,0,0,0,0,0,3304,3955,8,3475,3339,6,-171,616,2,0,1,1,1,1,
ESPORTSTMNT01_3308953,complete,LCK,2023,0,2023/2/10 10:00,3,13.01,5,Blue,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Lulu,1647,0,0,1,0,2,7,0,0,0,0,0,0,0,0,0.0729,0.3279,0,0,2334,85.0273,0.0844184,203.4973,215.8106,40,1.4572,7,0.255,13,76,2.7687,5732,2097,76.3934,0.0858997,5600,29,29,0,1.0565,2207,2207,14,2492,2558,1,-285,-351,13,0,0,1,0,3,0,3471,3350,24,3645,3799,4,-174,-449,20,0,0,1,0,3,
ESPORTSTMNT01_3308953,complete,LCK,2023,0,2023/2/10 10:00,3,13.01,10,Red,sup,Life,oe:player:dea5251e486aed942e1bc06e1d5c116,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Nami,1647,1,0,0,6,7,2,0,0,0,0,1,0,1,0,0.255,0.3279,0,0,2509,91.4026,0.0525919,218.0692,103.898,41,1.4936,11,0.4007,10,72,2.623,7136,3501,127.541,0.104388,6250,14,14,0,0.51,2492,2558,1,2207,2207,14,285,351,-13,0,3,0,0,0,1,3645,3799,4,3471,3350,24,174,449,-20,0,3,0,0,0,
ESPORTSTMNT01_3309058,complete,LCK,2023,0,2023/2/10 11:30,1,13.01,5,Blue,sup,BeryL,oe:player:dee54127bb56d2e2540ba71cc416f1c,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Lulu,1877,0,0,3,4,6,12,0,0,0,0,0,0,0,0,0.1918,0.5754,0,0,4030,128.8226,0.0903709,397.1763,258.1566,47,1.5024,12,0.3836,17,78,2.4933,6448,2343,74.8961,0.0832098,5925,17,17,0,0.5434,2101,2281,3,2188,2841,3,-87,-560,0,0,0,1,0,1,0,3146,4181,7,3225,4731,4,-79,-550,3,0,1,2,0,2,
