gameid,datacompleteness,league,year,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT01_2139386,ignore,LCK,2021,0,2021/7/17 9:44,3,11.13,7,Red,jng,yoHan,oe:player:1ea4851dc33189fa4a9708035faee79,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Xin Zhao,1655,0,0,6,5,5,20,0,0,0,0,0,0,0,1,0.1813,0.9063,0,0,10020,363.2628,0.221085,1052.8459,657.4622,6,0.2175,7,0.2538,6,25,0.9063,7637,3985,144.4713,0.178325,7125,148,17,131,5.3656,3297,3791,72,2992,3375,59,305,416,13,0,0,1,0,1,0,4530,5650,101,4747,5623,93,-217,27,8,0,0,1,0,2,0
ESPORTSTMNT01_2139392,ignore,LCK,2021,0,2021/7/17 10:36,1,11.13,2,Blue,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Viego,1894,0,0,4,1,6,21,0,0,0,0,0,0,0,0,0.1901,0.8553,0,0,9419,298.3844,0.162671,921.2249,526.0296,10,0.3168,14,0.4435,9,49,1.5523,8789,4650,147.3073,0.152722,8725,179,41,138,5.6705,3237,3655,65,3690,4196,70,-453,-541,-5,0,0,1,1,1,0,4663,5718,98,5437,6646,107,-774,-928,-9,0,0,1,2,1,0
ESPORTSTMNT01_2139392,ignore,LCK,2021,0,2021/7/17 10:36,1,11.13,7,Red,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Zac,1894,1,5,1,12,21,6,0,0,0,0,0,0,0,0,0.6653,0.8553,0,0,12128,384.2027,0.181131,943.812,1104.3295,14,0.4435,12,0.3801,12,46,1.4572,12600,8461,268.0359,0.187788,11200,190,36,154,6.019,3690,4196,70,3237,3655,65,453,541,5,1,1,0,0,0,1,5437,6646,107,4663,5718,98,774,928,9,2,1,0,0,0,1
ESPORTSTMNT01_2149608,ignore,LCK,2021,0,2021/7/17 12:11,2,11.13,2,Blue,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Viego,2849,1,9,3,6,19,8,0,0,0,0,1,1,0,0,0.4001,0.5686,0,0,14085,296.6304,0.13901,686.5356,591.6813,12,0.2527,28,0.5897,17,79,1.6637,17615,11527,242.7589,0.208098,16800,270,89,181,5.6862,3963,3157,51,3449,3717,69,514,-560,-18,3,1,1,0,2,0,6240,5323,85,5442,6588,114,798,-1265,-29,5,1,2,0,2,0
ESPORTSTMNT01_2149608,ignore,LCK,2021,0,2021/7/17 12:11,2,11.13,7,Red,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Gwen,2849,0,1,1,4,8,19,0,0,0,0,0,0,0,0,0.1685,0.5686,0,0,8840,186.1706,0.163564,789.7508,682.3657,18,0.3791,27,0.5686,13,87,1.8322,14700,8612,181.3689,0.183688,13925,272,39,233,5.7283,3449,3717,69,3963,3157,51,-514,560,18,0,2,0,3,1,1,5442,6588,114,6240,5323,85,-798,1265,29,0,2,0,5,1,2
ESPORTSTMNT01_2149614,ignore,LCK,2021,0,2021/7/17 13:21,3,11.13,2,Blue,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Lee Sin,1435,1,2,1,4,16,5,0,0,0,0,0,0,0,0,0.669,0.878,1,0,6193,258.9408,0.157515,786.3554,647.4983,15,0.6272,10,0.4181,7,38,1.5889,9780,6577,274.9965,0.192068,8875,138,22,116,5.77,3486,3653,62,3191,3936,64,295,-283,-2,1,1,0,0,1,1,6110,6506,90,5428,6542,106,682,-36,-16,2,4,0,0,1,1
ESPORTSTMNT01_2149614,ignore,LCK,2021,0,2021/7/17 13:21,3,11.13,7,Red,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Rumble,1435,0,0,1,4,5,16,0,0,0,0,0,0,0,0,0.2091,0.878,0,1,6303,263.5401,0.158906,560.9477,390.0209,5,0.2091,3,0.1254,7,20,0.8362,8171,4968,207.7213,0.210803,7875,154,35,119,6.439,3191,3936,64,3486,3653,62,-295,283,2,0,1,1,1,1,0,5428,6542,106,6110,6506,90,-682,36,16,0,1,1,2,4,0
ESPORTSTMNT01_2139470,ignore,LCK,2021,0,2021/7/18 5:48,1,11.13,2,Blue,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Lillia,1863,1,5,1,15,23,8,1,0,0,0,1,0,1,0,0.7407,0.9984,0,0,18881,608.0837,0.248287,704.6377,614.525,15,0.4831,12,0.3865,13,51,1.6425,13045,8969,288.8567,0.219318,12125,228,56,172,7.343,3791,4608,77,3474,4030,77,317,578,0,1,1,0,0,1,1,6790,7629,127,4959,5770,107,1831,1859,20,3,2,0,0,2,2
ESPORTSTMNT01_2139470,ignore,LCK,2021,0,2021/7/18 5:48,1,11.13,7,Red,jng,Pyosik,oe:player:a2357eb17578485c2ba736db36cbc42,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Diana,1863,0,0,6,5,8,23,0,0,0,0,0,0,0,0,0.2576,0.9984,0,0,8049,259.2271,0.128283,674.0419,699.3559,12,0.3865,8,0.2576,12,35,1.1272,9347,5271,169.7585,0.17486,8800,186,28,158,5.9903,3474,4030,77,3791,4608,77,-317,-578,0,0,1,1,1,1,0,4959,5770,107,6790,7629,127,-1831,-1859,-20,0,2,2,3,2,0
ESPORTSTMNT01_2149659,ignore,LCK,2021,0,2021/7/18 8:37,2,11.13,2,Blue,jng,Pyosik,oe:player:a2357eb17578485c2ba736db36cbc42,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Rumble,1983,1,2,4,6,14,8,0,0,0,0,1,0,1,0,0.4236,0.6657,0,0,12916,390.8018,0.241669,717.4584,639.4554,8,0.2421,13,0.3933,8,41,1.2405,11027,6706,202.9047,0.162882,10400,203,20,183,6.1422,3052,3346,67,3052,3363,63,0,-17,4,0,0,0,0,0,0,5013,5931,109,4440,5469,96,573,462,13,0,1,0,0,0,0
ESPORTSTMNT01_2149659,ignore,LCK,2021,0,2021/7/18 8:37,2,11.13,7,Red,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Diana,1983,0,2,3,5,8,14,1,0,0,0,0,0,0,0,0.2421,0.6657,0,0,8054,243.6914,0.141838,489.8638,581.3616,12,0.3631,17,0.5144,12,40,1.2103,11109,6788,205.3858,0.215341,11050,217,50,167,6.5658,3052,3363,63,3052,3346,67,0,17,-4,0,0,0,0,0,0,4440,5469,96,5013,5931,109,-573,-462,-13,0,0,0,0,1,0
ESPORTSTMNT01_2149661,ignore,LCK,2021,0,2021/7/18 9:36,3,11.13,2,Blue,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Diana,2074,1,5,1,12,19,7,0,0,0,0,0,0,0,0,0.5497,0.7522,0,0,18876,546.0752,0.264433,573.9923,873.6451,13,0.3761,9,0.2604,12,43,1.244,14453,9946,287.7338,0.23224,12600,267,60,207,7.7242,3634,3774,68,3677,3578,65,-43,196,3,1,2,0,1,1,0,6106,6689,117,6053,5895,100,53,794,17,3,2,1,3,2,1
ESPORTSTMNT01_2149661,ignore,LCK,2021,0,2021/7/18 9:36,3,11.13,7,Red,jng,Pyosik,oe:player:a2357eb17578485c2ba736db36cbc42,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Lee Sin,2074,0,3,4,2,7,19,0,0,0,0,1,1,0,0,0.2025,0.7522,0,0,8935,258.486,0.141938,924.3587,928.7271,17,0.4918,5,0.1446,11,38,1.0993,11768,7261,210.0579,0.216564,11625,226,16,210,6.5381,3677,3578,65,3634,3774,68,43,-196,-3,1,1,0,1,2,0,6053,5895,100,6106,6689,117,-53,-794,-17,3,2,1,3,2,1
ESPORTSTMNT01_2149673,ignore,LCK,2021,0,2021/7/18 10:36,1,11.13,2,Blue,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Volibear,2099,1,1,2,9,14,9,0,0,0,0,1,0,1,0,0.4002,0.6575,0,0,8596,245.717,0.122979,849.3187,953.5112,20,0.5717,15,0.4288,16,58,1.6579,12089,7531,215.2739,0.179004,11550,195,40,155,5.5741,3410,3479,72,3625,3836,69,-215,-357,3,0,3,1,1,1,0,5382,5368,100,4865,5294,94,517,74,6,0,3,1,1,2,0
ESPORTSTMNT01_2149673,ignore,LCK,2021,0,2021/7/18 10:36,1,11.13,7,Red,jng,Blank,oe:player:e4ef81cce7e4e10033ebb10962dfdd5,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Zac,2099,0,2,3,5,9,14,0,0,0,0,0,0,0,0,0.2573,0.6575,0,0,6725,192.2344,0.124459,886.565,873.5588,13,0.3716,10,0.2859,11,48,1.3721,10459,5901,168.6803,0.169337,10475,187,16,171,5.3454,3625,3836,69,3410,3479,72,215,357,-3,1,1,0,0,3,1,4865,5294,94,5382,5368,100,-517,-74,-6,1,2,0,0,3,1
ESPORTSTMNT01_2149710,ignore,LCK,2021,0,2021/7/18 12:20,2,11.13,2,Blue,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Trundle,1439,1,2,3,21,26,8,0,0,0,0,1,0,1,0,1.0841,1.4177,0,0,6051,252.3002,0.096968,1032.1751,775.9972,8,0.3336,7,0.2919,9,27,1.1258,9459,6248,260.5142,0.183064,8875,130,14,116,5.4204,3136,3471,61,2819,3032,59,317,439,2,0,2,1,0,1,1,5321,5867,90,4546,5421,88,775,446,2,1,6,2,0,4,3
ESPORTSTMNT01_2149710,ignore,LCK,2021,0,2021/7/18 12:20,2,11.13,7,Red,jng,Blank,oe:player:e4ef81cce7e4e10033ebb10962dfdd5,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Xin Zhao,1439,0,0,7,4,8,26,0,0,0,0,0,0,0,1,0.3336,1.4177,0,0,11023,459.6108,0.21574,1198.9576,565.7679,8,0.3336,3,0.1251,7,27,1.1258,6673,3462,144.3502,0.159818,6300,129,13,116,5.3787,2819,3032,59,3136,3471,61,-317,-439,-2,0,1,1,0,2,1,4546,5421,88,5321,5867,90,-775,-446,-2,0,4,3,1,6,2
ESPORTSTMNT02_2064994,ignore,LCK,2021,0,2021/7/22 6:33,1,11.14,2,Blue,jng,Croco,oe:player:5c6f901a83ec448d51703aebba0ca64,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Rumble,1927,1,2,1,10,18,3,0,0,0,0,0,0,0,0,0.5605,0.6539,0,0,12033,374.6653,0.232477,484.5771,399.4499,12,0.3736,9,0.2802,10,49,1.5257,11313,7106,221.2558,0.17285,10100,190,19,171,5.9159,3564,3877,74,3050,3363,58,514,514,16,0,4,1,0,1,0,5710,6037,107,4644,5510,95,1066,527,12,1,4,1,0,1,0
ESPORTSTMNT02_2064994,ignore,LCK,2021,0,2021/7/22 6:33,1,11.14,7,Red,jng,YoungJae,oe:player:e5feef89d633a666eeaaf6392ca2fa9,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Lee Sin,1927,0,0,3,1,3,19,0,0,0,0,0,0,0,0,0.0934,0.6539,0,0,2644,82.3249,0.0944758,724.9818,566.4971,23,0.7161,10,0.3114,15,37,1.152,8449,4242,132.081,0.140142,7975,158,15,143,4.9196,3050,3363,58,3564,3877,74,-514,-514,-16,0,1,0,0,4,1,4644,5510,95,5710,6037,107,-1066,-527,-12,0,1,0,1,4,1
ESPORTSTMNT02_2065053,ignore,LCK,2021,0,2021/7/22 8:45,2,11.14,2,Blue,jng,YoungJae,oe:player:e5feef89d633a666eeaaf6392ca2fa9,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Olaf,2232,1,2,3,17,22,12,0,0,0,0,0,0,0,0,0.5914,0.914,0,0,16004,430.2151,0.194443,902.7419,1022.1505,14,0.3763,25,0.672,13,66,1.7742,13241,8412,226.129,0.174861,11375,215,45,170,5.7796,3424,3152,59,2927,2967,57,497,185,2,1,2,1,0,2,2,5044,5156,89,4439,5562,98,605,-406,-9,1,3,1,0,2,2
ESPORTSTMNT02_2065053,ignore,LCK,2021,0,2021/7/22 8:45,2,11.14,7,Red,jng,Croco,oe:player:5c6f901a83ec448d51703aebba0ca64,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Xin Zhao,2232,0,1,7,7,12,22,0,0,0,0,0,0,0,0,0.3226,0.914,0,0,9376,252.043,0.137599,911.586,538.2258,10,0.2688,13,0.3495,11,51,1.371,9980,5151,138.4677,0.124668,9475,152,27,125,4.086,2927,2967,57,3424,3152,59,-497,-185,-2,0,2,2,1,2,1,4439,5562,98,5044,5156,89,-605,406,9,0,2,2,1,3,1
ESPORTSTMNT02_2065058,ignore,LCK,2021,0,2021/7/22 9:47,3,11.14,2,Blue,jng,Croco,oe:player:5c6f901a83ec448d51703aebba0ca64,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Rumble,1859,1,3,0,7,15,3,0,0,0,0,1,0,1,0,0.4841,0.581,0,0,11237,362.6789,0.226479,524.766,448.9833,29,0.936,10,0.3228,9,65,2.0979,11645,7577,244.5508,0.173296,10575,175,28,147,5.6482,3207,3485,69,2930,3159,60,277,326,9,0,1,0,0,0,0,5598,5568,93,4358,5230,94,1240,338,-1,1,2,0,0,0,0
ESPORTSTMNT02_2065058,ignore,LCK,2021,0,2021/7/22 9:47,3,11.14,7,Red,jng,YoungJae,oe:player:e5feef89d633a666eeaaf6392ca2fa9,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Trundle,1859,0,0,2,1,3,15,0,0,0,0,0,0,0,0,0.0968,0.581,0,0,1993,64.3249,0.0607141,797.4287,576.0839,16,0.5164,21,0.6778,17,54,1.7429,7752,3684,118.9026,0.129205,7650,150,34,116,4.8413,2930,3159,60,3207,3485,69,-277,-326,-9,0,0,0,0,1,0,4358,5230,94,5598,5568,93,-1240,-338,1,0,0,0,1,2,0
ESPORTSTMNT02_2065070,ignore,LCK,2021,0,2021/7/22 10:43,1,11.14,2,Blue,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Diana,1690,1,3,1,5,10,4,0,0,0,0,1,1,0,0,0.355,0.497,0,0,6600,234.3195,0.173424,452.0592,584.5562,7,0.2485,10,0.355,5,35,1.2426,10893,7170,254.5562,0.205033,9975,173,21,152,6.142,3209,3686,70,2901,3114,61,308,572,9,0,0,0,0,0,0,5532,5990,100,4646,5225,90,886,765,10,1,1,1,1,2,0
ESPORTSTMNT02_2065070,ignore,LCK,2021,0,2021/7/22 10:43,1,11.14,7,Red,jng,Dread,oe:player:5fac949d3a1a7631ddaef68ea4cbe1e,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Volibear,1690,0,1,1,3,4,10,0,0,0,0,0,0,0,0,0.142,0.497,0,0,3989,141.6213,0.131412,656.7337,672.7811,38,1.3491,11,0.3905,16,63,2.2367,7673,3950,140.2367,0.162825,7550,141,36,105,5.0059,2901,3114,61,3209,3686,70,-308,-572,-9,0,0,0,0,0,0,4646,5225,90,5532,5990,100,-886,-765,-10,1,2,0,1,1,1
ESPORTSTMNT02_2065135,ignore,LCK,2021,0,2021/7/22 12:20,2,11.14,2,Blue,jng,Dread,oe:player:5fac949d3a1a7631ddaef68ea4cbe1e,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Xin Zhao,2581,1,1,1,7,12,2,0,0,0,0,1,0,1,0,0.279,0.3255,0,0,6612,153.7079,0.0847562,1072.1891,853.5296,21,0.4882,22,0.5114,21,75,1.7435,13326,7785,180.9764,0.158387,12475,224,46,178,5.2073,3173,3069,55,2958,3344,60,215,-275,-5,0,1,0,0,0,0,4915,5302,90,4678,4813,84,237,489,6,1,1,0,0,0,0
ESPORTSTMNT02_2065135,ignore,LCK,2021,0,2021/7/22 12:20,2,11.14,7,Red,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Volibear,2581,0,0,2,1,2,12,0,0,0,0,0,0,0,0,0.0465,0.3255,0,0,6692,155.5676,0.0956465,691.9411,720.5114,43,0.9996,26,0.6044,11,106,2.4642,11718,6177,143.5955,0.141627,11375,183,27,156,4.2542,2958,3344,60,3173,3069,55,-215,275,5,0,0,0,0,1,0,4678,4813,84,4915,5302,90,-237,-489,-6,0,0,0,1,1,0
ESPORTSTMNT02_2065175,ignore,LCK,2021,0,2021/7/22 13:31,3,11.14,2,Blue,jng,Oner,oe:player:f8b68f268106124fc4bc1c946adc9b0,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Trundle,2508,1,0,1,13,13,6,0,0,0,0,0,0,0,0,0.311,0.4545,0,0,7808,186.7943,0.12122,662.8469,527.3923,13,0.311,18,0.4306,13,56,1.3397,11262,5870,140.4306,0.124693,11035,151,25,126,3.6124,2925,3198,52,3211,2878,50,-286,320,2,0,3,0,1,0,1,4547,4872,81,4707,5215,82,-160,-343,-1,0,3,1,1,1,1
ESPORTSTMNT02_2065175,ignore,LCK,2021,0,2021/7/22 13:31,3,11.14,7,Red,jng,Dread,oe:player:5fac949d3a1a7631ddaef68ea4cbe1e,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Lee Sin,2508,0,1,3,5,6,13,0,0,0,0,1,1,0,0,0.1435,0.4545,0,0,8214,196.5072,0.120293,643.9234,565.6938,25,0.5981,14,0.3349,10,57,1.3636,10825,5433,129.9761,0.144039,9900,174,30,144,4.1627,3211,2878,50,2925,3198,52,286,-320,-2,1,0,1,0,3,0,4707,5215,82,4547,4872,81,160,343,1,1,1,1,0,3,1
ESPORTSTMNT02_2065518,ignore,LCK,2021,0,2021/7/23 6:30,1,11.14,2,Blue,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Rumble,1906,0,2,2,2,7,17,0,0,0,0,0,0,0,0,0.2204,0.7555,0,1,6603,207.8594,0.114425,533.893,387.6705,13,0.4092,10,0.3148,13,42,1.3221,10787,6623,208.489,0.197483,10125,213,37,176,6.7051,3621,3873,76,2977,2941,53,644,932,23,1,0,0,0,2,1,5946,5720,100,6348,5816,81,-402,-96,19,2,2,1,3,6,1
ESPORTSTMNT02_2065518,ignore,LCK,2021,0,2021/7/23 6:30,1,11.14,7,Red,jng,Blank,oe:player:e4ef81cce7e4e10033ebb10962dfdd5,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Gwen,1906,1,6,1,9,17,7,1,1,0,0,0,0,0,0,0.5352,0.7555,1,0,13627,428.9717,0.253389,769.0451,548.0273,10,0.3148,24,0.7555,8,75,2.361,13947,9783,307.9643,0.234773,11825,208,37,171,6.5477,2977,2941,53,3621,3873,76,-644,-932,-23,0,2,1,1,0,0,6348,5816,81,5946,5720,100,402,96,-19,3,6,1,2,2,1
ESPORTSTMNT02_2065576,ignore,LCK,2021,0,2021/7/23 8:41,2,11.14,2,Blue,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Gwen,1784,0,1,6,2,4,25,0,0,0,0,0,0,0,1,0.1345,0.9753,0,0,11737,394.7422,0.267614,1062.5448,697.2982,11,0.37,9,0.3027,10,42,1.4126,8940,5025,169.0022,0.184756,8850,170,22,148,5.7175,3305,3754,74,3964,4084,82,-659,-330,-8,0,0,1,1,1,0,5019,6045,110,6575,6827,118,-1556,-782,-8,0,1,2,3,4,0
ESPORTSTMNT02_2065576,ignore,LCK,2021,0,2021/7/23 8:41,2,11.14,7,Red,jng,Blank,oe:player:e4ef81cce7e4e10033ebb10962dfdd5,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Rumble,1784,1,6,0,14,25,4,1,0,0,0,1,1,0,0,0.8408,0.9753,0,0,12027,404.4955,0.154032,581.9731,677.4215,7,0.2354,9,0.3027,5,42,1.4126,13467,9552,321.2556,0.215577,11225,217,29,188,7.2982,3964,4084,82,3305,3754,74,659,330,8,1,1,0,0,0,1,6575,6827,118,5019,6045,110,1556,782,8,3,4,0,0,1,2
ESPORTSTMNT02_2065580,ignore,LCK,2021,0,2021/7/23 9:38,1,11.14,2,Blue,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Lillia,2174,0,0,1,6,11,14,0,0,0,0,0,0,0,0,0.3036,0.69,0,0,15499,427.7553,0.204713,799.54,461.5087,19,0.5244,17,0.4692,18,51,1.4075,10766,6055,167.1113,0.164571,10300,228,53,175,6.2925,3289,3734,69,3660,4328,73,-371,-594,-4,0,0,0,1,1,0,4978,5536,102,5398,6625,119,-420,-1089,-17,0,0,0,1,1,0
ESPORTSTMNT02_2065580,ignore,LCK,2021,0,2021/7/23 9:38,1,11.14,7,Red,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Nidalee,2174,1,4,2,5,14,11,0,0,0,0,0,0,0,0,0.3864,0.69,0,0,16409,452.8703,0.223962,582.3091,364.6642,51,1.4075,35,0.966,8,134,3.6983,13396,8685,239.6964,0.205295,11800,259,44,215,7.1481,3660,4328,73,3289,3734,69,371,594,4,1,1,0,0,0,0,5398,6625,119,4978,5536,102,420,1089,17,1,1,0,0,0,0
ESPORTSTMNT02_2075641,ignore,LCK,2021,0,2021/7/23 11:15,2,11.14,2,Blue,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Lillia,2376,1,3,2,6,16,14,0,0,0,0,0,0,0,0,0.404,0.7576,0,0,13426,339.0404,0.13486,811.6919,464.5455,16,0.404,22,0.5556,14,64,1.6162,13145,8022,202.5758,0.173923,11735,250,68,182,6.3131,3194,3377,67,4230,4295,81,-1036,-918,-14,0,1,0,0,1,0,4857,5288,101,6068,6915,132,-1211,-1627,-31,1,1,0,0,1,0
ESPORTSTMNT02_2075641,ignore,LCK,2021,0,2021/7/23 11:15,2,11.14,7,Red,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Nidalee,2376,0,3,2,4,14,16,0,0,0,0,1,0,1,0,0.3535,0.7576,0,0,21413,540.7323,0.258814,726.8939,373.4091,47,1.1869,34,0.8586,12,113,2.8535,15921,10798,272.6768,0.234641,15300,317,68,249,8.0051,4230,4295,81,3194,3377,67,1036,918,14,0,1,0,0,1,0,6068,6915,132,4857,5288,101,1211,1627,31,0,1,0,1,1,0
ESPORTSTMNT02_2065618,ignore,LCK,2021,0,2021/7/23 12:19,3,11.14,2,Blue,jng,Peanut,oe:player:dda4a873265dfd06df50a0d8a294908,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Diana,1878,1,1,2,6,11,13,0,0,0,0,0,0,0,0,0.3514,0.7668,2,0,8310,265.4952,0.138706,606.0064,979.2971,11,0.3514,15,0.4792,11,50,1.5974,12419,8312,265.5591,0.201059,11425,251,28,223,8.0192,3312,3683,73,3476,3363,64,-164,320,9,0,0,0,1,1,0,5425,6612,123,4898,5307,94,527,1305,29,0,0,0,1,3,0
ESPORTSTMNT02_2065618,ignore,LCK,2021,0,2021/7/23 12:19,3,11.14,7,Red,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Gragas,1878,0,3,2,4,13,11,0,0,0,0,1,1,0,0,0.4153,0.7668,0,2,8695,277.7955,0.19221,750.9904,447.4121,40,1.278,17,0.5431,11,73,2.3323,9063,4956,158.3387,0.149739,8575,158,37,121,5.0479,3476,3363,64,3312,3683,73,164,-320,-9,1,1,0,0,0,0,4898,5307,94,5425,6612,123,-527,-1305,-29,1,3,0,0,0,0
ESPORTSTMNT02_2065870,ignore,LCK,2021,0,2021/7/24 6:37,1,11.14,2,Blue,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Viego,1332,1,8,1,8,24,2,3,1,0,0,0,0,0,0,1.0811,1.1712,0,0,11646,524.5946,0.19026,904.1441,650.4955,5,0.2252,6,0.2703,17,24,1.0811,10324,7331,330.2252,0.211664,10200,131,17,114,5.9009,3112,3486,65,2915,3103,60,197,383,5,0,0,0,0,0,0,6008,5924,93,4127,4687,81,1881,1237,12,3,3,0,0,1,1
ESPORTSTMNT02_2065870,ignore,LCK,2021,0,2021/7/24 6:37,1,11.14,7,Red,jng,Pyosik,oe:player:a2357eb17578485c2ba736db36cbc42,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Diana,1332,0,0,6,1,2,24,0,0,0,0,0,0,0,0,0.0901,1.1712,0,0,6958,313.4234,0.231132,799.8198,557.4324,7,0.3153,3,0.1351,7,20,0.9009,5789,2796,125.9459,0.178113,5560,112,16,96,5.045,2915,3103,60,3112,3486,65,-197,-383,-5,0,0,0,0,0,0,4127,4687,81,6008,5924,93,-1881,-1237,-12,0,1,1,3,3,0
ESPORTSTMNT02_2065926,ignore,LCK,2021,0,2021/7/24 8:28,2,11.14,2,Blue,jng,Pyosik,oe:player:a2357eb17578485c2ba736db36cbc42,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Taliyah,1440,0,2,4,1,4,20,0,0,0,0,0,0,0,0,0.1667,1,0,1,13440,560,0.288066,684.3333,245.2083,11,0.4583,4,0.1667,7,31,1.2917,7847,4634,193.0833,0.204773,7810,159,12,147,6.625,3468,3602,67,3324,3548,65,144,54,2,1,1,1,0,3,0,5136,6289,108,5645,6673,114,-509,-384,-6,1,1,2,1,3,0
