gameid,datacompleteness,league,year,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT06_2531022,complete,LCK,2022,0,2022/7/27 10:33,1,12.13,3,Blue,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Zoe,2380,0,4,1,3,12,9,0,0,0,0,0,0,0,0,0.3025,0.5294,0,0,24570,619.4118,0.293125,328.2857,192.5294,19,0.479,9,0.2269,9,54,1.3613,13963,8832,222.6555,0.209891,13775,291,263,28,7.3361,3968,5015,93,3132,4432,80,836,583,13,2,0,0,0,0,1,6278,8216,159,5092,7624,145,1186,592,14,2,0,0,0,0,1
ESPORTSTMNT06_2531022,complete,LCK,2022,0,2022/7/27 10:33,1,12.13,8,Red,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Sylas,2380,1,1,2,1,9,12,0,0,0,0,0,0,0,0,0.2269,0.5294,0,0,11211,282.6303,0.144856,574.1345,417.4034,11,0.2773,10,0.2521,9,38,0.958,12084,6953,175.2857,0.162477,11525,244,244,0,6.1513,3132,4432,80,3968,5015,93,-836,-583,-13,0,0,1,2,0,0,5092,7624,145,6278,8216,159,-1186,-592,-14,0,0,1,2,0,0
ESPORTSTMNT06_2531032,complete,LCK,2022,0,2022/7/27 12:18,2,12.13,3,Blue,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Galio,1333,1,6,0,7,18,2,1,0,0,0,1,0,1,0,0.8102,0.9002,0,0,10533,474.1035,0.20857,464.7412,601.1703,18,0.8102,9,0.4051,6,46,2.0705,9530,6535,294.1485,0.23214,8700,180,174,6,8.102,3473,4599,85,3318,4547,87,155,52,-2,1,1,0,0,0,0,5720,7674,136,4928,6664,130,792,1010,6,2,4,0,0,1,2
ESPORTSTMNT06_2531032,complete,LCK,2022,0,2022/7/27 12:18,2,12.13,8,Red,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Ryze,1333,0,0,4,1,2,18,0,0,0,0,0,0,0,0,0.09,0.9002,0,0,7203,324.2161,0.227375,622.7307,316.7442,5,0.2251,5,0.2251,2,14,0.6302,7927,4932,221.9955,0.24268,7800,185,185,0,8.3271,3318,4547,87,3473,4599,85,-155,-52,2,0,0,0,1,1,0,4928,6664,130,5720,7674,136,-792,-1010,-6,0,1,2,2,4,0
ESPORTSTMNT06_2531036,complete,LCK,2022,0,2022/7/27 13:04,3,12.13,3,Blue,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Azir,1898,0,0,4,0,0,13,0,0,0,0,0,0,0,1,0,0.411,0,0,10246,323.8988,0.244657,461.0643,278.8514,10,0.3161,21,0.6639,5,45,1.4226,12131,7983,252.3604,0.26834,12670,327,323,4,10.3372,3455,5005,100,3154,4477,86,301,528,14,0,0,0,0,0,0,5582,7520,163,4887,7027,126,695,493,37,0,0,1,0,3,0
ESPORTSTMNT06_2531036,complete,LCK,2022,0,2022/7/27 13:04,3,12.13,8,Red,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Galio,1898,1,1,0,10,13,0,0,0,0,0,1,0,1,0,0.411,0.411,0,0,9218,291.4015,0.161688,415.6375,521.5701,22,0.6955,6,0.1897,11,49,1.549,11917,7769,245.5954,0.202207,10325,247,239,8,7.8082,3154,4477,86,3455,5005,100,-301,-528,-14,0,0,0,0,0,0,4887,7027,126,5582,7520,163,-695,-493,-37,0,3,0,0,0,1
ESPORTSTMNT06_2531135,complete,LCK,2022,0,2022/7/28 7:11,1,12.13,3,Blue,mid,Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Azir,1908,0,1,3,2,7,14,0,0,0,0,1,0,1,0,0.2201,0.6604,0,0,15513,487.8302,0.227864,553.0189,354.6541,17,0.5346,11,0.3459,7,48,1.5094,11630,7462,234.6541,0.23935,11250,278,258,20,8.7421,3437,4852,93,3495,4805,99,-58,47,-6,0,1,0,0,0,0,5362,7807,153,5234,7250,152,128,557,1,0,1,0,0,0,0
ESPORTSTMNT06_2531135,complete,LCK,2022,0,2022/7/28 7:11,1,12.13,8,Red,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Seraphine,1908,1,4,1,9,14,7,0,0,0,0,0,0,0,0,0.4403,0.6604,0,0,15922,500.6918,0.242769,474.2138,350.5975,14,0.4403,9,0.283,4,31,0.9748,11991,7823,246.0063,0.207699,10500,245,240,5,7.7044,3495,4805,99,3437,4852,93,58,-47,6,0,0,0,0,1,0,5234,7250,152,5362,7807,153,-128,-557,-1,0,0,0,0,1,0
ESPORTSTMNT06_2531145,complete,LCK,2022,0,2022/7/28 8:40,2,12.13,3,Blue,mid,Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Sylas,1815,1,4,2,5,11,10,1,0,0,0,0,0,0,0,0.3636,0.6942,0,0,16744,553.5207,0.293518,679.7686,589.8512,20,0.6612,2,0.0661,9,32,1.0579,13567,9589,316.9917,0.271031,10425,267,259,8,8.8264,4026,4732,85,3425,4560,91,601,172,-6,2,2,0,0,2,1,6020,7536,137,5394,7385,151,626,151,-14,2,2,0,0,2,1
ESPORTSTMNT06_2531145,complete,LCK,2022,0,2022/7/28 8:40,2,12.13,8,Red,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Ryze,1815,0,2,2,5,10,11,0,0,0,0,0,0,0,0,0.3306,0.6942,0,0,11936,394.5785,0.211414,442.7769,226.6446,9,0.2975,7,0.2314,5,31,1.0248,11860,7882,260.562,0.250351,10975,279,265,14,9.2231,3425,4560,91,4026,4732,85,-601,-172,6,0,2,1,2,2,0,5394,7385,151,6020,7536,137,-626,-151,14,0,2,1,2,2,0
ESPORTSTMNT06_2531146,complete,LCK,2022,0,2022/7/28 9:35,3,12.13,3,Blue,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Azir,1682,1,4,2,7,16,4,1,1,0,0,0,0,0,0,0.5707,0.7134,1,0,15904,567.3246,0.225186,435.6243,235.648,11,0.3924,9,0.321,6,37,1.3199,10528,6821,243.3175,0.208294,8900,201,192,9,7.17,3265,4440,89,3407,4816,95,-142,-376,-6,0,0,0,0,0,0,6247,7186,138,5047,7013,136,1200,173,2,3,3,1,0,1,1
ESPORTSTMNT06_2531146,complete,LCK,2022,0,2022/7/28 9:35,3,12.13,8,Red,mid,Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Seraphine,1682,0,1,2,2,4,16,0,0,0,0,0,0,0,0,0.1427,0.7134,0,1,6230,222.2354,0.163376,457.8835,367.1344,8,0.2854,4,0.1427,5,20,0.7134,8518,4811,171.6171,0.217083,8025,208,208,0,7.4197,3407,4816,95,3265,4440,89,142,376,6,0,0,0,0,0,0,5047,7013,136,6247,7186,138,-1200,-173,-2,0,1,1,3,3,1
ESPORTSTMNT06_2531151,complete,LCK,2022,0,2022/7/28 10:30,1,12.13,3,Blue,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Ahri,2105,1,7,0,5,17,4,0,0,0,0,0,0,0,0,0.4846,0.5986,0,0,21147,602.7648,0.288436,364.2185,219.7625,6,0.171,22,0.6271,4,56,1.5962,16028,11458,326.5938,0.24361,15050,351,302,49,10.0048,3828,5035,103,3359,4740,94,469,295,9,1,0,0,0,0,0,5909,8116,168,5254,7796,155,655,320,13,1,0,0,0,0,0
ESPORTSTMNT06_2531151,complete,LCK,2022,0,2022/7/28 10:30,1,12.13,8,Red,mid,ZEKA,oe:player:54cfc6c3d11e0b534fd0958653bb240,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Taliyah,2105,0,2,1,1,4,17,0,0,0,0,0,0,0,0,0.114,0.5986,0,0,23703,675.62,0.371433,348.114,200.38,16,0.4561,9,0.2565,5,23,0.6556,12664,8094,230.7078,0.253102,12925,321,309,12,9.1496,3359,4740,94,3828,5035,103,-469,-295,-9,0,0,0,1,0,0,5254,7796,155,5909,8116,168,-655,-320,-13,0,0,0,1,0,0
ESPORTSTMNT06_2531168,complete,LCK,2022,0,2022/7/28 12:08,2,12.13,3,Blue,mid,ZEKA,oe:player:54cfc6c3d11e0b534fd0958653bb240,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Taliyah,1805,0,2,4,4,9,27,0,0,0,0,0,0,0,1,0.2992,1.1967,0,0,12449,413.8172,0.24908,335.3019,177.9058,9,0.2992,5,0.1662,3,16,0.5319,11154,7196,239.2022,0.255266,11075,262,260,2,8.7091,3462,4497,87,4570,5215,101,-1108,-718,-14,1,0,2,3,1,1,4970,7098,136,7393,8072,159,-2423,-974,-23,1,0,2,4,3,1
ESPORTSTMNT06_2531168,complete,LCK,2022,0,2022/7/28 12:08,2,12.13,8,Red,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Ahri,1805,1,10,1,8,27,9,1,0,0,0,1,1,0,0,0.8975,1.1967,0,0,20502,681.5069,0.258309,336.0332,273.241,27,0.8975,16,0.5319,7,74,2.4598,15678,11720,389.5845,0.252177,13425,325,291,34,10.8033,4570,5215,101,3462,4497,87,1108,718,14,3,1,1,1,0,2,7393,8072,159,4970,7098,136,2423,974,23,4,3,1,1,0,2
ESPORTSTMNT06_2531311,complete,LCK,2022,0,2022/7/29 6:28,1,12.13,3,Blue,mid,Lava,oe:player:1d18fe2cdd43a72d46421ecfe81b599,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Galio,1877,1,3,2,9,13,6,0,0,0,0,1,0,1,0,0.4156,0.6074,1,0,16469,526.4465,0.308247,565.0932,619.4672,4,0.1279,8,0.2557,2,25,0.7991,12278,8173,261.2573,0.218745,10800,256,244,12,8.1833,3658,4653,90,3379,4577,88,279,76,2,0,2,0,0,1,0,6082,7389,149,5379,7447,151,703,-58,-2,1,2,0,0,1,1
ESPORTSTMNT06_2531311,complete,LCK,2022,0,2022/7/29 6:28,1,12.13,8,Red,mid,FATE,oe:player:24cd6812f523cf30c3502344539be6f,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Taliyah,1877,0,0,2,6,6,13,0,0,0,0,0,0,0,0,0.1918,0.6074,0,1,16332,522.0671,0.31297,347.7251,173.7347,12,0.3836,4,0.1279,6,23,0.7352,11098,6993,223.5376,0.236608,10650,282,271,11,9.0144,3379,4577,88,3658,4653,90,-279,-76,-2,0,1,0,0,2,0,5379,7447,151,6082,7389,149,-703,58,2,0,1,1,1,2,0
ESPORTSTMNT06_2531319,complete,LCK,2022,0,2022/7/29 8:39,2,12.13,3,Blue,mid,Lava,oe:player:1d18fe2cdd43a72d46421ecfe81b599,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Galio,2670,0,2,2,8,10,14,1,0,0,0,1,0,1,0,0.2247,0.5393,0,0,16171,363.3933,0.266923,501.8652,795.9551,7,0.1573,14,0.3146,5,40,0.8989,16735,11013,247.4831,0.20871,15075,361,332,29,8.1124,3504,4607,94,3759,4522,100,-255,85,-6,0,3,0,1,1,1,5279,7484,146,5540,7163,156,-261,321,-10,0,3,0,1,1,1
ESPORTSTMNT06_2531319,complete,LCK,2022,0,2022/7/29 8:39,2,12.13,8,Red,mid,FATE,oe:player:24cd6812f523cf30c3502344539be6f,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Taliyah,2670,1,5,2,6,14,10,1,0,0,0,0,0,0,1,0.3146,0.5393,0,0,19169,430.764,0.25443,221.7303,91.3258,15,0.3371,7,0.1573,8,49,1.1011,18054,12332,277.1236,0.241843,15135,379,336,43,8.5169,3759,4522,100,3504,4607,94,255,-85,6,1,1,1,0,3,0,5540,7163,156,5279,7484,146,261,-321,10,1,1,1,0,3,0
ESPORTSTMNT06_2531322,complete,LCK,2022,0,2022/7/29 9:48,3,12.13,3,Blue,mid,Lava,oe:player:1d18fe2cdd43a72d46421ecfe81b599,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Galio,2135,0,1,5,2,6,18,0,0,0,0,0,0,0,0,0.1686,0.6745,0,0,12105,340.1874,0.233408,629.7892,663.8782,10,0.281,3,0.0843,7,30,0.8431,10800,6169,173.3677,0.19965,10325,258,258,0,7.2506,3141,4175,81,3269,4473,84,-128,-298,-3,0,0,0,0,1,0,4911,7101,135,5286,7558,143,-375,-457,-8,0,0,0,0,3,0
ESPORTSTMNT06_2531322,complete,LCK,2022,0,2022/7/29 9:48,3,12.13,8,Red,mid,FATE,oe:player:24cd6812f523cf30c3502344539be6f,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Taliyah,2135,1,3,1,12,18,6,1,0,0,0,1,0,1,0,0.5059,0.6745,0,0,15037,422.5855,0.208277,279.2881,131.6066,20,0.5621,7,0.1967,10,46,1.2927,12916,8285,232.8337,0.19961,11300,268,231,37,7.5316,3269,4473,84,3141,4175,81,128,298,3,0,1,0,0,0,0,5286,7558,143,4911,7101,135,375,457,8,0,3,0,0,0,0
ESPORTSTMNT06_2531323,complete,LCK,2022,0,2022/7/29 10:45,1,12.13,3,Blue,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Lissandra,2787,0,3,4,10,19,17,0,0,0,0,1,1,0,0,0.409,0.775,0,0,18107,389.817,0.142113,456.3186,271.1518,21,0.4521,11,0.2368,12,56,1.2056,16643,10682,229.9677,0.212294,15200,342,304,38,7.3628,3928,5005,98,3345,4711,93,583,294,5,1,1,0,0,0,1,6111,7259,138,5584,7413,144,527,-154,-6,2,3,1,1,3,2
ESPORTSTMNT06_2531323,complete,LCK,2022,0,2022/7/29 10:45,1,12.13,8,Red,mid,VicLa,oe:player:d709285b163a94af9d819e568c592ba,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Ryze,2787,1,4,5,6,17,19,0,0,0,0,0,0,0,0,0.366,0.775,0,0,27272,587.1259,0.246342,602.7341,475.7374,26,0.5597,8,0.1722,17,62,1.3348,19148,13187,283.8967,0.251306,17765,398,367,31,8.5684,3345,4711,93,3928,5005,98,-583,-294,-5,0,0,1,1,1,0,5584,7413,144,6111,7259,138,-527,154,6,1,3,2,2,3,1
ESPORTSTMNT06_2531329,complete,LCK,2022,0,2022/7/29 12:41,2,12.13,3,Blue,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Ryze,2780,0,5,2,2,9,18,0,0,0,0,0,0,0,0,0.1942,0.5827,0,1,21826,471.0647,0.213466,598.5971,383.741,23,0.4964,10,0.2158,10,64,1.3813,18230,12283,265.1007,0.264388,18000,386,336,50,8.3309,3524,5065,102,3675,4840,92,-151,225,10,0,0,0,1,1,0,5768,6897,133,5564,7513,138,204,-616,-5,2,0,0,1,4,0
ESPORTSTMNT06_2531329,complete,LCK,2022,0,2022/7/29 12:41,2,12.13,8,Red,mid,VicLa,oe:player:d709285b163a94af9d819e568c592ba,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Ahri,2780,1,3,1,9,18,9,0,0,0,0,0,0,0,0,0.3885,0.5827,1,0,37071,800.0935,0.274161,565.2734,398.2014,39,0.8417,23,0.4964,9,85,1.8345,16267,10320,222.7338,0.216656,15050,360,336,24,7.7698,3675,4840,92,3524,5065,102,151,-225,-10,1,1,0,0,0,0,5564,7513,138,5768,6897,133,-204,616,5,1,4,0,2,0,0
ESPORTSTMNT06_2531436,complete,LCK,2022,0,2022/7/30 6:15,1,12.13,3,Blue,mid,ZEKA,oe:player:54cfc6c3d11e0b534fd0958653bb240,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Lissandra,2268,0,2,4,6,12,19,0,0,0,0,1,0,1,0,0.3175,0.8201,0,1,17407,460.5026,0.197611,528.7566,352.381,9,0.2381,13,0.3439,7,41,1.0847,13907,9005,238.2275,0.231856,13725,310,286,24,8.2011,3590,4481,84,3328,4741,94,262,-260,-10,1,1,0,0,0,0,5515,7186,137,5701,7757,155,-186,-571,-18,1,1,1,1,1,0
ESPORTSTMNT06_2531436,complete,LCK,2022,0,2022/7/30 6:15,1,12.13,8,Red,mid,Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Azir,2268,1,3,1,5,19,12,0,0,0,0,0,0,0,0,0.5026,0.8201,1,0,24305,642.9894,0.281324,516.1376,393.7302,12,0.3175,10,0.2646,4,38,1.0053,17474,12572,332.5926,0.264548,17100,381,369,12,10.0794,3328,4741,94,3590,4481,84,-262,260,10,0,0,0,1,1,0,5701,7757,155,5515,7186,137,186,571,18,1,1,0,1,1,1
ESPORTSTMNT06_2531445,complete,LCK,2022,0,2022/7/30 8:47,2,12.13,3,Blue,mid,ZEKA,oe:player:54cfc6c3d11e0b534fd0958653bb240,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Lissandra,2281,1,2,1,7,16,7,0,0,0,0,0,0,0,0,0.4209,0.605,1,0,17397,457.6151,0.226727,442.7532,328.014,7,0.1841,10,0.263,6,39,1.0259,14618,9689,254.8619,0.206035,14415,329,314,15,8.6541,3449,4823,98,3438,4890,100,11,-67,-2,0,0,0,0,0,0,6021,7622,153,5502,7632,147,519,-10,6,1,0,0,1,1,1
ESPORTSTMNT06_2531445,complete,LCK,2022,0,2022/7/30 8:47,2,12.13,8,Red,mid,Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Ahri,2281,0,4,3,2,7,16,0,0,0,0,0,0,0,0,0.1841,0.605,0,1,21837,574.406,0.289347,564.463,457.4836,7,0.1841,10,0.263,6,34,0.8943,14522,9593,252.3367,0.279726,14700,335,333,2,8.8119,3438,4890,100,3449,4823,98,-11,67,2,0,0,0,0,0,0,5502,7632,147,6021,7622,153,-519,10,-6,1,1,1,1,0,0
ESPORTSTMNT06_2531452,complete,LCK,2022,0,2022/7/30 9:50,3,12.13,3,Blue,mid,Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Ahri,1585,1,2,0,15,24,7,0,0,0,0,0,0,0,0,0.9085,1.1735,1,0,13826,523.3817,0.202404,421.7413,344.7445,12,0.4543,2,0.0757,5,22,0.8328,9790,6281,237.7666,0.175388,8375,182,182,0,6.8896,3559,4090,72,3248,4124,79,311,-34,-7,1,4,0,0,3,2,5222,6612,117,4917,6232,129,305,380,-12,1,4,0,0,3,3
ESPORTSTMNT06_2531452,complete,LCK,2022,0,2022/7/30 9:50,3,12.13,8,Red,mid,ZEKA,oe:player:54cfc6c3d11e0b534fd0958653bb240,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Lissandra,1585,0,0,5,4,7,24,0,0,0,0,0,0,0,0,0.265,1.1735,0,1,9788,370.5237,0.246097,594.4353,415.2303,6,0.2271,6,0.2271,4,25,0.9464,7936,4427,167.5836,0.187093,8050,197,197,0,7.4574,3248,4124,79,3559,4090,72,-311,34,7,0,3,2,1,4,0,4917,6232,129,5222,6612,117,-305,-380,12,0,3,3,1,4,0
ESPORTSTMNT06_2531456,complete,LCK,2022,0,2022/7/30 10:41,1,12.13,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Twisted Fate,2155,0,0,1,5,6,9,0,0,0,0,1,0,1,0,0.1671,0.4176,0,0,10178,283.3782,0.220394,290.0325,153.4942,6,0.1671,8,0.2227,4,22,0.6125,12051,7379,205.4478,0.211451,10250,254,240,14,7.0719,3888,4779,95,3182,4706,90,706,73,5,0,1,0,0,0,0,5465,7120,137,5174,7727,156,291,-607,-19,0,1,0,0,0,0
ESPORTSTMNT06_2531456,complete,LCK,2022,0,2022/7/30 10:41,1,12.13,8,Red,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Sylas,2155,1,2,0,4,9,6,1,0,0,0,0,0,0,0,0.2506,0.4176,0,0,9447,263.0255,0.183323,450.3759,511.7123,10,0.2784,12,0.3341,6,43,1.1972,16553,11881,330.7935,0.282462,14950,405,348,57,11.2761,3182,4706,90,3888,4779,95,-706,-73,-5,0,0,0,0,1,0,5174,7727,156,5465,7120,137,-291,607,19,0,0,0,0,1,0
ESPORTSTMNT06_2531479,complete,LCK,2022,0,2022/7/30 12:26,2,12.13,3,Blue,mid,Faker,oe:player:e1edfc5cea461399a63cb813cf795cc,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Azir,1494,0,0,2,2,4,15,0,0,0,0,0,0,0,0,0.1606,0.7631,0,0,15317,615.1406,0.343315,670.2811,472.9317,11,0.4418,7,0.2811,6,22,0.8835,9204,5881,236.1847,0.256985,8750,215,212,3,8.6345,3452,4838,86,3312,4770,92,140,68,-6,0,0,0,0,0,0,5603,7735,142,5551,7910,154,52,-175,-12,0,0,0,1,0,0
ESPORTSTMNT06_2531479,complete,LCK,2022,0,2022/7/30 12:26,2,12.13,8,Red,mid,Chovy,oe:player:fb6e61b8acb05df17b7e5ad4ae7c800,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Ahri,1494,1,3,0,11,15,4,0,0,0,0,0,0,0,0,0.6024,0.7631,0,0,15138,607.9518,0.248588,429.9598,246.9076,22,0.8835,15,0.6024,6,63,2.5301,10847,7524,302.1687,0.221621,9300,237,225,12,9.5181,3312,4770,92,3452,4838,86,-140,-68,6,0,0,0,0,0,0,5551,7910,154,5603,7735,142,-52,175,12,1,0,0,0,0,0
ESPORTSTMNT06_2541572,complete,LCK,2022,0,2022/7/31 6:01,1,12.13,3,Blue,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Sylas,2521,1,4,1,7,14,5,0,0,0,0,0,0,0,0,0.3332,0.4522,0,0,11889,282.9591,0.147886,552.8758,459.8175,15,0.357,18,0.4284,12,51,1.2138,13834,8416,200.3015,0.182686,12150,283,263,20,6.7354,3165,4688,85,3258,4615,88,-93,73,-3,0,0,0,0,0,0,5003,7385,138,5178,7445,146,-175,-60,-8,0,0,0,0,0,0
ESPORTSTMNT06_2541572,complete,LCK,2022,0,2022/7/31 6:01,1,12.13,8,Red,mid,FATE,oe:player:24cd6812f523cf30c3502344539be6f,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Azir,2521,0,3,1,1,5,14,1,1,0,0,0,0,0,0,0.119,0.4522,0,0,33333,793.328,0.361267,369.3296,254.2562,19,0.4522,5,0.119,10,44,1.0472,16161,10743,255.6843,0.258453,15950,351,349,2,8.3538,3258,4615,88,3165,4688,85,93,-73,3,0,0,0,0,0,0,5178,7445,146,5003,7385,138,175,60,8,0,0,0,0,0,0
ESPORTSTMNT06_2541596,complete,LCK,2022,0,2022/7/31 8:52,2,12.13,3,Blue,mid,FATE,oe:player:24cd6812f523cf30c3502344539be6f,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Ryze,1891,1,3,0,6,11,0,0,0,0,0,0,0,0,0,0.349,0.349,1,0,8989,285.2142,0.189139,319.7673,209.3496,13,0.4125,11,0.349,11,36,1.1423,13219,9086,288.2919,0.224446,11485,294,249,45,9.3284,3173,4568,89,3106,4370,80,67,198,9,0,0,0,0,0,0,5294,7486,145,4916,7316,135,378,170,10,1,0,0,0,0,0
ESPORTSTMNT06_2541596,complete,LCK,2022,0,2022/7/31 8:52,2,12.13,8,Red,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Galio,1891,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0.349,0,1,4074,129.2649,0.129342,389.9524,470.6716,19,0.6029,6,0.1904,9,34,1.0788,9552,5419,171.9408,0.2167,9425,238,238,0,7.5516,3106,4370,80,3173,4568,89,-67,-198,-9,0,0,0,0,0,0,4916,7316,135,5294,7486,145,-378,-170,-10,0,0,0,1,0,0
ESPORTSTMNT06_2541603,complete,LCK,2022,0,2022/7/31 9:48,3,12.13,3,Blue,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Ahri,2432,0,0,3,3,6,17,0,0,0,0,0,0,0,0,0.148,0.5674,0,1,10739,264.9424,0.221432,363.3306,268.9885,32,0.7895,15,0.3701,11,54,1.3322,13379,8142,200.8717,0.229274,12575,325,311,14,8.0181,3526,5199,102,3414,4541,95,112,658,7,0,0,0,0,0,0,5704,8036,161,5335,7743,148,369,293,13,0,0,0,0,1,0
ESPORTSTMNT06_2541603,complete,LCK,2022,0,2022/7/31 9:48,3,12.13,8,Red,mid,FATE,oe:player:24cd6812f523cf30c3502344539be6f,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Lissandra,2432,1,3,1,10,17,6,0,0,0,0,0,0,0,0,0.4194,0.5674,1,0,11988,295.7566,0.159987,314.6299,197.8618,12,0.2961,12,0.2961,5,51,1.2582,17193,11956,294.9671,0.247684,15925,367,333,34,9.0543,3414,4541,95,3526,5199,102,-112,-658,-7,0,0,0,0,0,0,5335,7743,148,5704,8036,161,-369,-293,-13,0,1,0,0,0,0
