kills,assists,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,earned gpm,monsterkills,killsat15,assistsat15
3,12,181.5531,0.0762594,941.2678,773.5024,223.7084,134,0,0
1,6,321.4445,0.124635,862.1378,924.7132,193.57,178,0,1
1,4,198.8692,0.092786,840.3714,746.6447,149.1209,141,0,1
1,3,264.6384,0.146688,894.4284,738.0868,149.0621,146,0,0
4,8,357.2842,0.151252,715.3523,1076.3882,225.637,145,3,1
4,9,472.6563,0.208845,1056.6863,1155.1684,267.3864,154,1,2
3,5,335.2111,0.137516,798.3111,846.4458,184.5858,152,1,1
3,10,249.3512,0.111193,662.9699,967.7057,221.9398,96,1,5
3,1,272.6288,0.182055,991.4649,675.8127,181.1237,119,0,0
0,3,241.9506,0.130367,1000.8549,864.6358,182.7815,141,0,2
4,10,338.4347,0.151067,882.5166,1098.2059,212.1493,117,0,7
3,4,227.2817,0.104291,500.7578,709.1598,208.369,148,0,3
0,2,210.1812,0.143973,728.7974,484.4811,111.6969,107,0,0
2,4,139.1538,0.0751175,680.1429,630.5604,210.0659,164,1,0
2,4,168,0.107239,642.1648,720.5275,170.2418,140,0,1
2,0,144.2775,0.0937647,978.6022,751.0247,210.6148,174,1,0
6,3,379.2958,0.168337,809.3221,1072.6537,258.1608,160,1,1
3,8,152.1026,0.107508,842.2906,517.9829,195.9658,104,2,1
0,5,255.1111,0.153265,622.7692,449.3333,138.906,120,0,2
5,4,270.8938,0.168447,836.2694,561.4896,240.3109,146,2,0
2,2,144.7539,0.124715,579.3264,443.4715,171.6062,97,1,2
7,6,252.3077,0.122827,621.7496,930.8296,222.3529,162,4,1
1,1,138.733,0.0828708,762.8959,606.8477,138.19,108,0,0
1,3,239.8096,0.137551,814.379,772.0036,164.796,153,0,0
6,7,295.6754,0.14204,592.0852,998.8123,198.631,143,1,0
3,3,290.124,0.177514,945.5919,708.1623,173.3709,136,1,1
1,9,294.69,0.140632,1009.1432,846.0203,235.8061,154,0,3
6,7,456.9431,0.269934,1073.7915,1020.6635,258.91,184,2,1
8,9,957.7725,0.344546,429.9289,440.545,360.6635,268,2,0
0,4,259.7378,0.148163,1088.9035,704.5888,153.8975,124,0,3
1,11,250.9416,0.0885943,935.7569,739.5232,209.7497,121,1,4
6,4,412.9171,0.157887,826.2656,1028.0363,206.5607,161,0,0
1,8,223.9047,0.0846864,1057.9796,1520.6356,203.723,198,1,1
1,3,190.0559,0.12609,742.4916,696.4022,184.7263,123,0,2
0,4,129.5866,0.0616194,625.2402,1323.8883,206.581,159,0,1
2,11,288.9915,0.14956,821.0256,538.7009,205.1282,132,1,3
2,3,281.265,0.197371,736.1709,573.1282,167.1111,132,0,2
2,7,422.6582,0.263904,959.4515,845.2321,187.7637,109,1,3
3,15,519.9578,0.219908,765.5696,963.8819,342.8692,164,2,3
3,2,182.8761,0.113976,862.2132,726.2111,178.7149,124,2,0
2,5,240.7955,0.102696,704.1203,957.2157,206.0377,145,0,2
1,10,208.1633,0.104591,724.7347,1106.6395,196.8707,146,1,0
1,3,151.1565,0.0797869,724.3537,598.0952,182.0408,151,0,1
2,6,350.7061,0.175304,983.0542,780.4926,239.9343,166,2,2
1,2,241.642,0.16362,713.5304,817.8325,166.0755,119,0,1
4,3,291.3702,0.128967,830.5532,627.0128,270.5362,114,2,1
0,1,196.5447,0.155077,766.7745,430.2128,136.1362,102,0,1
2,7,328.3178,0.145876,1231.5771,969.8131,168.1192,108,1,2
2,5,359.1238,0.110185,872.3832,865.7243,186.8341,126,0,0
0,4,270.9914,0.118858,845.2387,1110.5753,109.082,137,0,0
3,6,288.6659,0.100607,636.2301,1072.6805,184.1126,162,1,0
3,9,349.0848,0.159303,739.8275,831.7404,234.8462,220,1,1
2,4,154.5236,0.0706859,808.5821,839.4599,158.6422,194,1,0
1,5,143.3762,0.0676031,922.4299,619.2407,137.8037,99,0,2
2,9,353.6215,0.144519,833.2009,764.8598,228.715,144,0,2
1,8,224.1038,0.075559,816.7581,1052.5269,223.428,164,0,0
0,0,164.2214,0.102023,1039.1871,672.5759,130.3722,147,0,0
3,0,225.8473,0.147783,589.46,606.1453,203.6499,129,1,0
2,6,260,0.184888,901.1173,674.1155,199.3296,132,0,1
3,7,316.751,0.170133,878.4047,1020.5837,227.1887,168,2,0
1,6,174.5428,0.086587,507.8113,605.4572,149.9125,132,0,1
2,2,141.9643,0.0975531,817.1849,622.5315,197.521,183,1,0
4,5,184.7584,0.0947035,638.6345,508.3613,206.9748,133,1,0
2,11,320.8874,0.117651,589.0785,1013.686,224.6758,146,2,2
0,2,246.6553,0.15652,1175.7679,797.1672,131.1263,126,0,2
1,1,106.9216,0.0799223,902.4857,759.8853,132.1224,109,1,0
0,7,230.2868,0.120161,585.1243,825.7361,174.608,113,0,3
3,8,239.7624,0.102152,598.6218,809.6079,192.4277,158,1,1
1,3,169.0455,0.0778388,852.2376,650.7089,115.4376,107,1,1
0,3,102.5556,0.0664735,616.327,663.9421,122.5453,128,0,2
4,9,192.0435,0.0942049,1138.5722,880.2276,216.3476,121,3,1
0,1,180.1113,0.111114,885.7514,621.9295,135.7328,116,0,0
5,3,245.5288,0.10227,613.6549,810.6122,233.7291,132,0,0
3,6,199.4191,0.120056,754.2012,719.4398,179.8755,108,2,3
2,12,264.3672,0.101835,710.5705,861.5041,217.5622,144,1,2
0,6,175.8171,0.0845442,676.9325,433.4189,186.3581,140,0,0
0,1,195.2593,0.129808,708.2209,541.9074,114.4785,118,0,1
1,3,247.8066,0.144314,803.3851,727.9102,154.4732,123,1,1
4,7,311.6753,0.142375,874.8877,589.6028,241.3472,128,1,1
4,4,216.6244,0.0970063,578.033,865.203,234.4416,128,1,0
2,4,259.5685,0.155247,860.901,488.4898,196.7893,115,1,0
2,2,253.6324,0.168576,861.5774,493.6324,164.4139,88,1,0
5,9,373.3719,0.136138,872.6049,677.67,306.4255,122,2,4
3,5,168.2615,0.0882963,732.4235,600.5605,209.4551,140,1,3
0,0,202.4805,0.119231,624.2865,710.7525,120.3114,127,0,0
4,5,287.9876,0.118004,762.7998,566.4334,208.5641,131,1,1
1,6,310.561,0.133958,820.1132,658.0237,128.9861,124,0,2
3,6,331.7953,0.180338,822.0945,593.1024,145.4173,158,1,0
2,12,284.1496,0.109666,790.7717,863.4331,181.9134,169,0,0
0,1,126.5693,0.0983637,878.4391,659.0567,142.2684,134,0,0
2,7,272.4424,0.126998,725.4913,521.4037,191.7911,118,0,1
3,1,238.035,0.183861,818.1157,786.0565,141.4266,135,0,1
1,6,243.3378,0.127951,788.2369,785.5182,175.5585,140,1,3
1,2,188.8121,0.123313,788.0346,550.1404,171.933,154,0,2
5,8,327.8618,0.197625,622.6782,426.4147,225.6479,128,4,2
5,10,344.329,0.151107,708.5244,850.0874,272.4524,169,3,1
0,6,139.7121,0.075369,776.0514,788.2057,102.509,90,0,1
2,7,247.1161,0.127511,654.0824,820,224.9938,214,0,1
0,9,187.7653,0.112725,678.2272,869.1136,124.6692,136,0,2
1,0,312.8782,0.173389,1078.6892,764.7297,152.9328,132,0,0
3,5,255.1393,0.110321,776.035,612.9437,253.3042,171,0,0
1,3,224.5714,0.132535,778.8271,595.9699,149.4135,108,0,0
0,5,143.5789,0.0758705,861.5639,689.985,147.6391,119,0,3
3,8,285.8056,0.118992,1276.2404,1176.4194,149.4885,119,1,0
1,5,279.2327,0.0837784,696.8798,968.6701,168.2609,188,1,0
4,4,370.8883,0.141149,842.2234,1061.9837,200.5014,118,2,0
3,15,567.4332,0.184762,841.6676,445.9292,287.9673,159,2,5
6,4,361.7483,0.188338,710.4402,746.894,264.4389,141,1,1
1,1,198.6361,0.10914,847.8859,665.8029,146.894,131,0,1
2,7,289.2655,0.126821,923.0508,701.9586,225.2731,118,1,1
0,1,140.1883,0.0859386,638.0414,665.4237,130.7721,101,0,0
7,15,513.7025,0.186915,955.4747,987.4051,278.6076,124,4,3
5,7,370.5696,0.148453,1207.5949,1086.2342,201.7722,127,3,3
2,8,259.6933,0.121911,589.908,754.908,197.7914,128,1,2
2,3,324.9387,0.176857,742.7914,652.9755,168.681,138,2,1
3,5,297.5298,0.150249,728.1845,576.5476,236.2798,170,1,1
0,7,170.7143,0.0853953,527.7083,693.869,116.8155,111,0,2
1,6,152.381,0.0926641,659.0212,773.7831,115.873,89,0,2
2,11,311.7196,0.136629,844.9735,1198.8889,198.6508,176,2,1
6,5,371.8115,0.148819,757.3508,677.5916,261.9895,172,1,2
0,3,159.3298,0.0757988,936,910.4607,145.2251,155,0,3
3,13,205.2166,0.0824092,970.3379,982.5892,216.3256,143,0,1
0,5,261.9039,0.138658,829.2051,636.7254,140.5045,148,0,1
2,6,309.3954,0.167138,936.9277,634.7869,242.4678,225,0,1
0,2,101.6551,0.0528602,659.3162,460.1982,119.1972,114,0,1
2,2,227.7538,0.137631,778.3272,614.8343,150.0158,144,1,0
3,8,271.0573,0.137375,864.8711,946.1757,238.1063,195,1,2
1,6,220.6126,0.0824665,622.9644,1081.8775,159.0316,186,0,2
1,7,243.419,0.112336,838.6759,892.332,137.9249,131,0,2
0,1,253.2519,0.1455,1075.172,824.1842,108.7458,96,0,0
8,6,421.4983,0.160617,905.9267,636.1931,285.1831,155,2,2
1,3,203.7979,0.132929,668.2578,622.2997,155.1568,116,0,1
0,8,207.7003,0.112093,868.7456,821.7073,201.6725,169,0,1
0,7,141.337,0.0719353,641.9507,797.9178,182.8274,141,0,0
0,3,129.9288,0.0826346,565.1507,1042.8164,139.8575,142,0,2
2,10,154.6614,0.0726864,613.9841,1209.2928,184.751,129,1,1
0,5,136.2251,0.0883733,644.8805,868.7151,146.9522,146,0,1
3,5,265.9896,0.121353,767.2539,618.4663,200.7047,147,1,0
1,5,229.7098,0.152706,810.6839,836.8601,144.1554,131,1,3
0,7,228.9832,0.108362,593.1681,818.5966,153.5798,151,0,3
0,3,204.1261,0.104621,805.3866,742.6639,135.0252,150,0,0
3,10,419.7749,0.18467,918.0495,686.1515,263.5859,100,2,3
0,2,293.1583,0.205594,646.2266,711.4929,145.5214,105,0,2
0,0,125.0896,0.0944865,799.2518,831.2118,149.8736,157,0,0
4,4,351.6544,0.19512,785.7534,792.6449,248.2508,153,2,1
2,3,288.9623,0.134974,706.4151,1062.9874,162.7358,130,1,0
2,9,292.3899,0.14177,823.3962,781.6667,205,139,0,0
1,7,269.0579,0.142674,757.3554,474.6446,218.314,166,1,3
2,6,264.8595,0.141911,890.9421,622.6116,152.3306,116,1,2
4,7,199.8692,0.0793334,644.3757,1188.2996,188.7753,98,1,4
2,1,213.6742,0.157082,1145.8859,750.8918,169.5482,119,0,0
0,7,179.3729,0.0858339,829.6817,1264.361,202.1758,194,0,0
2,1,153.6912,0.0844942,788.4086,620.7221,123.1639,96,1,0
2,5,224.8421,0.135334,776.8089,623.8338,149.4848,100,2,2
5,12,413.0859,0.15657,911.2355,1201.2632,252.8975,140,3,5
0,6,178.5935,0.104571,722.7491,587.0858,167.9169,145,0,1
2,3,185.5301,0.111222,607.512,723.1966,152.9249,127,0,1
3,6,153.8202,0.112985,778.3146,1062.9438,216.1798,204,0,2
2,9,145.8876,0.0861682,647.3258,411.4607,129.3708,107,0,2
2,3,231.9906,0.159172,738.2108,765.4145,157.4895,138,1,0
1,12,176.0937,0.0867903,574.0047,515.7471,149.4801,121,0,3
6,8,428.7191,0.156295,751.5393,1222.9925,199.1604,172,2,2
0,7,166.5447,0.0698775,931.3455,1626.3079,125.4898,143,0,3
0,8,215.1367,0.0974904,1225.9209,1051.705,168.4964,184,0,3
8,7,500.8273,0.171614,903.7986,934.7914,210.9928,182,4,1
2,7,249.0212,0.10686,874.127,924.6032,158.9153,151,1,1
3,13,470.1852,0.205718,947.6455,913.4921,239.1534,184,0,2
4,9,227.8474,0.112888,1103.0425,955.8702,215.9579,160,1,0
1,2,248.0491,0.12495,756.7996,569.6449,132.8891,165,0,0
5,14,385.6278,0.149131,831.9369,775.1546,279.3312,116,1,7
0,5,140.5931,0.0933799,1031.6215,678.3596,120.265,110,0,4
3,2,261.0766,0.203049,687.3132,649.6427,194.7285,166,0,1
0,7,91.6845,0.063902,523.0719,1123.2947,163.6845,152,0,0
0,4,166.7871,0.0930853,778.9157,530.241,136.5462,96,0,2
1,7,173.9759,0.0711377,672.4498,848.6345,197.8313,127,1,0
2,7,176.7632,0.0923837,868.3459,1268.5918,177.9294,152,0,0
2,2,227.386,0.103547,831.8366,861.6581,125.474,136,0,0
3,5,211.285,0.140113,620.8778,573.3157,215.6637,123,1,1
0,0,63.5219,0.0635596,597.8741,850.7245,118.477,124,0,0
1,3,83.2648,0.0695905,737.6151,861.2418,141.1184,180,1,0
1,9,265.4852,0.143612,681.1678,785.773,162.9523,126,0,0
0,2,147.328,0.102102,717.6,487.136,157.504,140,0,1
0,6,142.176,0.0716093,576.64,703.008,145.184,128,0,1
2,0,83.9744,0.0738129,570.3996,425.7539,128.1513,104,2,0
1,8,211.6143,0.174758,523.7613,889.707,196.9739,148,1,3
5,4,419.399,0.199084,683.8063,835.8264,240.3005,142,1,0
0,1,212.0534,0.164512,757.429,619.5993,148.581,125,0,1
0,5,266.8343,0.130822,779.2783,1027.4467,165.9923,156,0,0
6,10,408.7151,0.137576,1047.1296,882.0886,265.9814,157,1,0
1,3,255.2302,0.152792,806.202,497.8772,126.2916,104,1,0
4,8,303.5294,0.146364,833.2481,720.3836,283.0051,150,0,2
1,1,206.2834,0.189511,552.6078,411.4168,135.8522,81,0,0
5,5,259.9589,0.168629,682.2587,492.8953,314.4148,154,2,1
2,5,157.9786,0.109273,577.366,726.6156,207.9326,162,0,1
2,5,231.7305,0.135613,687.9632,693.5375,154.9158,141,1,1
0,6,124.186,0.064872,543.9323,998.0867,170.1374,145,0,2
0,3,88.5095,0.058908,560.3277,878.8478,135.1586,128,0,1
7,9,652.4465,0.258929,863.7309,776.6667,261.0092,167,3,3
1,8,246.208,0.118571,665.4128,708.3792,173.0275,129,0,3
3,7,392.0988,0.192926,810.1852,772.0679,246.4506,177,1,1
1,0,121.5432,0.0895285,833.179,712.7778,144.1667,132,0,0
0,1,181.8571,0.111077,939.5,599.3214,152.1786,127,0,0
7,11,538.25,0.21397,758.5714,990.5357,307.9643,150,1,0
7,14,444.3692,0.12859,878.4264,637.1341,267.5341,174,0,3
6,6,296.6505,0.0918924,856.7209,1054.9978,174.3033,124,2,0
4,6,627.4379,0.242969,498.3773,287.2593,244.2158,238,2,3
2,6,183.5171,0.0858344,819.5264,571.8401,192.5078,189,0,1
3,9,308.1235,0.127416,809.8575,808.4679,231.3064,138,1,0
2,4,204.5131,0.113916,721.639,460.9026,169.8456,124,2,1
2,0,215.2899,0.191209,853.4783,627.3913,195.5072,138,0,0
4,3,389.2391,0.182959,741.5942,626.1232,261.6304,165,2,0
9,20,1297.5657,0.407946,770.8962,382.4844,332.7386,241,2,6
2,9,129.2038,0.0543761,947.8699,1072.6219,165.694,118,1,0
1,7,146.5361,0.0764753,691.188,1112.8387,186.3276,183,1,1
1,2,113.0721,0.0632007,678.3827,536.4485,110.9962,139,0,0
0,13,209.9864,0.106074,1034.3543,995.4508,176.792,131,0,0
2,4,167.1409,0.0860149,607.5306,797.0729,219.6919,206,1,1
2,4,175.4644,0.110723,441.7387,685.8531,178.5097,131,1,2
1,1,51.0907,0.0859494,638.9417,877.9374,145.8531,121,0,0
2,2,208.7761,0.184246,713.0266,693.9564,175.5882,145,1,1
1,9,197.2201,0.0981792,674.9146,667.7419,171.7742,145,0,4
1,2,220.2149,0.119772,860.5656,650.5656,159.0611,145,1,0
2,11,201.7873,0.0767741,617.138,1111.3914,221.9457,151,0,1
5,10,329.5274,0.170107,738.805,502.1293,302.1836,171,1,6
2,2,170.2227,0.119342,727.333,481.7925,176.1543,130,1,0
0,6,224.0513,0.112882,794.038,1080.0265,135.418,141,0,0
5,6,267.678,0.124285,774.2149,664.3786,194.6484,153,1,1
5,3,345.5766,0.222708,874.9398,674.9053,194.3201,116,4,0
3,9,218.4854,0.0976942,567.401,784.6127,235.938,160,2,0
5,10,389.8385,0.17715,648.1938,1145.7269,248.2526,166,2,1
1,0,197.9442,0.0911156,676.1527,671.2482,156.7695,138,1,0
9,6,496.3349,0.185718,921.244,958.8517,306.3158,170,3,0
0,11,289.2632,0.126312,819.445,968.6411,165.3014,143,0,3
0,4,128.0056,0.0826652,690.2247,769.0169,133.0618,134,0,1
5,9,285.5337,0.139417,908.9045,628.8483,255.8427,202,0,0
2,4,185.9398,0.11962,541.5328,646.396,137.9288,133,1,2
2,8,189.2518,0.101181,779.0146,817.938,203.1569,165,0,0
3,6,192.0647,0.112507,669.4164,954.8798,227.1702,187,1,2
3,5,380.4806,0.208723,771.3487,636.0765,188.6513,119,1,1
3,5,286.1403,0.14489,731.8293,918.5974,191.8293,146,2,1
1,9,184.0608,0.0811695,646.6994,1435.4389,189.2692,136,1,1
4,9,271.3115,0.132191,638.459,860.1311,254.1311,153,2,3
2,3,198.7213,0.130597,712.0984,468.4918,153.6721,127,1,1
4,2,408.6896,0.185206,765.7884,594.534,223.2235,104,4,1
2,15,392.2074,0.151041,1100.9811,762.1724,234.6601,107,1,5
0,3,112.7731,0.0625799,562.497,790.1321,117.479,138,0,0
2,10,153.2053,0.064027,698.6795,961.4166,201.4406,175,0,0
5,6,241.6905,0.102163,1032.3724,1034.6509,220.3512,142,1,1
5,12,456.9212,0.154385,1074.5365,1284.6223,204.4508,158,2,3
0,0,135.5265,0.105419,616.3111,415.1686,136.6827,110,0,0
2,7,274.8107,0.112205,1030.2822,680.1927,227.2815,110,1,4
0,0,206.3345,0.131513,794.3345,477.9932,168.4505,126,0,0
6,6,531.8089,0.230717,810.9625,877.7201,293.2423,135,1,0
3,8,318.7271,0.124239,523.7475,745.8452,257.6273,174,2,2
2,0,202.6375,0.154605,898.5336,1199.6334,174.6843,140,1,0
1,5,311.1053,0.141986,819.3535,946.1418,206.2774,142,0,2
5,13,664.7237,0.23735,836.5276,935.0678,250.6361,137,3,3
1,1,269.7926,0.150902,1018.9631,889.1475,182.3848,136,0,0
3,17,401.7166,0.15566,816.6705,1377.9263,208.6175,128,1,3
1,3,222.4812,0.134089,786.5789,591.6917,177.7068,119,0,0
2,12,436.5414,0.142975,838.9098,1150.2632,256.5038,155,1,0
3,10,434.042,0.178637,626.6404,414.5144,221.5748,167,1,0
4,4,230.6824,0.134446,732.9659,1052.0472,192.1522,179,3,1
2,20,446.6898,0.144567,616.6724,1258.2322,228.0416,127,2,4
3,4,309.3934,0.147618,869.5321,878.4749,189.7747,116,2,2
1,11,263.2571,0.0970431,626.245,848.4791,181.3459,174,1,1
2,6,231.8708,0.129235,878.681,800.6729,195.6662,162,0,0
1,11,246.8435,0.11714,867.1512,679.8621,220.4562,163,0,3
2,2,281.4111,0.160056,937.7507,660.4138,147.3103,133,2,1
3,3,231.9957,0.10049,611.9744,746.5742,187.3639,141,0,1
7,12,669.8613,0.239486,1067.4813,829.3063,316.7769,148,1,1
3,9,377.7595,0.169526,597.0401,729.8047,239.1367,177,2,1
1,1,180.2775,0.124481,751.5725,613.1655,161.3772,130,0,0
3,10,275.3909,0.12172,669.7462,737.3604,232.5381,152,2,2
3,6,240.6396,0.099962,857.6345,655.066,194.6497,126,0,0
3,1,244.2042,0.150426,718.729,481.7599,159.3699,122,1,0
3,12,304.2694,0.143113,617.7621,914.1119,262.7485,141,2,2
3,6,253.4924,0.139181,586.7513,475.066,206.6802,149,0,0
0,3,96.7614,0.0591852,534.2437,630.731,113.2081,123,0,1
0,2,146.9205,0.0931447,717.9198,654.983,125.6288,94,0,2
5,7,357.5935,0.168914,724.2828,480.8566,254.0313,114,1,2
6,7,453.7664,0.201548,841.5393,736.048,232.9585,122,2,3
3,1,204.7926,0.101307,793.1332,919.4214,166.2773,136,1,1
1,5,178.4984,0.0838735,700.7612,821.3869,160.1981,144,0,0
4,8,236.6528,0.0997811,783.9729,1065.7351,236.9656,160,1,1
3,11,234.91,0.11494,638.9005,903.981,210.4265,151,1,2
0,4,200.218,0.115019,754.2085,1055.5166,103.4218,111,0,1
2,4,201.8412,0.0743059,1006.1809,1647.7554,154.6845,191,2,0
3,8,743.2466,0.24462,748.0872,412.8172,159.2518,166,0,1
2,5,256.5863,0.117521,859.9456,704.3468,162.1073,169,1,1
1,2,328.2037,0.161078,708.196,650.5988,171.3219,198,1,0
3,8,294.8065,0.169118,913.5331,858.1024,181.0737,113,0,1
2,13,246.4419,0.0964244,586.8914,673.7828,144.5443,121,2,3
1,6,224.3322,0.123854,777.2638,647.0684,203.0293,154,0,1
1,2,201.7264,0.125245,749.8697,534.7557,126.3192,115,1,1
4,6,241.0405,0.10276,641.2221,1029.488,210.8423,189,1,3
3,8,364.7316,0.194263,939.8348,868.3898,229.1247,196,1,2
2,10,228.7917,0.105662,853.6169,738.3625,176.4229,177,1,3
1,4,184.6741,0.107517,978.8394,591.8203,133.3784,141,1,0
1,14,270.9733,0.0968937,1098.9455,1043.0127,200.6141,120,1,9
3,13,393.5805,0.203483,957.3928,619.3975,197.9027,120,3,5
1,4,255.239,0.133176,823.2863,1083.4411,178.7984,157,1,1
8,9,482.8129,0.185155,872.2258,770.5234,268.3751,167,2,1
5,17,494.699,0.163061,984.6146,1219.1024,230.8448,130,0,2
5,9,353.5058,0.124684,1066.5681,804.1394,231.9852,164,2,0
0,13,274.469,0.100626,696.1062,757.8761,220.9735,119,0,2
1,2,259.823,0.222012,912.0796,680.5752,166.3274,113,0,1
7,9,445.1729,0.171703,826.4362,712.8191,287.8324,112,4,1
2,4,342.5266,0.1753,886.0771,607.2207,201.5426,118,0,2
3,5,333.442,0.171181,567.1447,768.2269,223.7288,115,1,5
1,9,328.2399,0.142447,702.6728,493.807,174.2112,100,0,4
1,14,602.3248,0.30459,523.1258,433.1128,251.232,215,0,2
1,6,201.5237,0.148402,656.7349,520.148,137.4227,136,1,1
1,3,130.6044,0.105895,557.9787,759.2483,183.0168,161,1,1
1,10,175.7034,0.0968148,659.1468,509.6191,147.9126,111,1,4
2,5,167.8227,0.136597,693.4292,742.395,187.1617,171,0,0
0,0,113.8647,0.0945655,584.9767,958.2271,126.6952,177,0,0
2,4,189.3374,0.100836,796.4255,662.9817,185.1787,130,1,1
0,14,267.6199,0.116762,777.2276,1230.5231,183.6094,171,0,0
0,1,319.1221,0.180466,555.7634,269.9618,146.5267,124,0,0
2,9,254.3893,0.125045,761.4885,983.6641,246.4504,147,0,5
1,6,221.2282,0.102057,774.5455,821.1122,168.4236,154,1,0
2,1,162.7079,0.108346,651.1219,811.2186,189.3424,162,2,0
4,5,342.0796,0.118761,770.0774,406.3274,236.5819,151,2,1
1,2,505.1881,0.260044,1045.4867,792.0133,142.4668,116,1,0
5,6,292.6209,0.115365,736.2506,1375.1635,212.4182,148,1,1
0,3,451.2298,0.218679,1011.1561,735.1175,132.2708,128,0,0
4,7,186.4107,0.0735739,860.8696,1405.0324,211.0823,131,2,0
1,9,576.494,0.282016,1034.0703,613.543,185.5504,160,0,4
4,12,344.4662,0.131889,1056.1114,902.5993,230.655,139,0,0
2,2,257.3904,0.128688,802.558,1604.9304,214.3476,170,0,0
4,7,307.621,0.121368,1231.477,2074.9524,201.746,198,3,3
0,3,592.8258,0.21097,1096.657,957.0956,149.64,155,0,0
1,4,261.3838,0.101553,1320.1792,1918.9547,177.7899,162,0,1
3,6,514.9428,0.150571,992.5834,898.7456,216.4659,142,1,1
2,8,218.4267,0.118361,784.6943,1474.8354,190.8251,162,0,1
0,9,880.4019,0.35728,1016.0496,938.3754,222.0949,166,0,2
1,6,248.3113,0.107217,933.2119,858.3113,193.6093,152,0,0
1,2,288.5099,0.152346,992.3841,722.649,172.0861,140,1,1
0,3,147.4407,0.0976748,688.1719,1058.9865,162.2579,119,0,1
2,9,373.932,0.203378,692.213,636.6004,224.9519,131,0,1
4,6,163.2803,0.0755292,680.6688,1039.9682,233.9809,143,1,0
1,2,296.2739,0.183043,848.6943,690.8917,152.4522,155,1,1
3,10,271.2198,0.110466,751.8815,766.561,244.5899,104,1,2
1,0,193.6044,0.14831,863.3218,653.756,166.7677,113,1,0
4,10,642.8938,0.285396,810.7692,649.8535,247.9853,145,1,2
0,2,166.1172,0.129999,803.1136,904.652,143.2234,136,0,1
0,9,344.2373,0.163781,944.2373,779.5642,206.3317,151,0,1
0,0,30.6901,0.0328513,613.4746,725.8838,149.7821,143,0,0
3,8,486.5544,0.194441,822.4502,1071.2404,235.0077,170,1,1
0,2,198.2542,0.0865536,826.2175,1355.8346,134.7933,140,0,0
1,6,258.4382,0.128509,913.1798,1034.6292,142.4494,112,0,0
4,10,546.2022,0.139353,1064.6966,1111.1798,252.4045,116,0,2
1,0,192.4147,0.157095,1318.73,1649.8834,149.676,171,0,0
1,14,576.7775,0.214148,1010.6695,921.5119,207.2397,157,0,3
0,7,223.6,0.119735,1176.0857,1345.2286,161,141,0,2
0,4,524.4571,0.22013,981.0857,816.0857,149.7714,133,0,0
6,5,509.1871,0.222884,903.2255,1274.2395,269.3444,193,1,0
1,1,197.6748,0.109134,754.9563,778.0332,147.3776,177,0,0
0,4,191.9594,0.098643,941.9467,1036.3267,169.0563,146,0,0
3,1,196.0474,0.104939,905.3576,800.1862,210.7744,217,2,0
0,7,168.2472,0.0811839,639.1762,1093.3304,182.2349,153,0,2
0,7,178.5013,0.0862511,711.5337,1244.645,158.5451,124,0,2
0,4,189.5683,0.0876483,843.0396,1026.9251,150.185,160,0,2
2,5,231.5683,0.0952614,867.1718,692.9075,209.6828,175,1,1
0,5,177.2685,0.0917194,705.0698,1105.1423,152.3435,133,0,1
1,8,316.7305,0.185984,787.6979,917.5375,200.5484,152,1,2
0,12,282.5164,0.147648,772.0886,1130.307,231.2733,158,0,4
2,2,180.9059,0.115911,749.23,845.6165,160.312,131,1,1
0,4,116.4169,0.0531181,834.43,1083.0945,182.7687,148,0,0
0,2,190.7492,0.106871,909.4463,1138.1107,136.6775,112,0,1
0,4,197.2637,0.171998,727.8642,859.4883,113.389,95,0,2
3,3,227.53,0.130844,641.4204,412.7937,210.799,159,0,1
0,11,213.1719,0.104357,897.2727,1112.5198,196.5711,148,0,1
2,2,156.1364,0.0754023,724.5949,1293.8834,152.253,131,1,0
3,2,416.25,0.166054,751.1577,550.3691,186.0654,168,3,1
5,7,408.146,0.212076,898.5151,934.9581,213.2466,152,1,0
1,6,221.1491,0.0968791,550.0311,1245.7764,220.2484,176,0,0
0,2,138.354,0.110879,986.4286,1141.3975,134.441,118,0,1
4,10,343.7872,0.172628,1003.6596,950.3617,260.1702,159,2,0
0,5,192.9894,0.103596,774.1277,1144.9787,147.7021,131,0,2
6,4,259.4944,0.132711,736.4282,1319.5804,250.4895,142,3,0
0,4,170.8015,0.113652,847.972,1244.1205,142.1409,114,0,4
2,3,586.6414,0.288162,1199.8375,794.2037,163.9437,132,2,2
4,7,385.8397,0.157334,1072.1018,1325.3629,263.0444,171,1,2
6,4,599.4958,0.253124,670.5495,363.9173,302.7925,133,2,4
1,2,149.4376,0.108279,887.7052,878.9399,150.5236,91,0,1
3,6,488.3311,0.285935,960.1202,670.8945,197.6636,100,3,2
1,9,207.8371,0.0752804,986.9159,1189.506,209.7196,108,1,6
1,5,490.9244,0.165493,1138.2633,982.0448,181.3165,130,0,0
4,3,631.6246,0.222134,1010.6162,586.1905,198.9356,140,1,1
1,5,553.4132,0.226154,1058.6028,765.7884,145.0699,98,1,3
4,9,401.1976,0.138877,903.6327,475.01,238.6427,99,3,4
4,10,247.0125,0.0920128,764.5081,1116.8873,230.1252,128,1,1
0,0,183.2558,0.129894,846.297,957.8175,125.2594,108,0,0
0,1,258.7641,0.141131,660.806,609.9946,169.0704,150,0,0
1,7,338.979,0.167637,1096.5717,1209.9946,228.8769,160,1,1
