gameid,league,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
ESPORTSTMNT03_3125134,LCK,Spring,0,2023/3/9 11:24,2,13.04,10,Red,sup,Keria,oe:player:db79ce6ad35451c938fbe2995dabd37,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Senna,1846,1,0,1,7,10,10,0,0,0,0,0,0,0,0,0.325,0.6501,10736,348.9491,0.144402,381.3543,202.6544,49,1.5926,15,0.4875,12,102,3.3153,8612,4571,148.5699,0.128056,7300,28,28,0,0.9101,2679,2431,3,2422,2585,3,257,-154,0,0,0,0,0,0,0,4220,3656,9,3565,4014,6,655,-358,3,0,3,0,0,3,0
ESPORTSTMNT03_3124535,LCK,Spring,0,2023/3/10 8:07,1,13.04,1,Blue,top,Canna,oe:player:7577c239c73fa5f3011cd7b5503e75e,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Sion,1450,1,0,0,4,12,0,0,0,0,0,0,0,0,0,0.4966,0.4966,8462,350.1517,0.206405,513.3103,1167.6414,11,0.4552,0,0,4,18,0.7448,9878,6644,274.9241,0.206688,9050,214,206,8,8.8552,3144,4925,80,3095,4774,81,49,151,-1,0,0,0,0,0,0,5764,8069,136,4534,7206,124,1230,863,12,0,0,0,0,0,0
ESPORTSTMNT03_3124535,LCK,Spring,0,2023/3/10 8:07,1,13.04,2,Blue,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Lee Sin,1450,1,4,0,6,12,0,0,0,0,0,1,1,0,0,0.4966,0.4966,6937,287.0483,0.169207,1021.4069,943.3655,16,0.6621,6,0.2483,9,33,1.3655,8918,5684,235.2,0.176825,7625,142,20,122,5.8759,3533,3194,55,2841,2955,54,692,239,1,2,2,0,0,0,0,5120,5168,77,4333,5173,88,787,-5,-11,3,2,0,0,0,0
ESPORTSTMNT03_3124535,LCK,Spring,0,2023/3/10 8:07,1,13.04,3,Blue,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Veigar,1450,1,3,0,4,12,0,0,0,0,0,0,0,0,0,0.4966,0.4966,9937,411.1862,0.242384,269.1724,166.5517,8,0.331,5,0.2069,7,28,1.1586,11232,7998,330.9517,0.248807,9025,280,268,12,11.5862,3486,5131,102,3205,4362,87,281,769,15,0,1,0,0,0,1,5511,8141,164,4927,6689,135,584,1452,29,0,1,0,0,0,2
ESPORTSTMNT03_3124535,LCK,Spring,0,2023/3/10 8:07,1,13.04,4,Blue,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Ashe,1450,1,3,0,8,12,0,0,0,0,0,1,0,1,0,0.4966,0.4966,10730,444,0.261726,246.869,129.1862,10,0.4138,8,0.331,2,40,1.6552,11032,7798,322.6759,0.242586,9500,225,212,13,9.3103,3589,3544,79,2918,2533,71,671,1011,8,1,3,0,0,0,1,5712,5939,126,4843,4682,122,869,1257,4,1,4,0,0,0,1
ESPORTSTMNT03_3124535,LCK,Spring,0,2023/3/10 8:07,1,13.04,5,Blue,sup,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Heimerdinger,1450,1,2,0,8,12,0,0,0,0,0,1,0,1,0,0.4966,0.4966,4931,204.0414,0.120277,211.9862,68.4828,39,1.6138,15,0.6207,14,91,3.7655,7255,4021,166.3862,0.125094,5800,25,21,4,1.0345,2736,1817,6,2141,2961,15,595,-1144,-9,1,3,0,0,0,2,4129,3267,18,3231,4145,23,898,-878,-5,1,4,0,0,0,2
ESPORTSTMNT03_3124535,LCK,Spring,0,2023/3/10 8:07,1,13.04,6,Red,top,DnDn,oe:player:341e10748bb6d388250fd1f013e45a4,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Fiora,1450,0,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0.4966,8316,344.1103,0.338765,620.4,480.4138,8,0.331,0,0,6,20,0.8276,9495,6261,259.0759,0.281905,9625,227,227,0,9.3931,3095,4774,81,3144,4925,80,-49,-151,1,0,0,0,0,0,0,4534,7206,124,5764,8069,136,-1230,-863,-12,0,0,0,0,0,0
ESPORTSTMNT03_3124535,LCK,Spring,0,2023/3/10 8:07,1,13.04,7,Red,jng,Sylvie,oe:player:1a75a7cf8c98442be881fed562346f5,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Elise,1450,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0.4966,3282,135.8069,0.133697,604.5931,371.4207,18,0.7448,8,0.331,8,46,1.9034,6549,3315,137.1724,0.149268,6150,115,23,92,4.7586,2841,2955,54,3533,3194,55,-692,-239,-1,0,0,0,2,2,0,4333,5173,88,5120,5168,77,-787,5,11,0,0,0,3,2,0
ESPORTSTMNT03_3124535,LCK,Spring,0,2023/3/10 8:07,1,13.04,8,Red,mid,FIESTA,oe:player:5ee64eb3feb02e60832a2265db54f71,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Jayce,1450,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0.4966,9072,375.3931,0.369562,558.1241,464.4828,10,0.4138,4,0.1655,6,29,1.2,9226,5992,247.9448,0.269794,8450,243,235,8,10.0552,3205,4362,87,3486,5131,102,-281,-769,-15,0,0,1,0,1,0,4927,6689,135,5511,8141,164,-584,-1452,-29,0,0,2,0,1,0
ESPORTSTMNT03_3124535,LCK,Spring,0,2023/3/10 8:07,1,13.04,9,Red,bot,vital,oe:player:252de481e83ab0bc87aada93aeb424c,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Aphelios,1450,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0.4966,3523,145.7793,0.143515,290.3172,173.3793,10,0.4138,6,0.2483,2,31,1.2828,7905,4671,193.2828,0.210319,7000,195,191,4,8.069,2918,2533,71,3589,3544,79,-671,-1011,-8,0,0,1,1,3,0,4843,4682,122,5712,5939,126,-869,-1257,-4,0,0,1,1,4,0
ESPORTSTMNT03_3124535,LCK,Spring,0,2023/3/10 8:07,1,13.04,10,Red,sup,Peter,oe:player:ee051912ad5f9a97aa9ce4980cbb481,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Nautilus,1450,0,0,3,0,0,12,0,0,0,0,0,0,0,1,0,0.4966,355,14.6897,0.0144615,238.0552,264.4966,32,1.3241,4,0.1655,10,52,2.1517,5204,1970,81.5172,0.0887128,4800,30,30,0,1.2414,2141,2961,15,2736,1817,6,-595,1144,9,0,0,2,1,3,0,3231,4145,23,4129,3267,18,-898,878,5,0,0,2,1,4,0
ESPORTSTMNT03_3125587,LCK,Spring,0,2023/3/10 8:53,2,13.04,1,Blue,top,DnDn,oe:player:341e10748bb6d388250fd1f013e45a4,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Darius,1541,0,3,4,2,8,23,0,0,0,0,1,0,1,0,0.3115,1.207,9375,365.0227,0.206516,776.963,596.0286,8,0.3115,5,0.1947,5,32,1.2459,8925,5506,214.3803,0.252908,9075,179,167,12,6.9695,3355,3783,61,3789,4989,95,-434,-1206,-34,1,1,0,0,0,1,5106,6598,93,6218,7796,141,-1112,-1198,-48,2,1,1,1,0,2
ESPORTSTMNT03_3125587,LCK,Spring,0,2023/3/10 8:53,2,13.04,2,Blue,jng,Sylvie,oe:player:1a75a7cf8c98442be881fed562346f5,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Vi,1541,0,3,6,1,8,23,0,0,0,0,1,1,0,0,0.3115,1.207,6772,263.6729,0.149176,807.6055,865.2304,12,0.4672,5,0.1947,12,28,1.0902,7407,3988,155.2758,0.183179,7325,118,6,112,4.5944,3622,3018,58,3749,3562,60,-127,-544,-2,2,0,1,2,1,0,5332,5370,89,5627,5740,89,-295,-370,0,3,0,2,3,1,0
ESPORTSTMNT03_3125587,LCK,Spring,0,2023/3/10 8:53,2,13.04,3,Blue,mid,FIESTA,oe:player:5ee64eb3feb02e60832a2265db54f71,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Gragas,1541,0,0,3,2,8,23,0,0,0,0,0,0,0,0,0.3115,1.207,14756,574.536,0.325051,1157.3653,1070.3829,8,0.3115,7,0.2726,4,31,1.207,7971,4552,177.2356,0.209086,7550,203,203,0,7.904,3097,4678,72,3642,4450,73,-545,228,-1,0,1,0,1,1,1,4853,7629,130,5762,7709,134,-909,-80,-4,0,1,0,1,1,1
ESPORTSTMNT03_3125587,LCK,Spring,0,2023/3/10 8:53,2,13.04,4,Blue,bot,vital,oe:player:252de481e83ab0bc87aada93aeb424c,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Zeri,1541,0,2,3,2,8,23,0,0,0,0,0,0,0,0,0.3115,1.207,11862,461.8559,0.261301,519.9481,439.5847,10,0.3894,12,0.4672,2,36,1.4017,9197,5778,224.9708,0.265403,8500,218,211,7,8.488,2932,2729,68,3260,2986,82,-328,-257,-14,0,1,1,0,2,1,4974,4800,111,5848,5095,126,-874,-295,-15,1,2,1,2,2,2
ESPORTSTMNT03_3125587,LCK,Spring,0,2023/3/10 8:53,2,13.04,5,Blue,sup,Peter,oe:player:ee051912ad5f9a97aa9ce4980cbb481,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Lulu,1541,0,0,7,3,8,23,0,0,0,0,0,0,0,0,0.3115,1.207,2631,102.44,0.0579566,604.7891,298.4036,33,1.2849,10,0.3894,10,66,2.5698,5366,1947,75.8079,0.0894248,4850,39,39,0,1.5185,2090,2215,14,2355,2527,3,-265,-312,11,0,1,1,0,1,0,3474,4091,30,3922,3916,10,-448,175,20,0,2,3,0,3,1
ESPORTSTMNT03_3125587,LCK,Spring,0,2023/3/10 8:53,2,13.04,6,Red,top,Canna,oe:player:7577c239c73fa5f3011cd7b5503e75e,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Kennen,1541,1,7,2,7,23,8,2,1,0,0,0,0,0,1,0.8955,1.207,22749,885.7495,0.286461,313.4328,222.3232,11,0.4283,4,0.1557,5,30,1.1681,13099,9680,376.8981,0.249686,12175,239,235,4,9.3056,3789,4989,95,3355,3783,61,434,1206,34,0,0,1,1,1,0,6218,7796,141,5106,6598,93,1112,1198,48,1,0,2,2,1,1
ESPORTSTMNT03_3125587,LCK,Spring,0,2023/3/10 8:53,2,13.04,7,Red,jng,Canyon,oe:player:92544d7a994bd6841cccd9f6e42e3de,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Lee Sin,1541,1,8,0,6,23,8,1,0,0,0,0,0,0,0,0.8955,1.207,11093,431.9143,0.139686,854.6009,864.6074,19,0.7398,3,0.1168,10,33,1.2849,11288,7869,306.3855,0.202972,10000,167,28,139,6.5023,3749,3562,60,3622,3018,58,127,544,2,2,1,0,2,0,1,5627,5740,89,5332,5370,89,295,370,0,3,1,0,3,0,2
ESPORTSTMNT03_3125587,LCK,Spring,0,2023/3/10 8:53,2,13.04,8,Red,mid,ShowMaker,oe:player:5f8ff49cd56eae61d635966b183a451,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Renekton,1541,1,2,2,12,23,8,0,0,0,0,0,0,0,0,0.8955,1.207,17606,685.5029,0.221699,990.0584,835.756,9,0.3504,8,0.3115,8,36,1.4017,11480,8061,313.8611,0.207924,11000,211,199,12,8.2154,3642,4450,73,3097,4678,72,545,-228,1,1,1,1,0,1,0,5762,7709,134,4853,7629,130,909,80,4,1,1,1,0,1,0
ESPORTSTMNT03_3125587,LCK,Spring,0,2023/3/10 8:53,2,13.04,9,Red,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Varus,1541,1,6,3,9,23,8,0,0,0,0,0,0,0,0,0.8955,1.207,18540,721.8689,0.23346,332.6671,274.3803,11,0.4283,2,0.0779,4,24,0.9345,12537,9118,355.0162,0.235189,10750,235,215,20,9.1499,3260,2986,82,2932,2729,68,328,257,14,0,2,1,0,1,1,5848,5095,126,4974,4800,111,874,295,15,2,2,2,1,2,1
ESPORTSTMNT03_3125587,LCK,Spring,0,2023/3/10 8:53,2,13.04,10,Red,sup,Kellin,oe:player:b0ec3df39d61f953e7af0afd8eb8c4a,Dplus KIA,oe:team:2a247555001e6364757f171f158f997,Karma,1541,1,0,1,18,23,8,0,0,0,0,0,0,0,0,0.8955,1.207,9426,367.0084,0.118694,334.4192,249.111,47,1.83,14,0.5451,13,92,3.5821,7460,4041,157.3394,0.10423,6625,22,22,0,0.8566,2355,2527,3,2090,2215,14,265,312,-11,0,1,0,0,1,1,3922,3916,10,3474,4091,30,448,-175,-20,0,3,1,0,2,3
ESPORTSTMNT03_3125600,LCK,Spring,0,2023/3/10 10:36,1,13.04,1,Blue,top,Morgan,oe:player:f73dde2d8c7879ae8d1fcdc03c4ffeb,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Sion,1757,0,0,3,1,4,11,0,0,0,0,0,0,0,0,0.1366,0.5122,10918,372.8401,0.317264,1137.2681,1766.0216,15,0.5122,3,0.1024,10,32,1.0928,8965,5105,174.3312,0.200487,9180,229,229,0,7.8201,3114,4898,82,3676,4996,100,-562,-98,-18,0,0,0,0,0,0,4821,7779,134,5719,7964,156,-898,-185,-22,0,0,0,0,0,0
ESPORTSTMNT03_3125600,LCK,Spring,0,2023/3/10 10:36,1,13.04,2,Blue,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Lee Sin,1757,0,2,2,2,4,11,0,0,0,0,1,0,1,0,0.1366,0.5122,4979,170.0285,0.144684,836.4143,926.4656,20,0.683,5,0.1707,11,33,1.1269,9327,5467,186.6932,0.214703,8975,184,23,161,6.2834,2950,3337,67,3026,3608,75,-76,-271,-8,0,0,0,0,0,0,5012,5493,103,4285,5236,100,727,257,3,0,1,0,0,0,0
ESPORTSTMNT03_3125600,LCK,Spring,0,2023/3/10 10:36,1,13.04,3,Blue,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Gragas,1757,0,0,1,1,4,11,0,0,0,0,0,0,0,0,0.1366,0.5122,5976,204.0751,0.173655,544.5077,446.8071,6,0.2049,5,0.1707,5,21,0.7171,9659,5799,198.0307,0.227742,9675,246,246,0,8.4007,3279,4980,96,3339,5080,89,-60,-100,7,0,0,0,0,0,0,4969,7586,145,5300,7955,149,-331,-369,-4,0,0,0,0,0,0
ESPORTSTMNT03_3125600,LCK,Spring,0,2023/3/10 10:36,1,13.04,4,Blue,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Xayah,1757,0,1,2,1,4,11,0,0,0,0,1,0,1,0,0.1366,0.5122,10443,356.6192,0.303461,402.7547,222.9254,14,0.4781,5,0.1707,5,22,0.7513,10387,6527,222.8913,0.256331,9975,270,256,14,9.2203,3244,3517,88,3330,3579,91,-86,-62,-3,0,0,0,0,0,0,5059,5988,139,5069,6564,147,-10,-576,-8,0,1,0,0,0,0
ESPORTSTMNT03_3125600,LCK,Spring,0,2023/3/10 10:36,1,13.04,5,Blue,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Rakan,1757,0,1,3,3,4,11,0,0,0,0,1,1,0,0,0.1366,0.5122,2097,71.6107,0.0609363,292.214,293.136,54,1.8441,16,0.5464,16,105,3.5857,6425,2565,87.5925,0.100737,6200,37,37,0,1.2635,2137,2105,15,2138,2119,18,-1,-14,-3,0,0,0,0,0,0,3554,3319,22,3229,3031,25,325,288,-3,1,0,0,0,0,1
ESPORTSTMNT03_3125600,LCK,Spring,0,2023/3/10 10:36,1,13.04,6,Red,top,Kiin,oe:player:03daae1844b9ad257324c3eedf41e28,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,K'Sante,1757,1,3,0,3,11,4,1,0,0,0,0,0,0,0,0.3756,0.5122,15137,516.9152,0.229328,650.0285,1316.9266,13,0.4439,7,0.239,7,37,1.2635,13386,9526,325.3045,0.255827,12275,279,279,0,9.5276,3676,4996,100,3114,4898,82,562,98,18,0,0,0,0,0,0,5719,7964,156,4821,7779,134,898,185,22,0,0,0,0,0,0
ESPORTSTMNT03_3125600,LCK,Spring,0,2023/3/10 10:36,1,13.04,7,Red,jng,Cuzz,oe:player:f9fe6d28d5b67bf9ac673b2cc8edf15,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Vi,1757,1,2,0,6,11,4,0,0,0,0,0,0,0,0,0.3756,0.5122,6587,224.9402,0.099794,603.0393,874.6955,10,0.3415,23,0.7854,10,81,2.7661,10568,6708,229.0723,0.180149,9500,199,40,159,6.7957,3026,3608,75,2950,3337,67,76,271,8,0,0,0,0,0,0,4285,5236,100,5012,5493,103,-727,-257,-3,0,0,0,0,1,0
ESPORTSTMNT03_3125600,LCK,Spring,0,2023/3/10 10:36,1,13.04,8,Red,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Taliyah,1757,1,1,0,7,11,4,0,0,0,0,0,0,0,0,0.3756,0.5122,15154,517.4957,0.229585,219.9886,122.6636,9,0.3073,6,0.2049,5,34,1.1611,11979,8119,277.2567,0.218041,11175,279,275,4,9.5276,3339,5080,89,3279,4980,96,60,100,-7,0,0,0,0,0,0,5300,7955,149,4969,7586,145,331,369,4,0,0,0,0,0,0
ESPORTSTMNT03_3125600,LCK,Spring,0,2023/3/10 10:36,1,13.04,9,Red,bot,Aiming,oe:player:85104684d1eb7f4c0ce393441a0b669,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Aphelios,1757,1,4,1,3,11,4,0,0,0,0,0,0,0,0,0.3756,0.5122,26543,906.42,0.40213,267.7974,395.1053,14,0.4781,19,0.6488,5,73,2.4929,13125,9265,316.3916,0.248818,11275,291,263,28,9.9374,3330,3579,91,3244,3517,88,86,62,3,0,0,0,0,0,0,5069,6564,147,5059,5988,139,10,576,8,0,0,0,0,1,0
ESPORTSTMNT03_3125600,LCK,Spring,0,2023/3/10 10:36,1,13.04,10,Red,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Thresh,1757,1,1,3,5,11,4,0,0,0,0,0,0,0,1,0.3756,0.5122,2585,88.2755,0.0391631,276.403,137.5868,42,1.4343,15,0.5122,13,95,3.2442,7478,3618,123.5515,0.0971657,6125,35,35,0,1.1952,2138,2119,18,2137,2105,15,1,14,3,0,0,0,0,0,0,3229,3031,25,3554,3319,22,-325,-288,3,0,0,1,1,0,0
ESPORTSTMNT03_3123651,LCK,Spring,0,2023/3/10 11:26,2,13.04,1,Blue,top,Morgan,oe:player:f73dde2d8c7879ae8d1fcdc03c4ffeb,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Gnar,1726,0,2,2,3,8,19,0,0,0,0,0,0,0,0,0.2781,0.9386,10619,369.1425,0.24593,769.0498,739.7451,12,0.4171,5,0.1738,8,28,0.9733,10640,6843,237.8795,0.246449,10443,228,223,5,7.9258,4074,5020,89,3212,4592,81,862,428,8,1,0,0,0,0,1,5975,7910,137,4959,6968,122,1016,942,15,1,1,0,0,0,2
ESPORTSTMNT03_3123651,LCK,Spring,0,2023/3/10 11:26,2,13.04,2,Blue,jng,UmTi,oe:player:1970fcb701acce66e0771946bbb3105,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Lee Sin,1726,0,4,4,3,8,19,1,0,0,0,0,0,0,0,0.2781,0.9386,9692,336.9177,0.224461,913.6964,735.5041,20,0.6952,12,0.4171,9,59,2.051,9835,6038,209.8957,0.217459,9475,165,32,133,5.7358,3402,3579,65,2890,3325,65,512,254,0,0,1,0,0,0,0,5686,5668,98,5526,5819,100,160,-151,-2,3,1,1,3,0,1
ESPORTSTMNT03_3123651,LCK,Spring,0,2023/3/10 11:26,2,13.04,3,Blue,mid,Karis,oe:player:498246d6c44175256a07ed5f322c817,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Gragas,1726,0,0,2,6,8,19,0,0,0,0,0,0,0,0,0.2781,0.9386,13897,483.0939,0.321846,993.0243,751.3557,6,0.2086,6,0.2086,3,25,0.8691,9279,5482,190.5678,0.197436,9275,228,228,0,7.9258,3341,5074,96,3605,5176,101,-264,-102,-5,0,0,0,0,0,0,5424,7881,148,6222,8240,156,-798,-359,-8,0,2,0,1,2,0
ESPORTSTMNT03_3123651,LCK,Spring,0,2023/3/10 11:26,2,13.04,4,Blue,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Aphelios,1726,0,1,3,2,8,19,0,0,0,0,0,0,0,0,0.2781,0.9386,6210,215.8749,0.14382,271.9119,375.4345,13,0.4519,9,0.3129,2,26,0.9038,10490,6693,232.6651,0.241048,10325,265,250,15,9.2121,3354,3471,92,4153,3547,99,-799,-76,-7,0,0,0,1,0,0,5271,5747,142,7422,6583,163,-2151,-836,-21,0,0,0,1,4,0
ESPORTSTMNT03_3123651,LCK,Spring,0,2023/3/10 11:26,2,13.04,5,Blue,sup,Effort,oe:player:035b9ae578574cdf728d8760483d804,BRION,oe:team:f73cbd69433514d61cf7c9cd0f5123a,Thresh,1726,0,1,8,4,8,19,0,0,0,0,0,0,0,1,0.2781,0.9386,2761,95.9791,0.0639431,551.3326,289.3279,55,1.9119,7,0.2433,21,81,2.8158,6507,2710,94.2063,0.097608,6325,28,28,0,0.9733,2249,2631,18,2544,2615,18,-295,16,0,0,0,1,0,1,0,3432,3468,24,3778,3887,23,-346,-419,1,0,2,4,0,4,1
ESPORTSTMNT03_3123651,LCK,Spring,0,2023/3/10 11:26,2,13.04,6,Red,top,Kiin,oe:player:03daae1844b9ad257324c3eedf41e28,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Gangplank,1726,1,3,3,6,19,8,0,0,0,0,0,0,0,0,0.6605,0.9386,19180,666.7439,0.239003,561.7613,344.2178,11,0.3824,1,0.0348,5,25,0.8691,13328,9531,331.321,0.232337,11958,248,236,12,8.6211,3212,4592,81,4074,5020,89,-862,-428,-8,0,0,1,1,0,0,4959,6968,122,5975,7910,137,-1016,-942,-15,0,0,2,1,1,0
ESPORTSTMNT03_3123651,LCK,Spring,0,2023/3/10 11:26,2,13.04,7,Red,jng,Cuzz,oe:player:f9fe6d28d5b67bf9ac673b2cc8edf15,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Viego,1726,1,7,1,4,19,8,2,0,0,0,0,0,0,0,0.6605,0.9386,11270,391.7729,0.140436,790.2549,522.3407,7,0.2433,14,0.4867,6,59,2.051,10647,6850,238.1228,0.166985,8825,151,20,131,5.2491,2890,3325,65,3402,3579,65,-512,-254,0,0,0,0,0,1,0,5526,5819,100,5686,5668,98,-160,151,2,3,0,1,3,1,1
ESPORTSTMNT03_3123651,LCK,Spring,0,2023/3/10 11:26,2,13.04,8,Red,mid,Bdd,oe:player:30361653a485a9609fb2d3aa073282c,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Azir,1726,1,5,1,7,19,8,1,0,0,0,0,0,0,0,0.6605,0.9386,24074,836.8714,0.299988,338.0301,272.19,18,0.6257,7,0.2433,7,41,1.4253,12463,8666,301.2514,0.211252,10825,230,222,8,7.9954,3605,5176,101,3341,5074,96,264,102,5,0,0,0,0,0,0,6222,8240,156,5424,7881,148,798,359,8,1,2,0,0,2,0
ESPORTSTMNT03_3123651,LCK,Spring,0,2023/3/10 11:26,2,13.04,9,Red,bot,Aiming,oe:player:85104684d1eb7f4c0ce393441a0b669,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Zeri,1726,1,4,0,11,19,8,1,0,0,0,1,1,0,0,0.6605,0.9386,15695,545.5968,0.195576,331.6686,398.5863,12,0.4171,26,0.9038,4,82,2.8505,16123,12326,428.482,0.300469,15150,330,309,21,11.4716,4153,3547,99,3354,3471,92,799,76,7,1,0,0,0,0,0,7422,6583,163,5271,5747,142,2151,836,21,1,4,0,0,0,0
ESPORTSTMNT03_3123651,LCK,Spring,0,2023/3/10 11:26,2,13.04,10,Red,sup,Lehends,oe:player:e4e24b8656e4e6a74b939af730b0148,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Blitzcrank,1726,1,0,3,12,19,8,0,0,0,0,1,0,1,0,0.6605,0.9386,10031,348.7022,0.124997,507.4971,389.4438,44,1.5295,7,0.2433,15,81,2.8158,7446,3649,126.8482,0.0889571,7275,33,33,0,1.1472,2544,2615,18,2249,2631,18,295,-16,0,0,1,0,0,0,1,3778,3887,23,3432,3468,24,346,419,-1,0,4,1,0,2,4
ESPORTSTMNT03_3127022,LCK,Spring,0,2023/3/11 6:14,1,13.04,1,Blue,top,Burdol,oe:player:566586ef99b39b57e9c85c59f021da5,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Gnar,1923,0,1,2,0,2,13,0,0,0,0,0,0,0,0,0.0624,0.468,9949,310.4212,0.20031,587.0203,582.7457,12,0.3744,11,0.3432,9,37,1.1544,11208,7009,218.6895,0.250783,10458,270,263,7,8.4243,3230,4682,86,3286,4805,82,-56,-123,4,0,0,0,0,0,0,5273,8006,154,5266,8144,139,7,-138,15,0,0,0,0,1,0
ESPORTSTMNT03_3127022,LCK,Spring,0,2023/3/11 6:14,1,13.04,2,Blue,jng,Willer,oe:player:baf26814ef7b2f10fac33a00c3d53a3,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Vi,1923,0,0,2,2,2,13,0,0,0,0,0,0,0,0,0.0624,0.468,5279,164.7114,0.106286,596.4431,1014.7894,17,0.5304,17,0.5304,15,66,2.0593,8816,4617,144.0562,0.165203,8725,190,26,164,5.9282,3022,3489,73,3033,3219,62,-11,270,11,0,0,0,0,0,0,4522,5384,110,4529,5284,94,-7,100,16,0,0,0,0,0,0
ESPORTSTMNT03_3127022,LCK,Spring,0,2023/3/11 6:14,1,13.04,3,Blue,mid,Clozer,oe:player:6adb46561c24655e0455d9b3fdc5698,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Taliyah,1923,0,1,2,1,2,13,0,0,0,0,0,0,0,0,0.0624,0.468,16932,528.2995,0.340904,417.2231,319.0328,10,0.312,6,0.1872,5,32,0.9984,11258,7059,220.2496,0.252572,11375,318,310,8,9.922,3290,5103,95,3351,5152,97,-61,-49,-2,0,0,0,0,0,0,5134,8220,155,5305,8250,154,-171,-30,1,0,0,0,0,0,0
