gameid,datacompleteness,league,year,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15
ESPORTSTMNT06_2531036,complete,LCK,2022,0,2022/7/27 13:04,3,12.13,9,Red,bot,deokdam,oe:player:18bdb3898e7fecb3bb0be7ff075d509,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Zeri,1898,1,7,0,4,13,0,0,0,0,0,1,1,0,0,0.411,0.411,3,0,13596,429.7998,0.23848,249.294,268.8303,11,0.3477,21,0.6639,3,56,1.7703,15225,11077,350.1686,0.2883,13175,309,282,27,9.7682,3414,3163,94,3372,3271,92,42,-108,2,0,0,0,0,0,0,5981,5268,137,5986,5759,142,-5,-491,-5,2,1,0,0,0
ESPORTSTMNT06_2531135,complete,LCK,2022,0,2022/7/28 7:11,1,12.13,4,Blue,bot,Prince,oe:player:030a726de315d9ad86989bf360809e9,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Sivir,1908,0,3,2,3,7,14,0,0,0,0,0,0,0,0,0.2201,0.6604,0,1,22771,716.0692,0.334474,422.2956,291.195,14,0.4403,11,0.3459,4,43,1.3522,13336,9168,288.3019,0.294071,12625,330,294,36,10.3774,2973,2984,76,3432,3678,98,-459,-694,-22,0,0,0,0,0,0,4523,4947,118,5148,6059,147,-625,-1112,-29,0,0,0,0,0
ESPORTSTMNT06_2531135,complete,LCK,2022,0,2022/7/28 7:11,1,12.13,9,Red,bot,Ghost,oe:player:78081d0b3c01f1f295d52d53744261a,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Aphelios,1908,1,5,0,5,14,7,1,1,0,0,0,0,0,0,0.4403,0.6604,1,0,18323,576.195,0.279378,373.7736,504.434,15,0.4717,15,0.4717,7,40,1.2579,14766,10598,333.2704,0.281374,11825,328,305,23,10.3145,3432,3678,98,2973,2984,76,459,694,22,0,0,0,0,0,0,5148,6059,147,4523,4947,118,625,1112,29,0,0,0,0,0
ESPORTSTMNT06_2531145,complete,LCK,2022,0,2022/7/28 8:40,2,12.13,4,Blue,bot,Prince,oe:player:030a726de315d9ad86989bf360809e9,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Aphelios,1815,1,4,0,2,11,10,1,1,0,0,0,0,0,0,0.3636,0.6942,0,0,13823,456.9587,0.242313,205.4876,151.1074,17,0.562,13,0.4298,4,48,1.5868,14302,10324,341.2893,0.291806,11500,341,314,27,11.2727,3459,3794,98,3316,3791,92,143,3,6,0,0,0,0,0,0,5451,6590,151,5340,6272,143,111,318,8,0,0,0,1,0
ESPORTSTMNT06_2531145,complete,LCK,2022,0,2022/7/28 8:40,2,12.13,9,Red,bot,Ghost,oe:player:78081d0b3c01f1f295d52d53744261a,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Xayah,1815,0,3,2,3,10,11,1,0,0,0,0,0,0,0,0.3306,0.6942,0,0,12974,428.8926,0.229799,376.2975,196.2314,17,0.562,7,0.2314,9,28,0.9256,12283,8305,274.5455,0.263787,12075,330,292,38,10.9091,3316,3791,92,3459,3794,98,-143,-3,-6,0,0,0,0,0,0,5340,6272,143,5451,6590,151,-111,-318,-8,1,0,0,0,0
ESPORTSTMNT06_2531146,complete,LCK,2022,0,2022/7/28 9:35,3,12.13,4,Blue,bot,Ghost,oe:player:78081d0b3c01f1f295d52d53744261a,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Sivir,1682,1,2,0,12,16,4,0,0,0,0,0,0,0,0,0.5707,0.7134,0,0,17633,629.0012,0.249667,331.8906,168.9774,13,0.4637,9,0.321,5,32,1.1415,11700,7993,285.1249,0.244083,9525,269,255,14,9.5957,3352,3411,93,3243,3327,87,109,84,6,0,0,0,0,0,0,6159,5443,133,5103,5792,138,1056,-349,-5,2,4,0,0,1
ESPORTSTMNT06_2531146,complete,LCK,2022,0,2022/7/28 9:35,3,12.13,9,Red,bot,Prince,oe:player:030a726de315d9ad86989bf360809e9,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Zeri,1682,0,0,2,3,4,16,0,0,0,0,0,0,0,0,0.1427,0.7134,0,0,11846,422.5684,0.31065,324.1141,414.0071,11,0.3924,10,0.3567,2,26,0.9275,10188,6481,231.1891,0.292435,9775,268,246,22,9.56,3243,3327,87,3352,3411,93,-109,-84,-6,0,0,0,0,0,0,5103,5792,138,6159,5443,133,-1056,349,5,0,1,1,2,4
ESPORTSTMNT06_2531151,complete,LCK,2022,0,2022/7/28 10:30,1,12.13,4,Blue,bot,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Zeri,2105,1,6,2,6,17,4,1,1,0,0,0,0,0,0,0.4846,0.5986,1,0,25128,716.2375,0.342736,540.8551,321.3492,14,0.399,27,0.7696,6,81,2.3088,18546,13976,398.3658,0.297145,16900,363,328,35,10.3468,3521,3637,98,3377,3679,95,144,-42,3,0,0,0,0,0,0,6783,6385,158,5212,6140,154,1571,245,4,0,0,0,0,0
ESPORTSTMNT06_2531151,complete,LCK,2022,0,2022/7/28 10:30,1,12.13,9,Red,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Sivir,2105,0,0,3,3,4,17,0,0,0,0,0,0,0,0,0.114,0.5986,0,1,14242,405.9477,0.223176,381.5487,250.2328,18,0.5131,10,0.285,8,33,0.9406,13661,9091,259.1259,0.284278,13450,360,346,14,10.2613,3377,3679,95,3521,3637,98,-144,42,-3,0,0,0,0,0,0,5212,6140,154,6783,6385,158,-1571,-245,-4,0,0,0,0,0
ESPORTSTMNT06_2531168,complete,LCK,2022,0,2022/7/28 12:08,2,12.13,4,Blue,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Zeri,1805,0,3,4,3,9,27,0,0,0,0,0,0,0,0,0.2992,1.1967,0,0,17818,592.2881,0.356503,375.8227,458.1607,15,0.4986,21,0.6981,5,61,2.0277,12775,8817,293.0859,0.312766,11825,306,281,25,10.1717,3376,2798,68,4263,3348,69,-887,-550,-1,1,0,2,4,0,1,5259,5485,122,7257,6363,140,-1998,-878,-18,1,1,2,5,0
ESPORTSTMNT06_2531168,complete,LCK,2022,0,2022/7/28 12:08,2,12.13,9,Red,bot,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Kalista,1805,1,7,1,8,27,9,2,0,0,0,0,0,0,0,0.8975,1.1967,0,0,17554,583.5125,0.221167,626.759,403.7784,17,0.5651,18,0.5983,8,58,1.928,15401,11443,380.3767,0.246217,13800,293,250,43,9.7396,4263,3348,69,3376,2798,68,887,550,1,4,0,1,1,0,2,7257,6363,140,5259,5485,122,1998,878,18,5,0,1,1,1
ESPORTSTMNT06_2531311,complete,LCK,2022,0,2022/7/29 6:28,1,12.13,4,Blue,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Zeri,1877,1,4,1,5,13,6,1,0,0,0,0,0,0,0,0.4156,0.6074,0,0,12907,412.5839,0.241577,317.2616,299.7762,16,0.5115,29,0.927,6,63,2.0139,14429,10324,330.016,0.276313,12200,309,289,20,9.8775,3433,3639,94,3260,3460,88,173,179,6,0,0,0,0,0,0,5425,5734,141,5078,5937,146,347,-203,-5,0,0,0,0,0
ESPORTSTMNT06_2531311,complete,LCK,2022,0,2022/7/29 6:28,1,12.13,9,Red,bot,Teddy,oe:player:2b5fa564a1259b97bc238fbfa719b07,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Sivir,1877,0,2,2,2,6,13,0,0,0,0,0,0,0,0,0.1918,0.6074,0,0,13612,435.1199,0.260846,284.3367,155.642,16,0.5115,11,0.3516,6,44,1.4065,13272,9167,293.0314,0.310162,13805,345,304,41,11.0282,3260,3460,88,3433,3639,94,-173,-179,-6,0,0,0,0,0,0,5078,5937,146,5425,5734,141,-347,203,5,0,0,0,0,0
ESPORTSTMNT06_2531319,complete,LCK,2022,0,2022/7/29 8:39,2,12.13,4,Blue,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Aphelios,2670,0,2,2,6,10,14,0,0,0,0,1,0,1,0,0.2247,0.5393,0,0,20549,461.7753,0.339188,220.5843,497.8202,21,0.4719,14,0.3146,1,62,1.3933,19949,14227,319.7079,0.269622,18425,431,377,54,9.6854,3159,3159,77,3956,3715,88,-797,-556,-11,0,3,0,2,1,0,4921,5757,132,6143,6851,152,-1222,-1094,-20,0,3,0,2,1
ESPORTSTMNT06_2531319,complete,LCK,2022,0,2022/7/29 8:39,2,12.13,9,Red,bot,Teddy,oe:player:2b5fa564a1259b97bc238fbfa719b07,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Jinx,2670,1,5,1,8,14,10,0,0,0,0,0,0,0,0,0.3146,0.5393,0,0,30518,685.7978,0.405065,313.7079,138.6966,20,0.4494,26,0.5843,5,81,1.8202,22001,16279,365.8202,0.319251,19710,508,446,62,11.4157,3956,3715,88,3159,3159,77,797,556,11,2,1,0,0,3,0,6143,6851,152,4921,5757,132,1222,1094,20,2,1,0,0,3
ESPORTSTMNT06_2531322,complete,LCK,2022,0,2022/7/29 9:48,3,12.13,4,Blue,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Aphelios,2135,0,1,2,2,6,18,0,0,0,0,0,0,0,0,0.1686,0.6745,0,1,12276,344.993,0.236705,313.2927,402.4075,14,0.3934,9,0.2529,2,44,1.2365,12230,7599,213.555,0.24593,12250,300,273,27,8.4309,3349,3185,92,3653,3028,85,-304,157,7,0,0,0,1,0,0,4832,4998,136,6309,5546,143,-1477,-548,-7,0,0,0,2,1
ESPORTSTMNT06_2531322,complete,LCK,2022,0,2022/7/29 9:48,3,12.13,9,Red,bot,Teddy,oe:player:2b5fa564a1259b97bc238fbfa719b07,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Jinx,2135,1,8,0,8,18,6,1,0,0,0,1,1,0,0,0.5059,0.6745,1,0,28316,795.7658,0.392205,362.6417,218.6698,17,0.4778,20,0.5621,5,73,2.0515,18587,13956,392.2061,0.336241,17375,365,292,73,10.2576,3653,3028,85,3349,3185,92,304,-157,-7,1,0,0,0,0,0,6309,5546,143,4832,4998,136,1477,548,7,2,1,0,0,0
ESPORTSTMNT06_2531323,complete,LCK,2022,0,2022/7/29 10:45,1,12.13,4,Blue,bot,deokdam,oe:player:18bdb3898e7fecb3bb0be7ff075d509,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Lucian,2787,0,9,4,6,19,17,1,0,0,0,0,0,0,0,0.409,0.775,1,2,55443,1193.606,0.435144,644.0258,440.2799,22,0.4736,20,0.4306,6,77,1.6577,21712,15751,339.0958,0.313036,19250,425,393,32,9.1496,3857,3495,98,2838,2255,66,1019,1240,32,1,0,0,0,0,1,6125,5376,135,5318,4813,105,807,563,30,2,2,2,2,2
ESPORTSTMNT06_2531323,complete,LCK,2022,0,2022/7/29 10:45,1,12.13,9,Red,bot,Aiming,oe:player:85104684d1eb7f4c0ce393441a0b669,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Zeri,2787,1,8,2,4,17,19,3,0,0,0,0,0,0,0,0.366,0.775,2,1,38835,836.0603,0.350788,435.8235,493.197,15,0.3229,39,0.8396,3,84,1.8084,22165,16204,348.8482,0.308801,21225,459,379,80,9.8816,2838,2255,66,3857,3495,98,-1019,-1240,-32,0,0,1,1,0,0,5318,4813,105,6125,5376,135,-807,-563,-30,2,2,1,2,2
ESPORTSTMNT06_2531329,complete,LCK,2022,0,2022/7/29 12:41,2,12.13,4,Blue,bot,deokdam,oe:player:18bdb3898e7fecb3bb0be7ff075d509,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Lucian,2780,0,2,3,6,9,18,0,0,0,0,0,0,0,0,0.1942,0.5827,1,0,40985,884.5683,0.400847,602.0072,276.259,19,0.4101,21,0.4532,3,49,1.0576,18636,12689,273.8633,0.273127,19425,387,317,70,8.3525,3127,3066,79,3171,3051,77,-44,15,2,0,0,1,0,2,0,6063,4911,120,5982,5559,124,81,-648,-4,1,2,2,2,3
ESPORTSTMNT06_2531329,complete,LCK,2022,0,2022/7/29 12:41,2,12.13,9,Red,bot,Aiming,oe:player:85104684d1eb7f4c0ce393441a0b669,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,Aphelios,2780,1,6,1,6,18,9,2,1,0,0,0,0,0,0,0.3885,0.5827,0,1,51294,1107.0647,0.379349,291.5827,690.4964,21,0.4532,34,0.7338,9,81,1.7482,21031,15084,325.554,0.316669,16350,418,375,43,9.0216,3171,3051,77,3127,3066,79,44,-15,-2,0,2,0,0,0,1,5982,5559,124,6063,4911,120,-81,648,4,2,3,0,1,2
ESPORTSTMNT06_2531436,complete,LCK,2022,0,2022/7/30 6:15,1,12.13,4,Blue,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Lucian,2268,0,4,2,5,12,19,0,0,0,0,1,0,1,0,0.3175,0.8201,0,2,27324,722.8571,0.310193,557.3545,296.8519,20,0.5291,13,0.3439,6,66,1.746,15016,10114,267.5661,0.260411,15000,329,308,21,8.7037,3305,3216,87,3054,3092,82,251,124,5,0,1,0,0,0,0,5431,5749,142,4952,5523,130,479,226,12,0,2,0,1,0
ESPORTSTMNT06_2531436,complete,LCK,2022,0,2022/7/30 6:15,1,12.13,9,Red,bot,Prince,oe:player:030a726de315d9ad86989bf360809e9,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Zeri,2268,1,11,2,4,19,12,3,2,0,0,0,0,0,0,0.5026,0.8201,2,0,24290,642.5926,0.281151,467.4339,420.0794,22,0.582,22,0.582,8,59,1.5608,18825,13923,368.3333,0.292977,17200,369,319,50,9.7619,3054,3092,82,3305,3216,87,-251,-124,-5,0,0,0,0,1,0,4952,5523,130,5431,5749,142,-479,-226,-12,1,0,0,0,2
ESPORTSTMNT06_2531445,complete,LCK,2022,0,2022/7/30 8:47,2,12.13,4,Blue,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Zeri,2281,1,3,0,9,16,7,1,0,0,0,0,0,0,0,0.4209,0.605,0,0,21653,569.566,0.282194,396.4314,453.6168,19,0.4998,17,0.4472,6,75,1.9728,17963,13034,342.8496,0.277165,15800,437,360,77,11.495,3407,3399,98,3286,3292,82,121,107,16,0,0,0,0,0,0,5783,6196,161,5882,6249,146,-99,-53,15,0,0,0,0,0
ESPORTSTMNT06_2531445,complete,LCK,2022,0,2022/7/30 8:47,2,12.13,9,Red,bot,Prince,oe:player:030a726de315d9ad86989bf360809e9,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Kog'Maw,2281,0,1,4,3,7,16,0,0,0,0,0,0,0,0,0.1841,0.605,0,0,23261,611.8632,0.308215,580.9294,494.5199,20,0.5261,16,0.4209,7,54,1.4204,15153,10224,268.9347,0.298126,14425,369,329,40,9.7063,3286,3292,82,3407,3399,98,-121,-107,-16,0,0,0,0,0,0,5882,6249,146,5783,6196,161,99,53,-15,0,0,0,0,0
ESPORTSTMNT06_2531452,complete,LCK,2022,0,2022/7/30 9:50,3,12.13,4,Blue,bot,Prince,oe:player:030a726de315d9ad86989bf360809e9,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Sivir,1585,1,13,1,9,24,7,1,0,0,0,0,0,0,0,0.9085,1.1735,2,0,27862,1054.7129,0.407882,356.9716,242.4227,14,0.53,5,0.1893,4,36,1.3628,15297,11788,446.2334,0.329163,12150,265,241,24,10.0315,4113,3677,78,4397,2955,72,-284,722,6,3,2,1,4,1,1,7614,6431,136,6670,5492,125,944,939,11,6,2,1,4,1
ESPORTSTMNT06_2531452,complete,LCK,2022,0,2022/7/30 9:50,3,12.13,9,Red,bot,Deft,oe:player:c588a2d07b69ca4ba61c96aebd3f793,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,Vayne,1585,0,4,3,2,7,24,0,0,0,0,1,1,0,0,0.265,1.1735,0,2,12695,480.5678,0.319186,464.3659,278.5741,10,0.3785,4,0.1514,2,22,0.8328,11042,7533,285.1609,0.318359,10075,233,221,12,8.8202,4397,2955,72,4113,3677,78,284,-722,-6,4,1,1,3,2,1,6670,5492,125,7614,6431,136,-944,-939,-11,4,1,1,6,2
ESPORTSTMNT06_2531456,complete,LCK,2022,0,2022/7/30 10:41,1,12.13,4,Blue,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Aphelios,2155,0,2,3,1,6,9,0,0,0,0,1,1,0,0,0.1671,0.4176,0,0,9923,276.2784,0.214872,278.7842,456.8074,13,0.3619,31,0.8631,6,49,1.3643,14760,10088,280.8724,0.289077,14000,378,339,39,10.5244,3965,2956,93,3083,2709,78,882,247,15,1,0,0,0,0,0,6106,5163,150,4903,5361,134,1203,-198,16,2,0,0,0,0
ESPORTSTMNT06_2531456,complete,LCK,2022,0,2022/7/30 10:41,1,12.13,9,Red,bot,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Lucian,2155,1,5,1,2,9,6,1,0,0,0,0,0,0,0,0.2506,0.4176,0,0,20999,584.6589,0.407494,318.0139,175.8794,20,0.5568,27,0.7517,10,90,2.5058,17815,13143,365.9304,0.312465,16800,362,338,24,10.0789,3083,2709,78,3965,2956,93,-882,-247,-15,0,0,0,1,0,0,4903,5361,134,6106,5163,150,-1203,198,-16,0,0,1,2,0
ESPORTSTMNT06_2531479,complete,LCK,2022,0,2022/7/30 12:26,2,12.13,4,Blue,bot,Gumayusi,oe:player:c7319736816efe935787b4381c6f321,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,Lucian,1494,0,3,3,1,4,15,0,0,0,0,1,0,1,0,0.1606,0.7631,0,0,12588,505.5422,0.282147,522.3293,253.1727,9,0.3614,8,0.3213,5,23,0.9237,10588,7265,291.7671,0.317466,7650,221,209,12,8.8755,3394,3027,86,3443,2935,89,-49,92,-3,0,1,1,0,1,1,5764,5076,140,5445,5286,147,319,-210,-7,1,1,1,0,2
ESPORTSTMNT06_2531479,complete,LCK,2022,0,2022/7/30 12:26,2,12.13,9,Red,bot,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,Zeri,1494,1,11,2,4,15,4,2,2,2,1,0,0,0,1,0.6024,0.7631,0,0,26027,1045.261,0.427401,576.1446,346.6265,15,0.6024,10,0.4016,7,39,1.5663,13602,10279,412.8112,0.302774,12025,249,233,16,10,3443,2935,89,3394,3027,86,49,-92,3,0,1,1,0,1,1,5445,5286,147,5764,5076,140,-319,210,7,0,2,1,1,1
ESPORTSTMNT06_2541572,complete,LCK,2022,0,2022/7/31 6:01,1,12.13,4,Blue,bot,Hans SamD,oe:player:90b5929ccb644ca52c504f4376faad3,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Sivir,2521,1,3,2,6,14,5,1,0,0,0,0,0,0,0,0.3332,0.4522,0,0,28332,674.3038,0.352419,430.6386,289.9802,21,0.4998,26,0.6188,7,89,2.1182,19796,14378,342.1975,0.312109,18325,496,439,57,11.8048,3050,2718,74,2986,2724,6,64,-6,68,0,0,0,0,0,0,5345,5036,134,4215,3992,15,1130,1044,119,0,0,0,0,0
ESPORTSTMNT06_2541572,complete,LCK,2022,0,2022/7/31 6:01,1,12.13,9,Red,bot,Teddy,oe:player:2b5fa564a1259b97bc238fbfa719b07,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Senna,2521,0,0,1,5,5,14,0,0,0,0,0,0,0,0,0.119,0.4522,0,0,17902,426.069,0.194024,264.3951,183.1416,75,1.785,43,1.0234,12,161,3.8318,12166,6748,160.6029,0.162338,11225,103,70,33,2.4514,2986,2724,6,3050,2718,74,-64,6,-68,0,0,0,0,0,0,4215,3992,15,5345,5036,134,-1130,-1044,-119,0,0,0,0,0
ESPORTSTMNT06_2541596,complete,LCK,2022,0,2022/7/31 8:52,2,12.13,4,Blue,bot,Teddy,oe:player:2b5fa564a1259b97bc238fbfa719b07,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Zeri,1891,1,2,0,7,11,0,0,0,0,0,0,0,0,0,0.349,0.349,0,0,11123,352.9244,0.23404,265.1296,176.0973,16,0.5077,33,1.0471,6,57,1.8086,13923,9790,310.6293,0.241837,11750,327,305,22,10.3755,3184,2934,86,3333,2939,88,-149,-5,-2,0,0,0,0,0,0,4923,4845,135,5204,4753,141,-281,92,-6,0,1,0,0,0
ESPORTSTMNT06_2541596,complete,LCK,2022,0,2022/7/31 8:52,2,12.13,9,Red,bot,Hans SamD,oe:player:90b5929ccb644ca52c504f4376faad3,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Lucian,1891,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0.349,0,0,12123,384.6536,0.384882,399.725,243.046,16,0.5077,9,0.2856,5,35,1.1105,11622,7489,237.6203,0.299481,11025,317,300,17,10.0582,3333,2939,88,3184,2934,86,149,5,2,0,0,0,0,0,0,5204,4753,141,4923,4845,135,281,-92,6,0,0,0,0,1
ESPORTSTMNT06_2541603,complete,LCK,2022,0,2022/7/31 9:48,3,12.13,4,Blue,bot,Cheoni,oe:player:cada0080d5951aaafd67134bcbd7760,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,Lucian,2432,0,5,2,1,6,17,2,0,0,0,1,0,1,0,0.148,0.5674,0,0,21963,541.8503,0.452864,470.6003,243.9967,19,0.4688,27,0.6661,7,60,1.4803,17066,11829,291.8339,0.333096,14775,372,356,16,9.1776,3131,2984,80,3303,2974,84,-172,10,-4,0,0,0,0,0,0,5009,5376,136,4887,4727,128,122,649,8,0,1,0,0,0
ESPORTSTMNT06_2541603,complete,LCK,2022,0,2022/7/31 9:48,3,12.13,9,Red,bot,Teddy,oe:player:2b5fa564a1259b97bc238fbfa719b07,Kwangdong Freecs,oe:team:0b65555ba9e97910fc1e7264a99fa24,Aphelios,2432,1,4,3,8,17,6,1,0,0,0,0,0,0,1,0.4194,0.5674,0,0,23767,586.3569,0.317185,369.6957,418.7171,24,0.5921,25,0.6168,8,84,2.0724,17071,11834,291.9572,0.245157,15250,350,284,66,8.6349,3303,2974,84,3131,2984,80,172,-10,4,0,0,0,0,0,0,4887,4727,128,5009,5376,136,-122,-649,-8,0,0,1,0,1
ESPORTSTMNT06_2541624,complete,LCK,2022,0,2022/7/31 10:57,1,12.13,4,Blue,bot,Ghost,oe:player:78081d0b3c01f1f295d52d53744261a,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Zeri,1875,0,2,1,1,5,14,0,0,0,0,0,0,0,0,0.16,0.608,0,0,9404,300.928,0.208551,497.888,358.848,14,0.448,12,0.384,5,36,1.152,12286,8185,261.92,0.264079,12125,311,305,6,9.952,3447,2974,86,3537,3287,91,-90,-313,-5,1,0,0,0,1,1,5143,5203,136,5849,6102,153,-706,-899,-17,1,0,0,0,2
ESPORTSTMNT06_2541624,complete,LCK,2022,0,2022/7/31 10:57,1,12.13,9,Red,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Sivir,1875,1,2,1,10,14,5,0,0,0,0,1,0,1,0,0.448,0.608,0,0,15667,501.344,0.25251,353.12,190.112,15,0.48,12,0.384,4,35,1.12,14598,10497,335.904,0.273313,13600,356,308,48,11.392,3537,3287,91,3447,2974,86,90,313,5,0,1,1,1,0,0,5849,6102,153,5143,5203,136,706,899,17,0,2,1,1,0
ESPORTSTMNT06_2541642,complete,LCK,2022,0,2022/7/31 12:32,2,12.13,4,Blue,bot,Ghost,oe:player:78081d0b3c01f1f295d52d53744261a,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,Kalista,1877,0,1,1,0,3,10,0,0,0,0,0,0,0,0,0.0959,0.4156,0,1,5969,190.8045,0.167716,217.4321,146.0202,13,0.4156,10,0.3197,4,33,1.0549,11943,7838,250.5487,0.251861,11200,321,309,12,10.2611,3316,3242,92,3796,3451,96,-480,-209,-4,0,0,1,1,1,0,5290,6377,154,5874,6102,158,-584,275,-4,0,0,1,1,1
ESPORTSTMNT06_2541642,complete,LCK,2022,0,2022/7/31 12:32,2,12.13,9,Red,bot,Hena,oe:player:9712524dc88851032bd53054f8b49b4,Fredit BRION,oe:team:75a7e5b883e51c7ec13e1580c0aa009,Zeri,1877,1,3,0,4,10,3,0,0,0,0,1,0,1,0,0.3197,0.4156,1,0,9844,314.6723,0.259866,247.8636,370.6766,15,0.4795,13,0.4156,6,42,1.3426,14977,10872,347.5333,0.264369,12900,357,328,29,11.4118,3796,3451,96,3316,3242,92,480,209,4,1,1,0,0,0,1,5874,6102,158,5290,6377,154,584,-275,4,1,1,0,0,0
ESPORTSTMNT06_2541942,complete,LCK,2022,0,2022/8/3 6:47,1,12.13,4,Blue,bot,Prince,oe:player:030a726de315d9ad86989bf360809e9,Liiv SANDBOX,oe:team:c75f1f337fc5867914749d438a4871d,Kalista,1797,1,2,0,3,13,3,1,0,0,0,0,0,0,0,0.4341,0.5342,2,0,9577,319.7663,0.151789,387.4124,266.1436,13,0.4341,19,0.6344,3,65,2.1703,13701,9760,325.8765,0.253939,11625,311,282,29,10.384,3243,3107,90,3257,3098,88,-14,9,2,0,0,0,0,0,0,5295,5910,154,5411,4877,140,-116,1033,14,0,1,0,0,1
ESPORTSTMNT06_2541942,complete,LCK,2022,0,2022/8/3 6:47,1,12.13,9,Red,bot,deokdam,oe:player:18bdb3898e7fecb3bb0be7ff075d509,DWG KIA,oe:team:2e79800a550f87f2378dbba9368396d,Aphelios,1797,0,0,2,3,3,13,0,0,0,0,1,0,1,0,0.1002,0.5342,0,2,11333,378.3973,0.293563,436.6945,270.9182,14,0.4674,12,0.4007,5,36,1.202,11128,7187,239.9666,0.276165,10800,286,248,38,9.5492,3257,3098,88,3243,3107,90,14,-9,-2,0,0,0,0,0,0,5411,4877,140,5295,5910,154,116,-1033,-14,0,1,0,0,1
